Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-260.99667	87.67099	-118.28117	-344.48926	1000.0	0.033603493	0.20629492	0.6388902	-0.50080544	4000	-2.6077032e-08	47.444153	-0.033339635	-23.715166	0.91893864	0.0039553624	0.32925	79.0	0.6402745246887207
1	-278.66278	54.325996	-221.83493	-367.4697	1000.0	-4.7498174	1.7496966	3.900043	-8.307056	8000	-3.7252903e-09	16.886524	-0.034502294	-3.2066994	0.91604745	0.008236049	0.3405	79.0	1.2643988132476807
2	-261.283	81.074844	-149.79578	-372.03848	1000.0	-4.2145476	2.3830314	5.098515	-9.004941	12000	-1.4901161e-08	20.351543	-0.03483182	-4.5714426	0.91246986	0.0059190295	0.34074998	79.0	1.9207098484039307
3	-236.29295	32.354015	-212.61328	-291.30072	1000.0	-4.815186	3.0178304	7.672376	-10.436292	16000	5.122274e-09	15.490492	-0.037695963	-3.8525076	0.90961295	0.006416497	0.37775	79.0	2.5921568870544434
4	-232.83966	65.90864	-124.66005	-302.7132	1000.0	-3.7784348	3.0684006	7.4816084	-10.815017	20000	-1.8626451e-09	14.998649	-0.03436699	-2.77773	0.90433586	0.004583449	0.33375	79.0	3.2060933113098145
5	-206.58325	77.239395	-139.9168	-337.55286	1000.0	-3.3505175	3.2283363	10.871082	-11.827026	24000	7.450581e-09	15.989517	-0.03489909	-3.2641299	0.8970237	0.0039856127	0.331	79.0	3.849949359893799
6	-251.73312	68.04968	-181.34694	-360.04272	1000.0	-3.670603	3.3110914	9.946646	-13.167301	28000	-9.313226e-09	14.0582905	-0.03674893	-3.9447393	0.89123505	0.0053436346	0.36	79.0	4.4785315990448
7	-253.22464	97.225235	-124.602776	-378.00522	1000.0	-4.0344796	3.4154193	9.165467	-13.2907715	32000	-1.1641532e-08	14.890778	-0.0377144	-3.2828321	0.88679177	0.0048654955	0.38	79.0	5.102386474609375
8	-164.81396	43.79027	-100.250496	-222.35487	1000.0	-3.531282	3.0614605	7.707624	-13.41352	36000	2.6077032e-08	11.401915	-0.034664825	-2.976739	0.8833269	0.0064894035	0.33075	79.0	5.717499732971191
9	-185.94125	26.197641	-150.61742	-216.76245	1000.0	-3.0336432	2.8938065	7.41161	-12.8078	40000	-3.259629e-09	12.849266	-0.038455784	-2.1936183	0.8774448	0.0065044733	0.3745	79.0	6.331383943557739
10	-166.78275	36.311028	-118.82814	-220.56822	1000.0	-2.8141534	3.4587746	9.443276	-14.476517	44000	1.5832484e-08	14.435123	-0.03828914	-2.8738148	0.873238	0.0026501212	0.36650002	79.0	6.9664599895477295
11	-199.2353	43.971363	-145.0281	-246.19576	1000.0	-2.8122745	3.9163845	11.553795	-14.777397	48000	7.450581e-09	19.727701	-0.038695425	-7.2992263	0.8676416	0.005855167	0.37675	79.0	7.59372615814209
12	-174.09518	124.75974	-76.44021	-387.50958	1000.0	-3.0278184	3.3266795	8.433397	-16.552938	52000	1.4901161e-08	14.340399	-0.038915306	-3.530339	0.8646982	0.0069032954	0.38175	79.0	8.202769756317139
13	-202.5535	82.67556	-118.25056	-326.5717	1000.0	-2.946143	3.7950668	11.4194145	-17.019663	56000	7.450581e-09	14.89859	-0.038557224	-3.1404357	0.85866815	0.006904751	0.381	79.0	8.826855897903442
14	-190.15425	58.950233	-123.985725	-255.66054	1000.0	-3.8583024	3.4994464	8.989785	-14.942526	60000	3.7252903e-09	12.729227	-0.041064605	-3.8150852	0.85702425	0.010465213	0.3985	79.0	9.434476137161255
15	-134.27324	26.957314	-103.73363	-162.78236	1000.0	-2.3539703	3.0042064	11.066754	-12.999109	64000	9.313226e-10	9.945579	-0.03881228	-2.1649623	0.85247695	0.005443643	0.3815	79.0	10.048231363296509
16	-148.90097	17.48859	-120.46587	-165.6398	1000.0	-2.2823057	2.723524	13.328641	-13.791404	68000	-2.0489097e-08	12.237973	-0.039218944	-2.6981745	0.8490758	0.010386909	0.4035	79.0	10.671516418457031
17	-129.81793	40.25596	-68.420555	-181.24445	1000.0	-3.2024355	3.3034935	9.699645	-13.815946	72000	-2.9802322e-08	10.0165205	-0.039739545	-3.0679135	0.8432661	0.007308149	0.39174998	79.0	11.31722617149353
18	-106.42769	104.16631	35.312183	-254.33241	1000.0	-2.4058657	2.864795	7.9766693	-15.878578	76000	1.6763806e-08	8.8438225	-0.03874552	-1.9490538	0.8390136	0.0059363013	0.4005	79.0	11.94576907157898
19	-102.45724	60.176018	-24.771978	-193.80507	1000.0	-1.4401381	2.854124	9.493689	-11.718397	80000	1.8626451e-08	7.6256356	-0.039905183	-2.1510057	0.83232456	0.008170852	0.38	79.0	12.581612825393677
20	-72.755684	79.7885	35.266933	-167.49529	1000.0	-2.136606	3.0808916	11.577364	-12.309622	84000	-1.1175871e-08	8.122886	-0.041841354	-2.5386357	0.8270309	0.0061364286	0.4255	79.0	13.230600833892822
21	-131.21535	87.72281	-2.769817	-233.77011	1000.0	-1.3370713	2.7891572	8.5686865	-14.3596325	88000	0.0	11.752687	-0.038515203	-3.7620466	0.8227032	0.0050205383	0.3815	79.0	13.855960845947266
22	-92.57814	34.075596	-45.342255	-140.28497	1000.0	-1.5902861	3.1158772	12.614842	-14.456238	92000	0.0	9.875295	-0.039993577	-2.724259	0.81906736	0.0046706465	0.40625	79.0	14.468937873840332
23	-80.901634	108.56896	61.705894	-243.98112	1000.0	-1.9961892	3.143378	12.792155	-10.382068	96000	-3.7252903e-09	8.523792	-0.04096806	-2.6438675	0.8136247	0.0038639293	0.40125	79.0	15.08848237991333
24	-133.67274	71.715576	-21.592163	-216.69682	1000.0	-2.109481	2.8380935	8.440973	-11.633257	100000	-4.0978193e-08	7.921374	-0.041405797	-2.0214667	0.80850244	0.008760712	0.425	79.0	15.707002401351929
25	-17.372814	40.80356	31.151495	-80.99884	1000.0	-0.6274491	2.695728	10.801685	-11.24499	104000	9.313226e-09	8.120434	-0.040656358	-2.2229633	0.80422825	0.0056926142	0.40175	79.0	16.33956027030945
26	-22.670128	92.86238	50.36667	-179.41039	1000.0	-0.9651446	3.4613051	12.728818	-12.784187	108000	-9.313226e-09	9.137576	-0.039786723	-2.5107574	0.80239606	0.003930332	0.39875	79.0	16.96954321861267
27	-134.25858	100.511856	-20.163837	-241.06499	1000.0	-2.05764	3.2888014	10.126307	-10.931374	112000	-1.8626451e-09	7.389763	-0.041886773	-1.671083	0.80066097	0.0061621643	0.42325002	79.0	17.587063312530518
28	-14.35462	44.783916	29.57579	-88.82894	1000.0	-0.25443184	2.9073067	11.436963	-11.552421	116000	3.7252903e-09	9.87529	-0.040184073	-2.1870456	0.79565823	0.0077560507	0.3955	79.0	18.217868089675903
29	-46.44644	54.263233	26.332815	-104.30719	1000.0	-0.64740866	2.701069	9.226964	-11.872581	120000	2.6077032e-08	7.844807	-0.04099765	-1.9979078	0.7896578	0.006504426	0.41575003	79.0	18.849586486816406
30	-48.251312	97.26313	86.83603	-184.48776	1000.0	-1.766883	3.8424788	10.270722	-14.388241	124000	-1.1175871e-08	11.806297	-0.039873473	-5.0847034	0.78564143	0.005546894	0.4	79.0	19.46747136116028
31	-67.094986	112.10371	11.390332	-260.59253	1000.0	-0.932869	3.5035322	15.742241	-15.093839	128000	-8.381903e-09	8.745191	-0.04104326	-2.6317706	0.7813552	0.008241202	0.41250002	79.0	20.09222435951233
32	-27.323738	102.13022	76.14505	-196.54243	1000.0	-0.71693224	3.1456344	14.724629	-12.07791	132000	7.450581e-09	7.1162043	-0.04201722	-2.2988918	0.7760834	0.01279245	0.42625	79.0	20.716514348983765
33	-47.226753	104.427734	60.521355	-185.24863	1000.0	-1.0609049	3.593442	15.51277	-11.060601	136000	-1.3038516e-08	9.432085	-0.040203974	-3.1925826	0.77086115	0.005819372	0.42325002	79.0	21.347887754440308
34	-100.02179	81.9711	9.510065	-183.61646	1000.0	-2.0388224	3.4975474	14.51804	-13.895792	140000	1.3038516e-08	7.249432	-0.041822	-2.562439	0.76799756	0.008109785	0.44125003	79.0	21.98151707649231
35	12.982285	67.01888	107.99998	-62.57688	1000.0	0.06172145	3.1155262	14.119616	-14.073617	144000	1.8626451e-09	9.265502	-0.040620532	-3.21389	0.7638505	0.0069993585	0.42049998	79.0	22.608471155166626
36	-116.5731	81.43625	4.6193852	-191.60458	1000.0	-1.9265225	3.220915	9.23681	-9.4421015	148000	1.1175871e-08	6.064205	-0.044100955	-1.9125729	0.7569611	0.009287592	0.462	79.0	23.250020742416382
37	-74.808075	123.44629	72.718575	-199.95221	1000.0	-1.3636724	3.5616875	16.541187	-15.349317	152000	-3.7252903e-09	6.771022	-0.04267835	-2.1256776	0.7516538	0.007053283	0.4325	79.0	23.873510360717773
38	17.911728	73.07072	106.70665	-94.9392	1000.0	0.6559731	3.8140736	13.807091	-15.29232	156000	2.6077032e-08	11.15475	-0.04157009	-3.4719558	0.74457455	0.006324024	0.39450002	79.0	24.49221920967102
39	-38.83392	115.45437	70.58809	-232.23389	1000.0	-1.1694876	4.179944	10.640207	-17.849379	160000	-4.656613e-09	11.127655	-0.041669358	-5.1927357	0.7403328	0.006570872	0.42049998	79.0	25.128084659576416
40	25.501644	149.84245	157.22818	-215.50955	1000.0	-0.2381671	3.9854932	9.919407	-14.048241	164000	-1.1175871e-08	9.330675	-0.042337697	-4.226191	0.73509204	0.008668151	0.43275	79.0	25.745702743530273
41	100.96422	66.08279	187.99341	20.764463	1000.0	1.3805808	3.1819568	14.346078	-9.941655	168000	3.7252903e-09	7.739125	-0.042553432	-2.302665	0.7293968	0.0064811204	0.44375	79.0	26.36986470222473
42	-69.731895	116.20933	47.622837	-242.0389	1000.0	-0.7723246	3.541851	9.988485	-13.09983	172000	1.1175871e-08	6.776594	-0.04430137	-2.2411065	0.7230737	0.008535058	0.47325	79.0	27.013911247253418
43	48.08172	94.42167	182.59361	-61.39408	1000.0	0.5501106	4.021923	16.50525	-9.374163	176000	-1.1175871e-08	8.7499275	-0.04241602	-2.5231833	0.7145918	0.0035289796	0.43975002	79.0	27.649689197540283
44	-102.69962	68.29003	9.022185	-176.24492	1000.0	-1.8096279	3.3879867	10.353492	-10.381362	180000	-1.4901161e-08	6.3640575	-0.04371228	-1.8342592	0.708389	0.0044583115	0.4565	79.0	28.283674001693726
45	-106.06004	31.480972	-59.726418	-138.278	1000.0	-2.068534	3.033196	12.727807	-12.119292	184000	1.071021e-08	5.3466635	-0.04256669	-1.8096166	0.70060915	0.0071914135	0.45749998	79.0	28.92288565635681
46	-72.55655	12.400765	-53.975117	-84.40828	1000.0	-1.2678186	3.4878662	11.065609	-13.797779	188000	7.450581e-09	6.8947124	-0.041839685	-2.5837855	0.69230145	0.008876932	0.417	79.0	29.549073219299316
47	99.61409	92.86641	192.44386	-52.306644	1000.0	1.6253303	3.4073286	12.715396	-12.3987875	192000	2.6077032e-08	9.844252	-0.043567095	-3.300186	0.6879179	0.008931465	0.44575	79.0	30.183885097503662
48	22.870222	117.12723	162.38844	-113.177895	1000.0	-0.23600769	3.9407194	10.633976	-8.741629	196000	6.519258e-09	6.823559	-0.043049224	-2.5430288	0.68174976	0.011112584	0.43925	79.0	30.820600986480713
49	19.041466	77.01759	147.51796	-49.360195	1000.0	0.88077533	3.6258183	10.8056	-8.9748125	200000	7.450581e-09	9.557608	-0.041699097	-3.550027	0.6749742	0.003035718	0.42275	79.0	31.461179971694946
50	80.560074	53.822697	130.84236	1.1893965	1000.0	0.9766575	4.283222	16.725353	-13.790778	204000	-9.313226e-09	11.021775	-0.044005424	-3.5767727	0.6703545	0.006501018	0.4385	79.0	32.1147940158844
