,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,-285.4505614246491,-375.8815516580742,-331.7455439203056,1000.0,4,2,4000,0,4000,False,4,1,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-48-52,1642434532,3.70923924446106,3.70923924446106,382945,alfabotek,192.168.1.103,3.70923924446106,0,1,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491]","[1000, 1000, 1000, 1000]",0.0562552271456434,0.6028133175004905,0.0681787773944448,0.0979005545750074,0.0,5660.785,706.616,0.185,21592298.584,2003.35,1996.655,1.188,4000,4000,4000,4000,33.4,20.416666666666668,0.2000000029802322,4.999999873689376e-05,41.433334,-0.02253811,41.45462,-0.010540933,0.006255955,8.47897,0.0
1,-74.36797416729793,-375.8815516580742,-296.52802410345475,1000.0,4,2,8000,0,8000,False,8,2,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-48-55,1642434535,3.5563437938690186,7.265583038330078,382945,alfabotek,192.168.1.103,7.265583038330078,0,2,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0561724108499505,0.5991531925328686,0.0681872082269438,0.0978769011603669,0.0,4671.742,856.212,0.186,21523048.108,1944.07,2057.539,1.119,8000,8000,8000,8000,33.459999999999994,19.9,0.2000000029802322,4.999999873689376e-05,26.571167,-0.025200566,26.595055,-0.10513796,0.006566104,8.421896,0.0
2,-74.36797416729793,-383.2023612194368,-295.3248526102191,1000.0,4,2,12000,0,12000,False,12,3,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-48-59,1642434539,3.52250075340271,10.788083791732788,382945,alfabotek,192.168.1.103,10.788083791732788,0,3,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0561005845311988,0.5971887876185137,0.0681893565610876,0.0977641692367157,0.0,4299.135,930.42,0.218,18342437.318,1916.039,2087.64,1.13,12000,12000,12000,12000,34.32,19.9,0.2000000029802322,4.999999873689376e-05,22.290758,-0.018042238,22.307415,-0.12659505,0.006924905,8.38703,0.0
3,-74.36797416729793,-444.54807861187993,-306.9699155541962,1000.0,4,2,16000,0,16000,False,16,4,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-02,1642434542,3.5681540966033936,14.356237888336182,382945,alfabotek,192.168.1.103,14.356237888336182,0,4,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0560856215251131,0.5962682131624178,0.0682202455284926,0.0977464038988682,0.0,4110.111,973.21,0.21,19011009.632,1910.073,2094.161,1.099,16000,16000,16000,16000,33.38,19.9,0.2000000029802322,4.999999873689376e-05,17.16082,-0.017590186,17.176977,-0.12686375,0.0071624173,8.355202,0.0
4,-74.36797416729793,-444.54807861187993,-306.4232015844907,1000.0,4,2,20000,0,20000,False,20,5,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-06,1642434546,3.5057966709136963,17.862034559249878,382945,alfabotek,192.168.1.103,17.862034559249878,0,5,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0560830196505989,0.5956023387710849,0.0682389350874347,0.0977521477496881,0.0,4001.505,999.624,0.206,19463127.61,1895.558,2110.197,1.108,20000,20000,20000,20000,33.28000000000001,20.04,0.2000000029802322,4.999999873689376e-05,8.581242,-0.017375229,8.597285,-0.090593025,0.006660169,8.30227,0.0
5,-74.36797416729793,-444.54807861187993,-310.66596322679857,1000.0,4,2,24000,0,24000,False,24,6,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-09,1642434549,3.3223869800567627,21.18442153930664,382945,alfabotek,192.168.1.103,21.18442153930664,0,6,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109, -311.50118809616225, -397.4381316771416, -224.99646538112106, -393.5833005989258]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0560290636213932,0.5943309488340168,0.0681907892239425,0.097659012676951,0.0,3907.581,1023.651,0.203,19676172.009,1867.789,2141.57,1.083,24000,24000,24000,24000,30.26,21.0,0.2000000029802322,4.999999873689376e-05,29.773182,-0.020334827,29.792238,-0.15189475,0.0063895285,8.288355,0.0
6,-74.36797416729793,-444.54807861187993,-308.1259341897004,1000.0,4,2,28000,0,28000,False,28,7,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-12,1642434552,3.2190616130828857,24.403483152389526,382945,alfabotek,192.168.1.103,24.403483152389526,0,7,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109, -311.50118809616225, -397.4381316771416, -224.99646538112106, -393.5833005989258, -340.022742513364, -264.9508804681804, -361.3384899475606, -205.23092693934177]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0558990764842819,0.5923634019391655,0.0680411226451678,0.0974230514907107,0.0,3815.833,1048.264,0.2,19976273.516,1842.156,2171.369,1.091,28000,28000,28000,28000,23.875,22.0,0.2000000029802322,4.999999873689376e-05,13.879989,-0.02291902,13.901426,-0.1336978,0.007417672,8.23788,0.0
7,-74.36797416729793,-444.54807861187993,-307.873207876264,1000.0,4,2,32000,0,32000,False,32,8,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-16,1642434556,3.335970640182495,27.73945379257202,382945,alfabotek,192.168.1.103,27.73945379257202,0,8,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109, -311.50118809616225, -397.4381316771416, -224.99646538112106, -393.5833005989258, -340.022742513364, -264.9508804681804, -361.3384899475606, -205.23092693934177, -282.3432160820766, -311.7385549627731, -263.97323020749093, -366.36149347649393]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0557248695534829,0.5899471964266281,0.0678392574383555,0.0971123678490599,0.0,3734.865,1070.989,0.198,20192226.267,1844.734,2168.334,1.081,32000,32000,32000,32000,29.279999999999998,21.62,0.2000000029802322,4.999999873689376e-05,22.336493,-0.024621494,22.359749,-0.0795009,0.006813793,8.191889,0.0
8,-74.36797416729793,-497.3850277085682,-309.8853228770906,1000.0,4,2,36000,0,36000,False,36,9,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-19,1642434559,3.570200204849243,31.309653997421265,382945,alfabotek,192.168.1.103,31.309653997421265,0,9,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109, -311.50118809616225, -397.4381316771416, -224.99646538112106, -393.5833005989258, -340.022742513364, -264.9508804681804, -361.3384899475606, -205.23092693934177, -282.3432160820766, -311.7385549627731, -263.97323020749093, -366.36149347649393, -303.37576905796385, -219.79240327715362, -283.3757714911274, -497.3850277085682]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0555875878064883,0.5880640034614538,0.067679951200904,0.0968703266989439,0.0,3707.985,1078.753,0.196,20360699.029,1856.049,2155.116,1.075,36000,36000,36000,36000,33.0,20.26,0.2000000029802322,4.999999873689376e-05,24.011684,-0.022799106,24.033043,-0.18960713,0.007205794,8.194984,0.0
9,-74.36797416729793,-497.3850277085682,-317.06038937696366,1000.0,4,2,40000,0,40000,False,40,10,default,ca0bd9d39a4d4c44854a675a8b7de8d0,2022-01-17_16-49-23,1642434563,3.5746397972106934,34.88429379463196,382945,alfabotek,192.168.1.103,34.88429379463196,0,10,"[-375.8815516580742, -309.9200659160288, -355.7299966824702, -285.4505614246491, -362.8293054392967, -320.06667432769603, -74.36797416729793, -287.9780632121248, -230.28942164194498, -331.70787531023024, -226.47438032337948, -383.20236121943674, -444.54807861187993, -306.7272803058395, -360.8132506726232, -255.53180795416748, -324.8318414886439, -325.1862904345351, -276.3742694057858, -290.5529814937109, -311.50118809616225, -397.4381316771416, -224.99646538112106, -393.5833005989258, -340.022742513364, -264.9508804681804, -361.3384899475606, -205.23092693934177, -282.3432160820766, -311.7385549627731, -263.97323020749093, -366.36149347649393, -303.37576905796385, -219.79240327715362, -283.3757714911274, -497.3850277085682, -497.18318538146934, -260.83645299386484, -481.8518525802532, -286.6724605476982]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0554684947533151,0.5864590879097287,0.0675403764145577,0.0966623064246745,0.0,3694.48,1082.696,0.195,20475001.22,1865.983,2143.642,1.085,40000,40000,40000,40000,34.02,19.9,0.2000000029802322,4.999999873689376e-05,20.319368,-0.02525889,20.343061,-0.14880079,0.007829298,8.077469,0.0
