episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-40,1642206520,2.6647539138793945,2.6647539138793945,146006,alfabotek,192.168.1.101,2.6647539138793945,0,1,[],[],4745.871,842.838,0.346,11554556.474,1988.92,2011.141,1.687,4000,4000,4000,4000,36.075,25.2,0.20000000298023224,4.999999873689376e-05,739.04114,-0.0056356885,739.04596,-0.49056134,0.0036336519,8.49392,0.0
-232.60300364953545,-395.9926354249453,-350.64537505129925,1000.0,8,8,8000,0,8000,False,8,2,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-43,1642206523,2.4387054443359375,5.103459358215332,146006,alfabotek,192.168.1.101,5.103459358215332,0,2,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3689.507,1084.156,0.269,14866828.533,1904.916,2099.83,1.997,8000,8000,8000,8000,36.199999999999996,23.3,0.10000000149011612,4.999999873689376e-05,185.80844,-0.005053806,185.81306,-0.90685076,0.004011406,8.418902,0.0
-232.60300364953545,-395.9926354249453,-350.64537505129925,1000.0,0,8,12000,0,12000,False,8,3,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-45,1642206525,2.434842348098755,7.538301706314087,146006,alfabotek,192.168.1.101,7.538301706314087,0,3,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3271.738,1222.592,0.242,16496770.895,1879.425,2128.31,2.018,12000,12000,12000,12000,45.333333333333336,23.3,0.05000000074505806,4.999999873689376e-05,538.84216,-0.017742328,538.8597,-0.87619525,0.0040355977,8.398835,0.0
-227.6415089713241,-465.48137670301304,-356.75248026168754,1000.0,8,8,16000,0,16000,False,16,4,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-47,1642206527,2.4526619911193848,9.990963697433472,146006,alfabotek,192.168.1.101,9.990963697433472,0,4,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3063.681,1305.619,0.252,15895041.213,1871.481,2137.344,2.018,16000,16000,16000,16000,36.425000000000004,23.3,0.02500000037252903,4.999999873689376e-05,290.68738,-0.01056875,290.69778,-0.8534635,0.0041441633,8.352519,0.0
-227.6415089713241,-465.48137670301304,-356.75248026168754,1000.0,0,8,20000,0,20000,False,16,5,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-50,1642206530,2.4377777576446533,12.428741455078125,146006,alfabotek,192.168.1.101,12.428741455078125,0,5,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2941.039,1360.063,0.239,16750415.335,1866.53,2143.014,2.019,20000,20000,20000,20000,41.06666666666666,23.3,0.012500000186264515,4.999999873689376e-05,446.89267,-0.022107348,446.9147,-0.8831889,0.0045342403,8.359809,0.0
-195.28799110064259,-465.48137670301304,-351.3533817242751,1000.0,8,8,24000,0,24000,False,24,6,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-52,1642206532,2.4361441135406494,14.864885568618774,146006,alfabotek,192.168.1.101,14.864885568618774,0,6,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314, -359.80742494150405, -429.9407951742947, -195.28799110064259, -325.95450559542155, -352.4812167167838, -353.2181952857403, -313.5450160651987, -394.206332316016]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2856.071,1400.526,0.238,16841776.142,1865.663,2144.01,1.987,24000,24000,24000,24000,40.375,23.3,0.0062500000931322575,4.999999873689376e-05,220.74696,-0.008380204,220.75531,-0.87940836,0.0044560055,8.3317375,0.0
-195.28799110064259,-465.48137670301304,-351.3533817242751,1000.0,0,8,28000,0,28000,False,24,7,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-55,1642206535,2.439541816711426,17.3044273853302,146006,alfabotek,192.168.1.101,17.3044273853302,0,7,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314, -359.80742494150405, -429.9407951742947, -195.28799110064259, -325.95450559542155, -352.4812167167838, -353.2181952857403, -313.5450160651987, -394.206332316016]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2797.562,1429.816,0.253,15789259.478,1865.298,2144.429,1.992,28000,28000,28000,28000,34.93333333333333,23.3,0.0031250000465661287,4.999999873689376e-05,350.583,-0.015466819,350.59845,-0.94426674,0.0037458506,8.353287,0.0
-195.28799110064259,-465.48137670301304,-358.1347348179495,1000.0,8,8,32000,0,32000,False,32,8,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-28-57,1642206537,2.454108238220215,19.758535623550415,146006,alfabotek,192.168.1.101,19.758535623550415,0,8,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314, -359.80742494150405, -429.9407951742947, -195.28799110064259, -325.95450559542155, -352.4812167167838, -353.2181952857403, -313.5450160651987, -394.206332316016, -465.2184384814985, -374.7890893494945, -302.8050417022566, -352.8983048217039, -343.2277784197348, -439.1266398551935, -389.09405578123983, -360.6710043806598]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2753.0,1452.961,0.247,16213786.905,1867.638,2141.743,1.982,32000,32000,32000,32000,41.675,23.3,0.0015625000232830644,4.999999873689376e-05,373.32346,-0.00982435,373.33325,-0.85482574,0.0040799906,8.339747,0.0
-195.28799110064259,-465.48137670301304,-358.1347348179495,1000.0,0,8,36000,0,36000,False,32,9,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-29-00,1642206540,2.450580358505249,22.209115982055664,146006,alfabotek,192.168.1.101,22.209115982055664,0,9,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314, -359.80742494150405, -429.9407951742947, -195.28799110064259, -325.95450559542155, -352.4812167167838, -353.2181952857403, -313.5450160651987, -394.206332316016, -465.2184384814985, -374.7890893494945, -302.8050417022566, -352.8983048217039, -343.2277784197348, -439.1266398551935, -389.09405578123983, -360.6710043806598]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2718.976,1471.142,0.241,16585560.633,1870.777,2138.149,1.988,36000,36000,36000,36000,32.46666666666667,23.333333333333332,0.0007812500116415322,4.999999873689376e-05,273.29926,-0.019391071,273.31863,-0.837298,0.0043527223,8.325379,0.0
-195.28799110064259,-465.48137670301304,-354.10723876717356,1000.0,8,8,40000,0,40000,False,40,10,default,8e48c3260ce442e59d2de44eefa4439e,2022-01-15_01-29-02,1642206542,2.4384756088256836,24.647591590881348,146006,alfabotek,192.168.1.101,24.647591590881348,0,10,"[-395.9926354249453, -232.60300364953545, -392.6735015841297, -391.01151622851046, -382.8885111142922, -323.7089002267909, -319.1661191380219, -367.11881304416806, -424.1028607969122, -459.5714449876115, -368.93670852587485, -227.6415089713241, -269.8293037776835, -352.9226296782138, -465.48137670301304, -334.39085033597314, -359.80742494150405, -429.9407951742947, -195.28799110064259, -325.95450559542155, -352.4812167167838, -353.2181952857403, -313.5450160651987, -394.206332316016, -465.2184384814985, -374.7890893494945, -302.8050417022566, -352.8983048217039, -343.2277784197348, -439.1266398551935, -389.09405578123983, -360.6710043806598, -316.28468110408653, -276.04354284199576, -285.6615030509602, -282.1753870607805, -363.10432908276783, -360.4551553642996, -367.962387253359, -452.29105075430994]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2691.805,1485.992,0.238,16814207.256,1873.207,2135.375,1.993,40000,40000,40000,40000,42.8,23.4,0.0003906250058207661,4.999999873689376e-05,149.87234,-0.0048890007,149.87721,-0.88003033,0.0039945673,8.264833,0.0
