,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,-304.9243236707878,-377.5905057027285,-345.63862348667067,1000.0,4,2,4000,0,4000,False,4,1,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-26,1642463666,3.846524477005005,3.846524477005005,381942,alfabotek,192.168.1.103,3.846524477005005,0,1,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936]","[1000, 1000, 1000, 1000]",0.0551753732813768,0.6024655790581577,0.0667342062535016,0.0956436206792843,0.0,5753.377,695.244,0.213,18787475.924,2127.525,1880.119,1.031,4000,4000,4000,4000,34.28333333333333,21.36666666666667,0.2000000029802322,4.999999873689376e-05,16.853601,-0.028111763,16.879608,-0.049438987,0.010526421,8.449919,0.0
1,-304.9243236707878,-447.4062418500434,-357.1947500553049,1000.0,4,2,8000,0,8000,False,8,2,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-30,1642463670,3.5332322120666504,7.379756689071655,381942,alfabotek,192.168.1.103,7.379756689071655,0,2,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0547951287882158,0.5948529567700598,0.0663032950192913,0.0950624912859293,0.0,4751.08,841.914,0.203,19656960.75,2023.065,1977.198,1.033,8000,8000,8000,8000,34.620000000000005,20.7,0.2000000029802322,4.999999873689376e-05,10.070231,-0.030155836,10.097856,-0.14866729,0.012654234,8.365577,0.0
2,-304.9243236707878,-447.4062418500434,-352.00601547819616,1000.0,4,2,12000,0,12000,False,12,3,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-33,1642463673,3.6258699893951416,11.005626678466797,381942,alfabotek,192.168.1.103,11.005626678466797,0,3,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0547370981779277,0.5922980081567161,0.0662235155878222,0.0950002327470346,0.0,4373.947,914.506,0.206,19455604.175,1992.206,2007.825,1.026,12000,12000,12000,12000,32.959999999999994,20.7,0.2000000029802322,4.999999873689376e-05,10.092677,-0.02771468,10.118225,-0.102210805,0.01083626,8.255974,0.0
3,-304.9243236707878,-447.4062418500434,-355.3487638146772,1000.0,4,2,16000,0,16000,False,16,4,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-37,1642463677,3.681521415710449,14.687148094177246,381942,alfabotek,192.168.1.103,14.687148094177246,0,4,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0546349424565178,0.5900239913840271,0.0661091432651162,0.0948656636992202,0.0,4167.593,959.787,0.203,19680018.768,2011.804,1988.265,1.028,16000,16000,16000,16000,35.82,20.8,0.2000000029802322,4.999999873689376e-05,11.335719,-0.026276106,11.359753,-0.16695283,0.011204967,8.257686,0.0
4,-227.2539326667296,-447.4062418500434,-348.9644782042225,1000.0,4,2,20000,0,20000,False,20,5,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-41,1642463681,3.5929300785064697,18.28007817268372,381942,alfabotek,192.168.1.103,18.28007817268372,0,5,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545874030533865,0.588810678440805,0.066060080568377,0.0948336486083229,0.0,4083.751,979.492,0.203,19751843.654,1993.807,2006.213,1.105,20000,20000,20000,20000,34.18333333333334,20.71666666666667,0.2000000029802322,4.999999873689376e-05,8.404094,-0.028155625,8.429766,-0.27926645,0.012418808,8.103767,0.0
5,-227.2539326667296,-447.4062418500434,-342.32044499710565,1000.0,4,2,24000,0,24000,False,24,6,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-44,1642463684,3.611201047897339,21.89127922058105,381942,alfabotek,192.168.1.103,21.89127922058105,0,6,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656, -227.35024054883291, -344.364307329615, -391.7564005243885, -272.9301674432489]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545695697970241,0.5880659789496376,0.0660290082825404,0.0948317361822561,0.0,4003.121,999.22,0.206,19403102.544,1984.49,2015.631,1.093,24000,24000,24000,24000,32.81999999999999,20.7,0.2000000029802322,4.999999873689376e-05,6.5470366,-0.03285578,6.5776544,-0.22874972,0.011193224,8.0264,0.0
6,-217.31201347070265,-447.4062418500434,-330.8658074685987,1000.0,4,2,28000,0,28000,False,28,7,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-48,1642463688,3.5828511714935303,25.474130392074585,381942,alfabotek,192.168.1.103,25.474130392074585,0,7,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656, -227.35024054883291, -344.364307329615, -391.7564005243885, -272.9301674432489, -297.9540444110709, -303.6386172620009, -229.64725404645247, -217.31201347070265]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545553739829277,0.5875572474192967,0.066007678117519,0.0948416053285148,0.0,3944.821,1013.988,0.217,18436501.099,1977.112,2023.153,1.096,28000,28000,28000,28000,34.3,20.7,0.2000000029802322,4.999999873689376e-05,6.0900273,-0.032712072,6.120248,-0.05398988,0.012456739,7.9213,0.0
7,-217.31201347070265,-447.4062418500434,-327.4873356764784,1000.0,4,2,32000,0,32000,False,32,8,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-51,1642463691,3.6284780502319336,29.10260844230652,381942,alfabotek,192.168.1.103,29.10260844230652,0,8,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656, -227.35024054883291, -344.364307329615, -391.7564005243885, -272.9301674432489, -297.9540444110709, -303.6386172620009, -229.64725404645247, -217.31201347070265, -331.4665018889055, -361.7856727994682, -225.45381613408588, -296.6461417040873]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545522076935428,0.587331243892458,0.0660030708732746,0.0948830695243527,0.0,3907.127,1023.77,0.214,18659492.284,1970.539,2029.901,1.087,32000,32000,32000,32000,32.4,20.7,0.2000000029802322,4.999999873689376e-05,7.486811,-0.04030835,7.5240884,-0.06305336,0.015155659,7.8327703,0.0
8,-217.31201347070265,-447.4062418500434,-326.37606173974484,1000.0,4,2,36000,0,36000,False,36,9,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-55,1642463695,3.595792770385742,32.69840121269226,381942,alfabotek,192.168.1.103,32.69840121269226,0,9,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656, -227.35024054883291, -344.364307329615, -391.7564005243885, -272.9301674432489, -297.9540444110709, -303.6386172620009, -229.64725404645247, -217.31201347070265, -331.4665018889055, -361.7856727994682, -225.45381613408588, -296.6461417040873, -380.7184647316769, -256.6196477627149, -246.9481661265575, -385.65720236255623]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545564628146064,0.5871811624567701,0.0660097582428082,0.0949271548602423,0.0,3873.975,1032.531,0.22,18157160.173,1964.727,2035.906,1.08,36000,36000,36000,36000,33.9,20.7,0.2000000029802322,4.999999873689376e-05,6.410671,-0.043598227,6.4520307,-0.20901299,0.011194699,7.913606,0.0
9,-208.61954122036397,-447.4062418500434,-323.8039209636348,1000.0,4,2,40000,0,40000,False,40,10,default,d1ffb7db908e4d54b533cd27a0c0464c,2022-01-18_00-54-59,1642463699,3.6456878185272217,36.34408903121948,381942,alfabotek,192.168.1.103,36.34408903121948,0,10,"[-304.9243236707878, -357.9600166794728, -377.5905057027285, -342.0796478936936, -367.3515118097079, -355.3121673292374, -447.4062418500434, -304.93358550676805, -323.35082644992826, -333.1976467610818, -321.22182287695574, -388.74388920794905, -344.93235323112447, -337.1291633309636, -416.25933409891223, -363.18718463548106, -227.25393266672958, -389.9239354113108, -345.35744903730824, -331.1740259342656, -227.35024054883291, -344.364307329615, -391.7564005243885, -272.9301674432489, -297.9540444110709, -303.6386172620009, -229.64725404645247, -217.31201347070265, -331.4665018889055, -361.7856727994682, -225.45381613408588, -296.6461417040873, -380.7184647316769, -256.6196477627149, -246.9481661265575, -385.65720236255623, -355.39355485697695, -309.5733783685305, -208.61954122036394, -329.03214146870556]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0545605632534895,0.5870013450871269,0.0660148759686777,0.0949582197722267,0.0,3842.59,1040.965,0.221,18080844.919,1969.276,2031.203,1.088,40000,40000,40000,40000,34.72,20.72,0.2000000029802322,4.999999873689376e-05,7.276222,-0.03857081,7.3125067,-0.1335684,0.011429717,7.9340987,0.0
