,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,,,,,0,8,4000,0,4000,False,0,1,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-03,1642216743,2.6858668327331543,2.6858668327331543,172759,alfabotek,192.168.1.101,2.6858668327331543,0,1,[],[],4548.58,879.395,0.195,20510044.01,2138.478,1870.49,1.532,4000,4000,4000,4000,34.2,25.4,0.2000000029802322,4.999999873689376e-05,22.046316,-0.009303538,22.055191,0.018514933,0.0021348668,8.511697,0.0
1,-216.2000566621348,-484.2592905566983,-366.0463402980648,1000.0,8,8,8000,0,8000,False,8,2,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-05,1642216745,2.360478162765503,5.046344995498657,172759,alfabotek,192.168.1.101,5.046344995498657,0,2,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3595.533,1112.491,0.193,20699834.67,2006.205,1993.814,1.53,8000,8000,8000,8000,31.225,23.5,0.1000000014901161,4.999999873689376e-05,15.102069,-0.009708741,15.111505,-0.27145892,0.0027238433,8.500115,0.0
2,-216.2000566621348,-484.2592905566983,-366.0463402980648,1000.0,0,8,12000,0,12000,False,8,3,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-07,1642216747,2.341984987258911,7.388329982757568,172759,alfabotek,192.168.1.101,7.388329982757568,0,3,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3187.273,1254.992,0.191,20893170.61,1954.929,2046.11,1.478,12000,12000,12000,12000,42.70000000000001,23.5,0.050000000745058,4.999999873689376e-05,11.357441,-0.022142407,11.379458,-0.1323092,0.0024921182,8.469156,0.0
3,-168.12571612588528,-484.2592905566983,-340.9141996146664,1000.0,8,8,16000,0,16000,False,16,4,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-10,1642216750,2.3655850887298584,9.753915071487429,172759,alfabotek,192.168.1.101,9.753915071487429,0,4,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2978.111,1343.133,0.193,20706221.537,1934.599,2067.612,1.494,16000,16000,16000,16000,35.56666666666666,23.5,0.025000000372529,4.999999873689376e-05,9.501224,-0.015808512,9.516961,-0.42488864,0.002850463,8.428548,0.0
4,-168.12571612588528,-484.2592905566983,-340.9141996146664,1000.0,0,8,20000,0,20000,False,16,5,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-12,1642216752,2.3450591564178467,12.098974227905272,172759,alfabotek,192.168.1.101,12.098974227905272,0,5,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2857.689,1399.733,0.193,20712612.346,1917.568,2085.975,1.471,20000,20000,20000,20000,37.225,23.5,0.0125000001862645,4.999999873689376e-05,10.591325,-0.015183707,10.606478,-0.21354038,0.0024085476,8.4510975,0.0
5,-168.12571612588528,-484.2592905566983,-335.4813288612258,1000.0,8,8,24000,0,24000,False,24,6,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-14,1642216754,2.3922789096832275,14.4912531375885,172759,alfabotek,192.168.1.101,14.4912531375885,0,6,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755, -431.85478454880877, -253.59057197999067, -319.6374447155577, -347.5855316795955, -196.612507038823, -371.84130930642317, -265.93181751184966, -409.87073205370933]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2776.462,1440.683,0.205,19485732.869,1911.091,2093.045,1.454,24000,24000,24000,24000,37.63333333333333,23.5,0.0062500000931322,4.999999873689376e-05,5.013801,-0.014688822,5.0284724,-0.20592748,0.002835835,8.369962,0.0
6,-168.12571612588528,-484.2592905566983,-335.4813288612258,1000.0,0,8,28000,0,28000,False,24,7,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-17,1642216757,2.36779522895813,16.85904836654663,172759,alfabotek,192.168.1.101,16.85904836654663,0,7,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755, -431.85478454880877, -253.59057197999067, -319.6374447155577, -347.5855316795955, -196.612507038823, -371.84130930642317, -265.93181751184966, -409.87073205370933]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2721.417,1469.823,0.204,19573418.667,1903.953,2100.892,1.499,28000,28000,28000,28000,36.125,23.5,0.0031250000465661,4.999999873689376e-05,8.442251,-0.015738858,8.45798,-0.28967494,0.0031027456,8.389203,0.0
7,-168.12571612588528,-484.2592905566983,-337.1195698964232,1000.0,8,8,32000,0,32000,False,32,8,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-19,1642216759,2.3894076347351074,19.24845600128174,172759,alfabotek,192.168.1.101,19.24845600128174,0,8,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755, -431.85478454880877, -253.59057197999067, -319.6374447155577, -347.5855316795955, -196.612507038823, -371.84130930642317, -265.93181751184966, -409.87073205370933, -263.91036525151196, -333.9965448558485, -326.47416726517406, -321.10841406300517, -282.5023754472244, -395.6855262921779, -382.7955891793556, -429.8013616618233]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2678.514,1493.365,0.206,19415265.153,1900.809,2104.367,1.519,32000,32000,32000,32000,34.800000000000004,23.5,0.001562500023283,4.999999873689376e-05,5.411596,-0.018624902,5.430217,-0.094338104,0.00291955,8.326893,0.0
8,-168.12571612588528,-484.2592905566983,-337.1195698964232,1000.0,0,8,36000,0,36000,False,32,9,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-22,1642216762,2.365856647491455,21.614312648773197,172759,alfabotek,192.168.1.101,21.614312648773197,0,9,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755, -431.85478454880877, -253.59057197999067, -319.6374447155577, -347.5855316795955, -196.612507038823, -371.84130930642317, -265.93181751184966, -409.87073205370933, -263.91036525151196, -333.9965448558485, -326.47416726517406, -321.10841406300517, -282.5023754472244, -395.6855262921779, -382.7955891793556, -429.8013616618233]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2646.927,1511.186,0.206,19458111.34,1896.088,2109.607,1.513,36000,36000,36000,36000,33.76666666666667,23.5,0.0007812500116415,4.999999873689376e-05,9.196516,-0.020597605,9.21711,-0.27348346,0.0029606717,8.343149,0.0
9,-168.12571612588528,-484.2592905566983,-328.0683321652843,1000.0,8,8,40000,0,40000,False,40,10,default,0cfc8a2971034132b66bda7b2d4b3fed,2022-01-15_04-19-24,1642216764,2.374716758728028,23.98902940750122,172759,alfabotek,192.168.1.101,23.98902940750122,0,10,"[-484.2592905566983, -382.9310675610129, -405.7082029530487, -346.6168098729405, -344.7268700675013, -297.21897368575793, -450.70945102542396, -216.20005666213476, -321.4487377447185, -368.37984139782856, -246.860374260176, -323.35292686560143, -466.1133106985138, -168.12571612588528, -227.57417566865254, -404.40138868876755, -431.85478454880877, -253.59057197999067, -319.6374447155577, -347.5855316795955, -196.612507038823, -371.84130930642317, -265.93181751184966, -409.87073205370933, -263.91036525151196, -333.9965448558485, -326.47416726517406, -321.10841406300517, -282.5023754472244, -395.6855262921779, -382.7955891793556, -429.8013616618233, -278.4953442350396, -242.74500096113925, -296.92891665402254, -306.82283492308756, -342.04106030919786, -301.862233554613, -304.1797508431498, -261.831908445581]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2620.073,1526.675,0.205,19519739.383,1892.428,2113.686,1.54,40000,40000,40000,40000,38.1,23.5,0.0003906250058207,4.999999873689376e-05,3.625389,-0.020101754,3.6454897,-0.032129128,0.0030450416,8.269278,0.0
