,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,,,,,0,8,4000,0,4000,False,0,1,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-06,1642233726,2.5949149131774902,2.5949149131774902,172759,alfabotek,192.168.1.101,2.5949149131774902,0,1,[],[],4628.337,864.241,0.19,21076904.523,2026.145,1974.192,1.616,4000,4000,4000,4000,37.1,25.975,0.2000000029802322,4.999999873689376e-05,1029.807,-0.0032995022,1029.8099,-0.013846609,0.0023054676,8.508466,0.0
1,-276.75441275368007,-461.3832395277445,-345.387685039812,1000.0,8,8,8000,0,8000,False,8,2,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-08,1642233728,2.386894941329956,4.981809854507446,172759,alfabotek,192.168.1.101,4.981809854507446,0,2,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3580.221,1117.25,0.198,20250109.837,1961.831,2038.912,1.509,8000,8000,8000,8000,34.075,24.1,0.1000000014901161,4.999999873689376e-05,549.01447,0.001593788,549.0126,-0.07658213,0.0023505383,8.501636,0.0
2,-276.75441275368007,-461.3832395277445,-345.387685039812,1000.0,0,8,12000,0,12000,False,8,3,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-10,1642233730,2.3879635334014893,7.369773387908935,172759,alfabotek,192.168.1.101,7.369773387908935,0,3,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3184.821,1255.958,0.197,20311399.516,1940.593,2061.226,1.487,12000,12000,12000,12000,38.43333333333333,24.100000000000005,0.050000000745058,4.999999873689376e-05,863.6232,-0.006295688,863.62946,-0.17024282,0.00248162,8.49873,0.0
3,-174.78986601692975,-467.87548535406313,-358.02039069366435,1000.0,8,8,16000,0,16000,False,16,4,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-13,1642233733,2.386284828186035,9.75605821609497,172759,alfabotek,192.168.1.101,9.75605821609497,0,4,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2985.467,1339.824,0.196,20391632.938,1931.209,2071.242,1.498,16000,16000,16000,16000,33.63333333333333,24.100000000000005,0.025000000372529,4.999999873689376e-05,307.64352,-0.0039195023,307.64737,-0.035946574,0.0024250634,8.468371,0.0
4,-174.78986601692975,-467.87548535406313,-358.02039069366435,1000.0,0,8,20000,0,20000,False,16,5,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-15,1642233735,2.37559175491333,12.1316499710083,172759,alfabotek,192.168.1.101,12.1316499710083,0,5,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2869.143,1394.145,0.196,20370587.664,1921.293,2081.932,1.473,20000,20000,20000,20000,37.35,24.1,0.0125000001862645,4.999999873689376e-05,501.77658,-0.013805149,501.79034,-0.087045416,0.0024850087,8.478542,0.0
5,-174.78986601692975,-467.87548535406313,-344.8642828234308,1000.0,8,8,24000,0,24000,False,24,6,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-18,1642233738,2.4048426151275635,14.536492586135864,172759,alfabotek,192.168.1.101,14.536492586135864,0,6,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681, -340.3873712706378, -303.90794818140427, -348.10194674254365, -269.1104480561139, -262.71459577713154, -278.4958322678192, -365.9993768009251, -379.69901756713335]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2790.217,1433.58,0.2,20028510.943,1917.377,2086.183,1.47,24000,24000,24000,24000,36.6,24.100000000000005,0.0062500000931322,4.999999873689376e-05,170.96841,-0.0020281505,170.97041,-0.04651974,0.0027730828,8.418721,0.0
6,-174.78986601692975,-467.87548535406313,-344.8642828234308,1000.0,0,8,28000,0,28000,False,24,7,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-20,1642233740,2.389495611190796,16.92598819732666,172759,alfabotek,192.168.1.101,16.92598819732666,0,7,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681, -340.3873712706378, -303.90794818140427, -348.10194674254365, -269.1104480561139, -262.71459577713154, -278.4958322678192, -365.9993768009251, -379.69901756713335]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2736.261,1461.849,0.2,20027372.442,1911.984,2092.067,1.68,28000,28000,28000,28000,36.45,24.1,0.0031250000465661,4.999999873689376e-05,951.7886,-0.012771509,951.80133,-0.24371463,0.0023086988,8.476564,0.0
7,-174.78986601692975,-548.5422419759591,-360.3200380867785,1000.0,8,8,32000,0,32000,False,32,8,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-22,1642233742,2.414497375488281,19.34048557281494,172759,alfabotek,192.168.1.101,19.34048557281494,0,8,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681, -340.3873712706378, -303.90794818140427, -348.10194674254365, -269.1104480561139, -262.71459577713154, -278.4958322678192, -365.9993768009251, -379.69901756713335, -260.64581317587414, -318.19304077426887, -444.5811129119048, -548.5422419759591, -542.1369761086584, -515.4136251158135, -236.83231135461776, -387.1533095974759]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2694.352,1484.587,0.199,20086460.341,1910.644,2093.535,1.656,32000,32000,32000,32000,35.2,24.100000000000005,0.001562500023283,4.999999873689376e-05,640.43536,-0.008730116,640.4441,-0.23383147,0.0029845622,8.444149,0.0
8,-174.78986601692975,-548.5422419759591,-360.3200380867785,1000.0,0,8,36000,0,36000,False,32,9,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-25,1642233745,2.390420436859131,21.730906009674072,172759,alfabotek,192.168.1.101,21.730906009674072,0,9,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681, -340.3873712706378, -303.90794818140427, -348.10194674254365, -269.1104480561139, -262.71459577713154, -278.4958322678192, -365.9993768009251, -379.69901756713335, -260.64581317587414, -318.19304077426887, -444.5811129119048, -548.5422419759591, -542.1369761086584, -515.4136251158135, -236.83231135461776, -387.1533095974759]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2663.459,1501.807,0.207,19368258.594,1907.43,2097.062,1.638,36000,36000,36000,36000,38.975,24.1,0.0007812500116415,4.999999873689376e-05,390.71896,-0.014800398,390.73373,-0.09343301,0.0026359805,8.44049,0.0
9,-174.78986601692975,-548.5422419759591,-359.85645955811617,1000.0,8,8,40000,0,40000,False,40,10,default,ed76240c0af541fb84021ca45ed89d4f,2022-01-15_09-02-27,1642233747,2.5622262954711914,24.293132305145264,172759,alfabotek,192.168.1.101,24.293132305145264,0,10,"[-287.69695625866905, -461.38323952774454, -349.1522028787593, -276.75441275368007, -444.72004397531936, -310.9880513289783, -340.23818552533555, -292.1683880700094, -174.78986601692975, -390.96792234828007, -386.52210393225323, -456.9190457764622, -443.6182956220797, -338.4169787283977, -467.87548535406313, -306.1150730016681, -340.3873712706378, -303.90794818140427, -348.10194674254365, -269.1104480561139, -262.71459577713154, -278.4958322678192, -365.9993768009251, -379.69901756713335, -260.64581317587414, -318.19304077426887, -444.5811129119048, -548.5422419759591, -542.1369761086584, -515.4136251158135, -236.83231135461776, -387.1533095974759, -289.94850107289574, -374.6262823785909, -407.10907328266615, -338.5185416678927, -423.8879192006582, -326.321356721969, -335.8498706927823, -367.7556185302801]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2637.337,1516.682,0.214,18703696.767,1921.406,2081.809,1.63,40000,40000,40000,40000,30.100000000000005,24.100000000000005,0.0003906250058207,4.999999873689376e-05,406.69672,-0.008993239,406.70572,-0.17614749,0.003313879,8.372796,0.0
