,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,,,,,0,8,4000,0,4000,False,0,1,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-39,1642248339,2.69885516166687,2.69885516166687,172759,alfabotek,192.168.1.101,2.69885516166687,0,1,[],[],4616.459,866.465,0.197,20262338.164,1975.925,2024.368,1.952,4000,4000,4000,4000,35.575,26.3,0.2000000029802322,4.999999873689376e-05,59.654003,-0.015890345,59.669422,-0.03191606,0.0023490516,8.491202,0.0
1,-305.790341054077,-537.9078789906004,-362.52862677153416,1000.0,8,8,8000,0,8000,False,8,2,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-42,1642248342,2.4379472732543945,5.136802434921265,172759,alfabotek,192.168.1.101,5.136802434921265,0,2,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3606.171,1109.21,0.197,20274581.269,1906.675,2097.892,2.939,8000,8000,8000,8000,35.8,24.4,0.1000000014901161,4.999999873689376e-05,29.694414,-0.021538556,29.715652,-0.2132244,0.0030191427,8.45784,0.0
2,-305.790341054077,-537.9078789906004,-362.52862677153416,1000.0,0,8,12000,0,12000,False,8,3,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-44,1642248344,2.4347968101501465,7.571599245071411,172759,alfabotek,192.168.1.101,7.571599245071411,0,3,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3223.397,1240.927,0.194,20619274.068,1879.416,2128.321,2.515,12000,12000,12000,12000,45.13333333333333,24.399999999999995,0.050000000745058,4.999999873689376e-05,31.447548,-0.01726823,31.464693,-0.1163033,0.0024137364,8.438186,0.0
3,-215.30659518460408,-537.9078789906004,-346.5194352696434,1000.0,8,8,16000,0,16000,False,16,4,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-47,1642248347,2.456514835357666,10.028114080429075,172759,alfabotek,192.168.1.101,10.028114080429075,0,4,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3030.519,1319.906,0.199,20062440.658,1868.243,2141.049,2.327,16000,16000,16000,16000,34.55,24.4,0.025000000372529,4.999999873689376e-05,18.618711,-0.025439924,18.64409,-0.29680586,0.0024577186,8.379113,0.0
4,-215.30659518460408,-537.9078789906004,-346.5194352696434,1000.0,0,8,20000,0,20000,False,16,5,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-49,1642248349,2.4416444301605225,12.4697585105896,172759,alfabotek,192.168.1.101,12.4697585105896,0,5,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2917.253,1371.153,0.199,20126218.81,1858.994,2151.701,2.185,20000,20000,20000,20000,45.73333333333334,24.399999999999995,0.0125000001862645,4.999999873689376e-05,17.834808,-0.020193702,17.854969,-0.1373139,0.0026493256,8.388737,0.0
5,-215.30659518460408,-537.9078789906004,-341.532739739994,1000.0,8,8,24000,0,24000,False,24,6,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-52,1642248352,2.475772857666016,14.945531368255615,172759,alfabotek,192.168.1.101,14.945531368255615,0,6,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744, -308.1507006942895, -367.78306512563995, -316.5233089696062, -277.9129862727039, -406.36036334761985, -350.27959948358495, -339.49635102126524, -285.96841453085176]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2841.989,1407.465,0.22,18216304.017,1855.917,2155.269,2.166,24000,24000,24000,24000,35.800000000000004,24.4,0.0062500000931322,4.999999873689376e-05,14.496527,-0.015114324,14.511624,-0.20300448,0.0026328978,8.331026,0.0
6,-215.30659518460408,-537.9078789906004,-341.532739739994,1000.0,0,8,28000,0,28000,False,24,7,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-54,1642248354,2.4527382850646973,17.398269653320312,172759,alfabotek,192.168.1.101,17.398269653320312,0,7,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744, -308.1507006942895, -367.78306512563995, -316.5233089696062, -277.9129862727039, -406.36036334761985, -350.27959948358495, -339.49635102126524, -285.96841453085176]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2790.759,1433.302,0.216,18491656.747,1850.547,2161.523,2.111,28000,28000,28000,28000,44.76666666666667,24.399999999999995,0.0031250000465661,4.999999873689376e-05,35.395817,-0.027065188,35.422874,-0.0339602,0.0025049963,8.392086,0.0
7,-203.85653850814077,-537.9078789906004,-334.7663941175568,1000.0,8,8,32000,0,32000,False,32,8,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-57,1642248357,2.7625811100006104,20.160850763320923,172759,alfabotek,192.168.1.101,20.160850763320923,0,8,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744, -308.1507006942895, -367.78306512563995, -316.5233089696062, -277.9129862727039, -406.36036334761985, -350.27959948358495, -339.49635102126524, -285.96841453085176, -316.90054610549095, -430.23738806198406, -209.39441856811436, -303.84241531172927, -380.3223553453058, -321.0860327690649, -350.09916333213215, -203.85653850814074]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2750.16,1454.461,0.214,18656898.527,1884.738,2122.311,2.088,32000,32000,32000,32000,36.275,24.4,0.001562500023283,4.999999873689376e-05,21.879856,-0.011917604,21.891768,-0.45876548,0.0035445287,8.365266,0.0
8,-203.85653850814077,-537.9078789906004,-334.7663941175568,1000.0,0,8,36000,0,36000,False,32,9,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-05-59,1642248359,2.391770601272583,22.552621364593502,172759,alfabotek,192.168.1.101,22.552621364593502,0,9,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744, -308.1507006942895, -367.78306512563995, -316.5233089696062, -277.9129862727039, -406.36036334761985, -350.27959948358495, -339.49635102126524, -285.96841453085176, -316.90054610549095, -430.23738806198406, -209.39441856811436, -303.84241531172927, -380.3223553453058, -321.0860327690649, -350.09916333213215, -203.85653850814074]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2739.508,1460.116,0.212,18867292.765,1883.19,2124.055,2.057,36000,36000,36000,36000,44.325,24.4,0.0007812500116415,4.999999873689376e-05,30.936386,-0.016165107,30.952549,-0.3114078,0.0029511827,8.311691,0.0
9,-203.85653850814077,-537.9078789906004,-337.2972041808471,1000.0,8,8,40000,0,40000,False,40,10,default,421059104c3f48f3b7464133cb525f0e,2022-01-15_13-06-02,1642248362,2.366196393966675,24.91881775856018,172759,alfabotek,192.168.1.101,24.91881775856018,0,10,"[-321.8911167443619, -357.4061632207254, -341.35689538024025, -537.9078789906004, -305.790341054077, -343.9837158542619, -332.5333807954329, -359.35952213257366, -342.8800094054418, -322.32363388700696, -312.8565991378038, -338.2043763323564, -215.30659518460408, -455.98624809893886, -270.2923698803942, -386.2321182154744, -308.1507006942895, -367.78306512563995, -316.5233089696062, -277.9129862727039, -406.36036334761985, -350.27959948358495, -339.49635102126524, -285.96841453085176, -316.90054610549095, -430.23738806198406, -209.39441856811436, -303.84241531172927, -380.3223553453058, -321.0860327690649, -350.09916333213215, -203.85653850814074, -361.3592565881893, -315.6664807545063, -275.57978238506263, -357.29292553941775, -304.30150595790366, -467.22151654779606, -460.5034011215508, -237.4386865776391]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2708.584,1476.787,0.211,18970167.345,1876.427,2131.711,2.016,40000,40000,40000,40000,33.56666666666667,24.399999999999995,0.0003906250058207,4.999999873689376e-05,11.896231,-0.014990371,11.911219,-0.3397781,0.002697829,8.203608,0.0
