Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-273.91272	56.430965	-211.34294	-365.31552	1000.0	-0.05711261	0.20429452	0.5406317	-0.65740955	4000	1.1175871e-08	818.2568	-0.033443216	-276.93155	0.91893864	0.010457056	0.351	79.0	0.6152021884918213
1	-382.89313	73.898415	-314.17966	-507.609	1000.0	-6.0773087	1.9045272	1.6692202	-9.344676	8000	8.195639e-08	1124.0483	-0.03363438	-545.341	0.9128815	0.0062223496	0.3155	79.0	1.2221481800079346
2	-290.27206	128.03444	-137.2691	-492.60947	1000.0	-17.500793	0.5076374	-2.12549	-17.800005	12000	2.9802322e-08	399.99127	-0.03437028	-63.11704	0.91110545	0.004259262	0.3265	79.0	1.8761622905731201
3	-289.26447	76.72384	-186.8556	-389.4329	1000.0	-21.148308	0.41389215	-10.1489935	-21.333433	16000	7.450581e-09	431.2764	-0.03509864	-32.769146	0.9099813	0.0058429735	0.3625	79.0	2.5537054538726807
4	-272.56256	77.87318	-159.51921	-363.42737	1000.0	-23.344343	1.8979859	10.804522	-23.891556	20000	-2.0489097e-08	385.33716	-0.035157047	-16.455376	0.907957	0.0053232405	0.343	79.0	3.166902780532837
5	-224.26184	24.97085	-185.40709	-249.17303	1000.0	-24.555182	2.6250947	15.377938	-25.466467	24000	-7.450581e-09	98.31286	-0.034899198	-13.678702	0.904594	0.0108801555	0.3475	79.0	3.7678327560424805
6	-242.42564	94.79924	-90.84066	-346.1035	1000.0	-22.655182	3.7407324	3.964792	-25.526749	28000	-3.7252903e-09	201.73885	-0.033961818	-13.147023	0.90326357	0.008154687	0.33925	79.0	4.371784448623657
7	-138.59248	15.422871	-112.18314	-149.92926	1000.0	-22.69881	4.3732066	5.8979883	-26.23066	32000	-1.6763806e-08	174.52023	-0.035454966	-64.1768	0.9037172	0.004339963	0.3255	79.0	4.983110427856445
8	-215.74603	45.212154	-167.96147	-272.72708	1000.0	-17.560608	4.615141	1.9214745	-25.428616	36000	0.0	147.21367	-0.037571795	-19.37419	0.9053785	0.01089704	0.38099998	79.0	5.591792583465576
9	-257.14026	28.55147	-220.76889	-300.3971	1000.0	-19.863066	4.607274	2.8667305	-25.959011	40000	2.2351742e-08	165.95721	-0.0362778	-39.677876	0.9015506	0.0076306723	0.38075	79.0	6.195190668106079
10	-183.49478	66.82171	-110.483475	-278.4356	1000.0	-23.12173	4.2950997	5.5811625	-27.076126	44000	-7.450581e-09	184.29929	-0.03563285	-36.316994	0.8971556	0.008551698	0.349	79.0	6.802944898605347
11	-261.09012	34.229168	-229.79404	-314.56265	1000.0	-19.642023	5.349085	9.9690895	-26.661827	48000	-1.1175871e-08	247.96237	-0.037345074	-56.71428	0.8944918	0.005689815	0.39775002	79.0	7.405795335769653
12	-164.91464	28.801075	-131.10968	-206.07072	1000.0	-25.37657	3.3456225	-0.9773828	-28.010067	52000	0.0	222.68694	-0.037272166	-109.04164	0.8899289	0.0066713057	0.34974998	79.0	8.008914709091187
13	-175.65073	61.746864	-123.63371	-274.76865	1000.0	-15.36157	5.6059203	7.6760955	-27.011087	56000	7.450581e-09	134.4291	-0.035890836	-17.419634	0.8888151	0.0059740976	0.36425	79.0	8.612502813339233
14	-212.60634	40.64511	-147.56496	-258.83347	1000.0	-19.009024	4.622761	1.5560542	-26.85702	60000	-3.7252903e-09	122.042404	-0.037730984	-11.697088	0.8866341	0.0057375003	0.38525	79.0	9.216925382614136
15	-164.74652	34.778595	-113.42948	-198.38228	1000.0	-18.504087	4.147531	2.3849692	-27.260035	64000	-2.6077032e-08	142.79779	-0.038455255	-14.269289	0.884268	0.0047754375	0.384	79.0	9.820714235305786
16	-166.0859	15.181638	-148.40848	-188.2087	1000.0	-19.484995	4.8862877	7.342382	-27.10122	68000	-7.450581e-09	117.19783	-0.039655685	-16.935465	0.8788583	0.0074640317	0.39725	79.0	10.424067974090576
17	-159.95317	39.197033	-102.37465	-212.94112	1000.0	-18.038078	7.016733	14.846713	-27.26395	72000	-1.4901161e-08	95.14119	-0.038362984	-9.176205	0.8765441	0.009423088	0.39125	79.0	11.031263589859009
18	-111.65129	51.71369	-55.770233	-196.2583	1000.0	-15.811544	5.6228023	7.5726314	-26.99209	76000	2.9802322e-08	133.34573	-0.03910432	-29.78647	0.8725399	0.010334577	0.39824998	79.0	11.646366596221924
19	-177.45602	53.739044	-103.83119	-238.1163	1000.0	-11.315908	5.684892	12.572472	-26.725525	80000	-7.450581e-09	149.9053	-0.03861098	-50.09494	0.86982465	0.009670846	0.39275	79.0	12.269313335418701
20	-98.35335	47.04992	-59.627922	-176.26454	1000.0	-16.798126	3.3801403	1.9937205	-26.109047	84000	1.8626451e-08	140.41202	-0.038784593	-48.83324	0.8671093	0.008099216	0.3815	79.0	12.878283500671387
21	-79.744675	60.981857	2.0247743	-161.49129	1000.0	-10.447568	4.203326	7.1141996	-25.195984	88000	-8.381903e-09	144.19067	-0.038202226	-38.849297	0.8640886	0.009697666	0.38275	79.0	13.488663911819458
22	-145.63438	68.34692	-29.040356	-197.71317	1000.0	-9.050102	7.0754933	16.065315	-26.014015	92000	3.7252903e-08	184.98755	-0.038734466	-49.634872	0.86013836	0.005562824	0.39825	79.0	14.096904039382935
23	-98.334496	57.07441	-15.788234	-170.85753	1000.0	-11.788007	4.346335	16.52818	-24.699125	96000	-1.4901161e-08	147.90967	-0.038432255	-16.370085	0.8570662	0.007420493	0.37725	79.0	14.704611539840698
24	-136.84267	91.76205	15.353866	-227.9787	1000.0	-15.065418	7.5873227	14.628061	-26.633944	100000	-1.4901161e-08	97.53725	-0.039314717	-26.750332	0.8552945	0.011163197	0.40375	79.0	15.312373399734497
25	-118.44505	21.847767	-87.330826	-140.70656	1000.0	-7.7920904	5.795797	11.261531	-26.037388	104000	-3.7252903e-09	210.6521	-0.038883574	-37.986725	0.85147655	0.006082404	0.384	79.0	15.925761222839355
26	-60.35427	31.8013	-17.93951	-104.16817	1000.0	-11.045688	4.9109564	12.706691	-27.198877	108000	3.7252903e-09	118.50225	-0.03907762	-41.20208	0.84836215	0.0064856303	0.40375	79.0	16.54466485977173
27	-133.1409	54.171494	-67.783745	-202.36856	1000.0	-8.192	7.215018	15.499853	-27.012705	112000	0.0	113.31382	-0.040976293	-39.40671	0.84561473	0.0067323847	0.4185	79.0	17.15829586982727
28	-114.42108	71.876526	-21.876951	-223.42981	1000.0	-13.374782	8.242927	10.337986	-27.81322	116000	1.4901161e-08	121.32697	-0.039565124	-13.714464	0.84347826	0.0065583717	0.408	79.0	17.76915955543518
