episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-07,1642204627,2.5644891262054443,2.5644891262054443,172759,alfabotek,192.168.1.101,2.5644891262054443,0,1,[],[],4554.297,878.292,0.191,20893170.61,2014.526,1985.579,1.359,4000,4000,4000,4000,32.575,25.25,0.20000000298023224,4.999999873689376e-05,60.78141,-0.011601823,60.792496,-0.011175116,0.0025591291,8.5006695,0.0
-245.41135291253744,-493.9564165942937,-345.1678106858049,1000.0,8,8,8000,0,8000,False,8,2,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-09,1642204629,2.3486077785491943,4.913096904754639,172759,alfabotek,192.168.1.101,4.913096904754639,0,2,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3533.121,1132.144,0.19,21103416.352,1940.523,2061.3,1.422,8000,8000,8000,8000,28.35,23.4,0.10000000149011612,4.999999873689376e-05,26.71815,-0.009223195,26.72709,-0.18402104,0.0027982579,8.459086,0.0
-245.41135291253744,-493.9564165942937,-345.1678106858049,1000.0,0,8,12000,0,12000,False,8,3,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-12,1642204632,2.332852602005005,7.2459495067596436,172759,alfabotek,192.168.1.101,7.2459495067596436,0,3,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3143.053,1272.648,0.19,20997767.209,1910.474,2093.722,1.442,12000,12000,12000,12000,33.199999999999996,23.399999999999995,0.05000000074505806,4.999999873689376e-05,32.009132,-0.016905243,32.025906,-0.17624144,0.0026432083,8.44359,0.0
-245.41135291253744,-493.9564165942937,-353.9500101975115,1000.0,8,8,16000,0,16000,False,16,4,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-14,1642204634,2.45947003364563,9.705419540405273,172759,alfabotek,192.168.1.101,9.705419540405273,0,4,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2940.547,1360.291,0.19,21037261.442,1928.371,2074.29,1.454,16000,16000,16000,16000,31.8,23.399999999999995,0.02500000037252903,4.999999873689376e-05,8.231175,-0.01369448,8.244803,-0.22255364,0.0026555262,8.3702135,0.0
-245.41135291253744,-493.9564165942937,-353.9500101975115,1000.0,0,8,20000,0,20000,False,16,5,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-17,1642204637,2.348628520965576,12.05404806137085,172759,alfabotek,192.168.1.101,12.05404806137085,0,5,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2849.6,1403.706,0.189,21124673.886,1912.802,2091.174,1.499,20000,20000,20000,20000,43.099999999999994,23.4,0.012500000186264515,4.999999873689376e-05,42.180294,-0.010218488,42.19048,-0.1620327,0.0023706055,8.437633,0.0
-245.41135291253744,-493.9564165942937,-356.4561312370565,1000.0,8,8,24000,0,24000,False,24,6,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-19,1642204639,2.3601624965667725,14.414210557937622,172759,alfabotek,192.168.1.101,14.414210557937622,0,6,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667, -307.1146853563995, -487.68412701202266, -322.595302967625, -426.327048615954, -280.50182525560444, -325.8304372572588, -388.44498424661487, -353.24857581769413]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2767.914,1445.132,0.19,21010915.466,1903.423,2101.477,1.608,24000,24000,24000,24000,22.900000000000002,23.399999999999995,0.0062500000931322575,4.999999873689376e-05,18.500528,-0.0076231,18.508137,-0.43945906,0.00271594,8.319998,0.0
-245.41135291253744,-493.9564165942937,-356.4561312370565,1000.0,0,8,28000,0,28000,False,24,7,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-21,1642204641,2.345505952835083,16.759716510772705,172759,alfabotek,192.168.1.101,16.759716510772705,0,7,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667, -307.1146853563995, -487.68412701202266, -322.595302967625, -426.327048615954, -280.50182525560444, -325.8304372572588, -388.44498424661487, -353.24857581769413]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2714.261,1473.697,0.191,20908049.137,1891.145,2115.121,1.684,28000,28000,28000,28000,35.43333333333333,23.399999999999995,0.0031250000465661287,4.999999873689376e-05,36.71069,-0.012655367,36.723335,-0.2903806,0.0025778713,8.377574,0.0
-223.0029801964565,-521.0987089345426,-361.09473707966197,1000.0,8,8,32000,0,32000,False,32,8,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-24,1642204644,2.374633550643921,19.134350061416626,172759,alfabotek,192.168.1.101,19.134350061416626,0,8,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667, -307.1146853563995, -487.68412701202266, -322.595302967625, -426.327048615954, -280.50182525560444, -325.8304372572588, -388.44498424661487, -353.24857581769413, -521.0987089345426, -447.92143441210635, -279.4806925372671, -366.0110301895872, -223.0029801964565, -404.6874995574179, -420.7023941278989, -337.1796969045491]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2672.779,1496.57,0.191,20896423.478,1881.882,2125.531,1.674,32000,32000,32000,32000,34.949999999999996,23.4,0.0015625000232830644,4.999999873689376e-05,15.841695,-0.010688495,15.852379,-0.4162634,0.00320399,8.292734,0.0
-223.0029801964565,-521.0987089345426,-361.09473707966197,1000.0,0,8,36000,0,36000,False,32,9,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-26,1642204646,2.3635334968566895,21.497883558273315,172759,alfabotek,192.168.1.101,21.497883558273315,0,9,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667, -307.1146853563995, -487.68412701202266, -322.595302967625, -426.327048615954, -280.50182525560444, -325.8304372572588, -388.44498424661487, -353.24857581769413, -521.0987089345426, -447.92143441210635, -279.4806925372671, -366.0110301895872, -223.0029801964565, -404.6874995574179, -420.7023941278989, -337.1796969045491]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2643.663,1513.052,0.191,20893170.61,1870.33,2138.66,1.693,36000,36000,36000,36000,31.399999999999995,23.399999999999995,0.0007812500116415322,4.999999873689376e-05,26.61938,-0.016831322,26.636211,-0.4014447,0.002797278,8.356153,0.0
-223.0029801964565,-521.0987089345426,-359.1399419779723,1000.0,8,8,40000,0,40000,False,40,10,default,b599131bb93d4fab84344e0fd520443e,2022-01-15_00-57-28,1642204648,2.395120143890381,23.893003702163696,172759,alfabotek,192.168.1.101,23.893003702163696,0,10,"[-336.2569174374968, -493.9564165942937, -332.95923566514375, -317.28453556196223, -336.85751221242754, -245.41135291253744, -370.4340896335424, -328.1824254690353, -472.17728319634904, -326.1568066504564, -336.90374414278426, -250.6869942629241, -449.3364544161975, -374.01098268349983, -328.9787646802171, -363.60664764131667, -307.1146853563995, -487.68412701202266, -322.595302967625, -426.327048615954, -280.50182525560444, -325.8304372572588, -388.44498424661487, -353.24857581769413, -521.0987089345426, -447.92143441210635, -279.4806925372671, -366.0110301895872, -223.0029801964565, -404.6874995574179, -420.7023941278989, -337.1796969045491, -423.4938898285064, -330.4345396523972, -373.37425025695, -346.72074858770196, -304.81261404403506, -384.16666125420915, -359.67924838099447, -287.8841405649142]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2620.103,1526.658,0.191,20887968.127,1860.728,2149.696,1.694,40000,40000,40000,40000,41.7,23.4,0.0003906250058207661,4.999999873689376e-05,10.386815,-0.009794933,10.396608,-0.26463738,0.0031354937,8.221972,0.0
