Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-301.5865	44.55498	-239.16333	-362.6066	1000.0	0.009555821	0.28114894	0.7977251	-0.80366576	4000	1.3038516e-08	961.52637	-0.016874757	-340.68744	0.91893864	0.01630082	0.121999994	6.0	1.3875913619995117
1	-213.80714	74.13701	-125.244705	-319.24405	1000.0	-7.2468467	1.4138204	-0.6353016	-9.634545	8000	4.4703484e-08	324.2743	-0.014292311	-134.5319	0.91775286	0.015549011	0.080249995	7.0	2.7356622219085693
2	-254.67897	73.928085	-164.83948	-354.9855	1000.0	-14.414471	0.50131357	-10.429387	-14.79583	12000	1.4901161e-08	312.8386	-0.01291611	-74.52566	0.91663224	0.015734367	0.07574999	6.0	4.155774831771851
3	-291.8248	131.54411	-176.76984	-515.204	1000.0	-19.12502	1.1099086	4.0743923	-19.570332	16000	-4.4703484e-08	424.2314	-0.012413468	-65.068344	0.9157441	0.015639309	0.1185	9.0	5.48647141456604
4	-238.11427	73.96287	-117.12383	-314.9973	1000.0	-23.254671	1.9915931	8.916293	-24.014065	20000	2.2351742e-08	161.06552	-0.014559863	-8.752642	0.91445994	0.01547442	0.080249995	7.0	6.7979865074157715
5	-307.23007	57.693436	-228.29051	-390.84775	1000.0	-24.004898	2.872891	9.293263	-25.08792	24000	1.4901161e-08	249.20894	-0.011748942	-44.851105	0.9135742	0.017622793	0.092	8.0	8.11126446723938
6	-244.94753	30.801153	-196.75842	-279.6949	1000.0	-25.119972	5.678249	18.19035	-28.461796	28000	0.0	132.43497	-0.013182378	-17.560978	0.91233075	0.01668382	0.071499996	6.0	9.457332611083984
7	-260.72772	76.623375	-128.23517	-310.78616	1000.0	-25.687977	4.005876	4.80875	-28.11735	32000	0.0	100.3299	-0.0087627545	-19.975327	0.9114928	0.01760738	0.067499995	7.0	10.82180380821228
8	-293.58527	22.132492	-271.30423	-327.85904	1000.0	-27.257864	4.157533	5.089266	-29.323631	36000	-2.2351742e-08	60.87146	-0.011435302	-20.051725	0.9107416	0.018571675	0.081750005	7.0	12.19196343421936
9	-185.28307	58.683212	-129.77544	-268.50006	1000.0	-19.215258	7.3418336	12.78406	-31.739809	40000	-1.1175871e-08	232.38718	-0.01049387	-40.948433	0.90949357	0.01925679	0.0955	7.0	13.277623414993286
10	-237.06505	47.07579	-165.4206	-297.3726	1000.0	-25.068777	7.292667	10.241727	-31.84998	44000	3.7252903e-09	75.09514	-0.013591269	-15.590135	0.90871614	0.016882587	0.091	9.0	14.59002947807312
