Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-262.66788	22.664698	-241.03296	-300.09634	1000.0	-0.058825746	0.20224756	0.5088927	-0.6387995	4000	9.313226e-10	14.54472	-0.035220176	-7.667384	0.91893864	0.0062680496	0.328	79.0	1.6746752262115479
1	-303.20813	64.53298	-216.34085	-397.45703	1000.0	-2.4087586	1.2183701	1.9966743	-6.08418	8000	1.1175871e-08	9.532936	-0.034206152	-3.7594328	0.9148678	0.0062291306	0.33249998	79.0	3.3482255935668945
2	-302.61285	81.89813	-218.65884	-438.0575	1000.0	-2.5398724	2.6681967	7.418655	-8.914893	12000	-1.8626451e-08	7.487448	-0.037235	-2.3165326	0.91031224	0.0051829284	0.354	79.0	5.0040647983551025
3	-301.9203	45.783115	-239.44498	-353.54468	1000.0	-2.6739128	2.1940136	6.520609	-8.455699	16000	-9.313226e-09	5.988768	-0.037516918	-2.0280817	0.90357715	0.005401346	0.3595	79.0	6.703984498977661
4	-184.24945	49.036507	-100.052124	-221.98375	1000.0	-2.1167128	2.414834	6.2460523	-10.109663	20000	0.0	4.398879	-0.036636673	-1.0687749	0.8943662	0.0068608224	0.35575	79.0	8.347294330596924
5	-243.31412	11.096166	-227.16286	-257.71677	1000.0	-1.9632756	1.9571377	6.536479	-9.697523	24000	1.3038516e-08	3.461121	-0.036525827	-0.8617759	0.8875682	0.0086927945	0.375	79.0	10.042660474777222
6	-212.88457	46.617023	-144.69228	-267.09998	1000.0	-1.9116243	2.3958802	7.409181	-10.6777525	28000	-3.7252903e-09	4.008906	-0.03809019	-0.9140306	0.8847659	0.009987287	0.37275	79.0	11.55949878692627
7	-213.55057	58.248924	-156.90175	-304.49655	1000.0	-2.0448694	2.3390744	7.56148	-9.136163	32000	-1.8626451e-09	4.247552	-0.03903804	-0.9353157	0.8764294	0.0064404286	0.39249998	79.0	12.893289566040039
8	-178.92271	51.32049	-95.25243	-227.00548	1000.0	-1.8918645	2.1058972	6.9355435	-9.586261	36000	-1.1175871e-08	3.6363096	-0.03858123	-0.85717905	0.86813617	0.008465889	0.3865	79.0	14.551527500152588
9	-180.66684	46.22012	-108.59599	-234.28552	1000.0	-1.7400826	1.94399	6.3956795	-9.25684	40000	0.0	2.932611	-0.039656565	-0.64066935	0.8629336	0.0033064852	0.40175	79.0	16.195943355560303
10	-155.72134	93.34474	-65.849525	-311.90567	1000.0	-1.414396	2.4566193	7.297675	-9.116103	44000	-1.4901161e-08	3.9729638	-0.03788282	-1.0364019	0.853175	0.0072316714	0.3705	79.0	17.816744804382324
11	-175.34216	28.490633	-130.45822	-204.33597	1000.0	-1.69503	2.6625752	8.331071	-11.3105	48000	1.4901161e-08	3.541102	-0.038811788	-0.8498274	0.84602386	0.003274342	0.38674998	79.0	19.470540523529053
12	-149.21033	48.850258	-79.309166	-199.05862	1000.0	-1.4049697	2.8024237	9.309059	-11.6299515	52000	0.0	3.5589063	-0.038890623	-0.8444156	0.83978134	0.0047459807	0.3895	79.0	21.14932656288147
13	-141.73203	41.790936	-74.30788	-186.88261	1000.0	-1.4152175	2.1914828	6.026328	-9.909756	56000	0.0	2.677697	-0.038305406	-0.64306223	0.83219725	0.0066004586	0.38675	79.0	22.75387454032898
14	-77.89279	49.810368	-31.530506	-152.04185	1000.0	-0.96353954	1.9561086	6.7749414	-10.683104	60000	3.7252903e-09	2.3019478	-0.03912054	-0.5889036	0.82290053	0.0036386864	0.38274997	79.0	24.387189865112305
15	-129.50833	34.23175	-99.09696	-185.29695	1000.0	-1.1080475	2.4662278	7.6032476	-10.674516	64000	1.1175871e-08	3.537438	-0.039133597	-1.0207651	0.81584364	0.00514435	0.37	79.0	26.099692583084106
16	-148.21396	55.935295	-67.645355	-221.96753	1000.0	-1.354271	2.2843542	7.0509825	-9.717614	68000	-2.2351742e-08	2.9666834	-0.04092004	-0.9091483	0.80888116	0.007429799	0.397	79.0	27.345139980316162
17	-43.851166	9.823982	-30.540205	-55.50954	1000.0	-0.6869794	2.1049476	9.66931	-9.917125	72000	-1.8626451e-09	2.3744688	-0.039486207	-0.68403316	0.80367374	0.008345153	0.4015	79.0	29.04558753967285
18	-65.62201	42.73612	-23.783052	-130.23743	1000.0	-0.40444186	2.3055165	8.508446	-9.944794	76000	0.0	2.938798	-0.038877875	-0.7954658	0.79503644	0.0062243957	0.38549998	79.0	30.797142505645752
19	-116.16792	68.26488	-52.336224	-230.0101	1000.0	-0.98446935	2.2494757	10.231509	-9.478936	80000	-7.450581e-09	2.5242562	-0.04005564	-0.65938187	0.7861292	0.0058951676	0.40425	79.0	32.49982047080994
20	-140.95895	39.39695	-94.350296	-195.41516	1000.0	-1.3974013	1.758342	10.856969	-8.551974	84000	-4.656613e-09	2.11122	-0.040806457	-0.54030335	0.77776986	0.00881739	0.41	79.0	34.18873596191406
21	-110.575165	38.297535	-53.094448	-160.30902	1000.0	-1.1826463	1.8436726	5.5737076	-8.578596	88000	4.4237822e-09	2.2393727	-0.04100128	-0.55753136	0.7683997	0.006215916	0.4215	79.0	35.87053656578064
22	-67.76846	47.63446	-7.489572	-140.4054	1000.0	-0.36861393	2.169979	6.7255177	-9.326911	92000	1.8626451e-09	2.8063827	-0.04013071	-1.0082791	0.7575178	0.00539851	0.4045	79.0	37.506352186203
23	-152.58847	24.722404	-119.36249	-186.56073	1000.0	-2.708149	3.1032124	8.4864	-10.386915	96000	2.2351742e-08	7.6979527	-0.044076174	-5.648984	0.7499359	0.0046334155	0.41625	79.0	39.17664861679077
24	-105.44867	45.10865	-46.726906	-171.72578	1000.0	-1.2911042	2.0146623	8.448337	-10.693178	100000	1.8626451e-09	1.9229442	-0.040311135	-0.5811763	0.7424721	0.006185039	0.41325	79.0	40.832740783691406
25	-137.83615	24.715761	-105.27656	-174.04019	1000.0	-1.1583489	1.9027429	9.160526	-8.866031	104000	-5.5879354e-09	1.8710682	-0.04248034	-0.5597488	0.73420006	0.0093678245	0.44825	79.0	42.00639581680298
26	-109.83092	42.0215	-39.387806	-150.17769	1000.0	-1.0189238	2.0900674	10.599788	-9.8422365	108000	-8.381903e-09	1.8720416	-0.04110665	-0.5592387	0.7260425	0.009271191	0.40825	79.0	43.6524076461792
27	-145.04778	15.804557	-123.208275	-165.0945	1000.0	-1.5482361	1.3265573	6.915435	-8.05755	112000	-3.7252903e-09	1.0967524	-0.043734606	-0.3095946	0.7181641	0.0077430513	0.43625	79.0	45.31357669830322
28	-89.1589	42.333633	-16.395634	-120.334946	1000.0	-0.7393094	2.0223057	8.270754	-6.779804	116000	-2.2351742e-08	1.968219	-0.04101321	-0.61194056	0.7075309	0.00141453	0.42575002	79.0	46.9489541053772
29	-93.4268	29.237154	-53.339478	-133.6337	1000.0	-0.8577145	1.5306697	5.8431263	-6.384765	120000	-9.313226e-09	1.1709961	-0.040759556	-0.25831842	0.69783145	0.006901036	0.41149998	79.0	48.67633533477783
30	-68.13193	37.28445	-7.9782405	-108.50727	1000.0	-0.7064326	1.6041434	7.8907347	-7.3438845	124000	1.1175871e-08	1.4546993	-0.04195638	-0.36374772	0.6902524	0.01117496	0.43425	79.0	50.32209014892578
31	-96.51236	24.539028	-55.97873	-121.472786	1000.0	-0.79138434	1.8268156	9.726103	-9.132715	128000	-1.1175871e-08	1.7940042	-0.041401565	-0.50887984	0.68046385	0.010033298	0.4415	79.0	51.972976207733154
32	-66.95959	25.429647	-43.621315	-109.08509	1000.0	-0.8205698	1.4805591	7.5469513	-8.429911	132000	0.0	1.5635488	-0.042086944	-0.442645	0.6693879	0.011840997	0.42425	79.0	53.67083430290222
33	-57.79683	28.597614	-14.5976	-86.62555	1000.0	-0.56647414	1.5425384	6.7965007	-6.3247046	136000	-5.5879354e-09	1.2358824	-0.04244954	-0.357426	0.6612329	0.005879617	0.44075	79.0	55.310460329055786
34	-78.49399	11.500428	-62.02351	-90.08005	1000.0	-0.7492006	1.1507885	5.5948043	-5.0111513	140000	-7.450581e-09	0.93095577	-0.04349526	-0.17013082	0.64985317	0.006105262	0.43825	79.0	56.745840311050415
35	-60.706257	21.892748	-42.759007	-97.990036	1000.0	-0.61145115	1.427061	9.420439	-7.5344768	144000	3.7252903e-09	1.1721215	-0.043358177	-0.282425	0.63761365	0.010038351	0.4375	79.0	58.15487051010132
36	-41.641983	17.762976	-21.190016	-66.22651	1000.0	-0.45986795	1.4601601	7.3500085	-9.058736	148000	0.0	1.0911283	-0.043853596	-0.25595385	0.62845725	0.011394311	0.46375	79.0	59.868841886520386
37	-46.015858	15.450566	-30.899153	-70.02899	1000.0	-0.49720538	1.1468744	5.4412394	-5.557591	152000	1.3038516e-08	0.9976285	-0.04318496	-0.2080127	0.6202635	0.009309553	0.4515	79.0	61.52544856071472
38	-58.872772	33.367916	-10.446146	-97.38646	1000.0	-0.441596	1.7223086	9.141285	-8.384347	156000	9.313226e-10	1.6822908	-0.04324953	-0.59652835	0.60846996	0.007633808	0.43675	79.0	63.20108437538147
39	-21.80611	53.309696	39.18864	-103.23634	1000.0	-0.28460994	1.9281144	8.918515	-11.84306	160000	3.3527613e-08	1.8108478	-0.043318216	-0.6595557	0.5984743	0.0076289945	0.464	79.0	64.83146405220032
40	-14.452747	39.477108	19.61784	-80.75527	1000.0	-0.23163109	1.5450683	5.789533	-10.83541	164000	1.8626451e-09	1.3700559	-0.04354806	-0.39253035	0.5913483	0.0074360413	0.45	79.0	66.49870133399963
41	10.628771	25.130291	47.903614	-18.469894	1000.0	-0.079093255	1.4912597	5.3611064	-8.608623	168000	7.450581e-09	1.0481906	-0.043534357	-0.25463343	0.5809537	0.008380298	0.45775	79.0	68.17102265357971
42	21.342417	19.220793	39.692013	-7.33698	1000.0	0.20476142	1.3460938	6.7992883	-8.695247	172000	-9.313226e-09	1.076773	-0.042791296	-0.27599192	0.5712369	0.011012652	0.444	79.0	69.85705542564392
43	-3.8507643	53.42721	35.36108	-95.85744	1000.0	-0.092040986	1.7354577	6.5485406	-8.319186	176000	-1.4901161e-08	1.4790175	-0.04420373	-0.43547285	0.56000084	0.007408941	0.44924998	79.0	71.39169907569885
44	66.73682	36.73359	111.17696	10.3383255	1000.0	0.41393155	1.4670559	5.9519854	-7.800885	180000	1.8626451e-08	1.2025352	-0.04492169	-0.34430134	0.5495637	0.007745157	0.46275002	79.0	72.51949691772461
45	50.43927	41.935513	95.404915	-18.328003	1000.0	0.47414654	1.6019914	7.4098845	-8.755772	184000	-1.1175871e-08	1.1486663	-0.04485797	-0.3208667	0.5410581	0.00966063	0.47125	79.0	74.16038417816162
46	110.51417	46.38382	167.65495	50.422756	1000.0	0.76772	1.4108697	8.037163	-10.284296	188000	0.0	1.2309432	-0.045904323	-0.32619962	0.5286633	0.0105157	0.46074998	79.0	75.82690620422363
47	121.354675	20.77011	151.84814	93.23888	1000.0	1.0628102	1.346491	7.6583858	-4.7398887	192000	1.4901161e-08	1.1327895	-0.04734756	-0.24119478	0.5191936	0.009582622	0.49075	79.0	77.50540471076965
48	143.24905	43.93361	198.46016	92.77577	1000.0	1.1870446	1.3596244	6.418453	-6.888508	196000	1.1175871e-08	1.316065	-0.043411676	-0.3729459	0.5063464	0.009456563	0.4535	79.0	79.2037661075592
49	162.72025	22.559557	196.85278	135.40584	1000.0	1.3399854	1.5961919	6.91825	-7.365784	200000	0.0	1.3873111	-0.044453226	-0.32271004	0.49964058	0.011803638	0.45725	79.0	80.88566827774048
50	134.6356	104.53634	230.53976	-40.141167	1000.0	1.1604102	2.112985	7.6248713	-10.335981	204000	0.0	1.5329127	-0.045492377	-0.5229569	0.4894679	0.012865791	0.4585	79.0	82.56320667266846
51	255.99623	21.548767	286.67764	226.3008	1000.0	1.9795725	1.4211754	7.6557207	-7.7109265	208000	5.5879354e-09	1.340426	-0.0454692	-0.38529968	0.4807073	0.010874602	0.48700002	79.0	84.26307916641235
52	239.90805	32.944313	295.17474	210.90439	1000.0	2.2159872	1.7540834	7.7540665	-8.692619	212000	0.0	1.3771514	-0.04545777	-0.3197574	0.46774918	0.008249082	0.457	79.0	85.85826349258423
53	275.37332	29.926613	309.4462	234.65147	1000.0	2.4481587	1.3825717	7.9748025	-3.6334262	216000	1.1175871e-08	1.0971489	-0.0446468	-0.20425725	0.4579729	0.00849179	0.45625	79.0	86.95045495033264
54	285.91278	44.64029	321.5968	209.3523	1000.0	2.4314654	1.7197688	7.759655	-7.553664	220000	-7.450581e-09	1.5114226	-0.045274638	-0.33574548	0.4452605	0.008981959	0.474	79.0	88.47872233390808
