Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-669.9263	112.06932	-512.64343	-776.5811	1000.0	-0.033941038	0.50593674	1.9366335	-1.795483	4000	1.2479722e-07	171.32281	-0.048244737	-100.703835	5.563994	0.002482747	0.4805	79.0	2.3688242435455322
1	-733.051	43.241997	-663.01	-775.28033	1000.0	-4.714514	3.0083544	7.2214947	-12.75826	8000	-5.401671e-08	89.44704	-0.048541173	-62.047382	5.4719725	0.009176567	0.46425	79.0	4.082937240600586
2	-716.8021	97.10914	-634.96936	-882.6156	1000.0	-13.41368	4.817984	10.092871	-18.426313	12000	-3.7252903e-09	48.277866	-0.050384227	-12.915609	5.4702187	0.0070557925	0.47800002	79.0	5.807696104049683
3	-752.52423	112.239456	-631.7912	-887.5027	1000.0	-10.951351	4.482823	11.170349	-15.755968	16000	2.9802322e-08	38.280552	-0.049618043	-6.431624	5.4537535	0.005698329	0.45825002	79.0	7.558537483215332
4	-624.91113	65.82509	-541.6875	-726.0441	1000.0	-11.203543	4.9897	10.900306	-17.630041	20000	-1.8626451e-08	40.546387	-0.048772328	-8.383642	5.440037	0.009425305	0.472	79.0	9.293587446212769
5	-670.20154	177.26593	-506.23004	-965.1488	1000.0	-10.318786	5.142272	9.272937	-18.605923	24000	2.2351742e-08	36.325104	-0.049181454	-5.5389304	5.3713794	0.010481981	0.47500002	79.0	11.075352668762207
6	-593.06287	120.78925	-385.60806	-687.718	1000.0	-10.005825	5.167888	11.704969	-19.631779	28000	0.0	33.367226	-0.05041703	-12.748613	5.4454207	0.00985153	0.4815	79.0	12.799479484558105
7	-667.402	178.37401	-453.00012	-944.17786	1000.0	-10.092108	4.1802487	6.5563426	-19.703959	32000	1.1175871e-08	31.000343	-0.048375435	-5.4381104	5.3741646	0.0071779424	0.47525	79.0	14.51821494102478
8	-761.8074	68.0678	-711.0119	-878.4077	1000.0	-11.811693	4.8665247	5.750969	-21.823004	36000	3.7252903e-08	29.317451	-0.049462557	-5.0831127	5.3213005	0.00669613	0.46350002	79.0	16.32909059524536
9	-584.62524	95.39199	-431.10748	-676.4394	1000.0	-11.169469	4.95335	7.4065495	-21.95552	40000	-4.0978193e-08	27.989855	-0.04791657	-6.830686	5.319228	0.008601234	0.46600002	79.0	18.048004388809204
10	-539.4704	83.473816	-423.3283	-658.2648	1000.0	-8.194744	4.3052726	4.191513	-21.571066	44000	4.656613e-08	23.517492	-0.050423577	-6.283659	5.295513	0.013996696	0.494	79.0	20.05228590965271
11	-590.41235	48.602333	-540.82416	-663.7087	1000.0	-9.512461	4.7135797	8.267329	-22.51179	48000	1.8626451e-08	21.749537	-0.050071485	-3.4823835	5.294978	0.013251433	0.50225	79.0	21.77296805381775
12	-530.5835	23.20822	-500.5623	-559.22723	1000.0	-8.95209	4.3164062	6.841251	-21.457106	52000	-1.1175871e-08	18.866484	-0.049741365	-2.8649952	5.2332363	0.013107833	0.49625	79.0	23.548839330673218
13	-488.53644	109.69156	-348.4027	-653.4161	1000.0	-8.223461	5.4259453	10.154425	-21.544939	56000	-3.7252903e-09	32.980164	-0.050825216	-6.7811413	5.221917	0.0093993135	0.48549998	79.0	25.29480266571045
