episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-41,1642150901,2.585937738418579,2.585937738418579,172759,alfabotek,192.168.1.101,2.585937738418579,0,1,[],[],4663.253,857.77,0.19,21103416.352,2025.343,1974.974,1.457,4000,4000,4000,4000,29.875,22.5,0.20000000298023224,4.999999873689376e-05,1564.892,-0.009406182,1564.9,-0.020966547,0.005858394,8.52067,0.0
-270.4432407883614,-488.8874559175385,-368.2894565930691,1000.0,8,8,8000,0,8000,False,8,2,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-44,1642150904,2.356201648712158,4.942139387130737,172759,alfabotek,192.168.1.101,4.942139387130737,0,2,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3595.702,1112.439,0.203,19656960.75,1947.151,2054.283,1.363,8000,8000,8000,8000,39.825,20.6,0.10000000149011612,4.999999873689376e-05,747.6566,-0.008746457,747.6647,-0.18956481,0.0070064063,8.484401,0.0
-270.4432407883614,-488.8874559175385,-368.2894565930691,1000.0,0,8,12000,0,12000,False,8,3,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-46,1642150906,2.3496134281158447,7.291752815246582,172759,alfabotek,192.168.1.101,7.291752815246582,0,3,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3183.454,1256.497,0.242,16502179.672,1920.097,2083.228,1.343,12000,12000,12000,12000,26.0,20.6,0.05000000074505806,4.999999873689376e-05,550.32385,-0.016878307,550.34033,-0.11950612,0.007595446,8.478196,0.0
-211.61091939949844,-488.8874559175385,-336.83577699594076,1000.0,8,8,16000,0,16000,False,16,4,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-48,1642150908,2.3660197257995605,9.657772541046143,172759,alfabotek,192.168.1.101,9.657772541046143,0,4,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2978.081,1343.147,0.233,17167783.065,1909.146,2095.177,1.357,16000,16000,16000,16000,45.63333333333333,20.6,0.02500000037252903,4.999999873689376e-05,310.7574,-0.013549999,310.77075,-0.08428561,0.0073252185,8.478586,0.0
-211.61091939949844,-488.8874559175385,-336.83577699594076,1000.0,0,8,20000,0,20000,False,16,5,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-51,1642150911,2.35819673538208,12.015969276428223,172759,alfabotek,192.168.1.101,12.015969276428223,0,5,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2857.854,1399.652,0.226,17697485.232,1900.174,2105.071,1.369,20000,20000,20000,20000,31.775,20.6,0.012500000186264515,4.999999873689376e-05,293.43906,-0.02414591,293.4631,-0.12892662,0.007629936,8.474046,0.0
-211.61091939949844,-488.8874559175385,-335.81697539674866,1000.0,8,8,24000,0,24000,False,24,6,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-53,1642150913,2.360844135284424,14.376813411712646,172759,alfabotek,192.168.1.101,14.376813411712646,0,6,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782, -401.13076648394565, -333.95398531998643, -216.26778308405562, -338.5950659830092, -335.2114344360902, -279.00841097658144, -402.85333216572855, -363.21419913751896]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2776.55,1440.637,0.222,18049721.356,1893.611,2112.366,1.383,24000,24000,24000,24000,38.46666666666666,20.6,0.0062500000931322575,4.999999873689376e-05,222.06152,-0.014441255,222.07594,-0.008760809,0.0077119065,8.469718,0.0
-211.61091939949844,-488.8874559175385,-335.81697539674866,1000.0,0,8,28000,0,28000,False,24,7,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-56,1642150916,2.3628017902374268,16.739615201950073,172759,alfabotek,192.168.1.101,16.739615201950073,0,7,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782, -401.13076648394565, -333.95398531998643, -216.26778308405562, -338.5950659830092, -335.2114344360902, -279.00841097658144, -402.85333216572855, -363.21419913751896]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2718.147,1471.591,0.22,18182460.443,1889.31,2117.176,1.392,28000,28000,28000,28000,37.86666666666667,20.6,0.0031250000465661287,4.999999873689376e-05,458.55814,-0.023902036,458.582,-0.10856274,0.0074058142,8.427715,0.0
-204.81300443716583,-590.4164873644987,-329.7935472826134,1000.0,8,8,32000,0,32000,False,32,8,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-01-58,1642150918,2.3845911026000977,19.12420630455017,172759,alfabotek,192.168.1.101,19.12420630455017,0,8,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782, -401.13076648394565, -333.95398531998643, -216.26778308405562, -338.5950659830092, -335.2114344360902, -279.00841097658144, -402.85333216572855, -363.21419913751896, -204.81300443716583, -282.94798664136437, -294.49377912122424, -280.57557256803034, -590.4164873644987, -220.54781954351463, -294.8783907768467, -325.1130630690154]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2675.956,1494.793,0.217,18436501.099,1887.376,2119.345,1.386,32000,32000,32000,32000,34.224999999999994,20.6,0.0015625000232830644,4.999999873689376e-05,172.39359,-0.014621427,172.4082,-0.016635643,0.008700611,8.4469795,0.0
-204.81300443716583,-590.4164873644987,-329.7935472826134,1000.0,0,8,36000,0,36000,False,32,9,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-02-00,1642150920,2.3687801361083984,21.49298644065857,172759,alfabotek,192.168.1.101,21.49298644065857,0,9,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782, -401.13076648394565, -333.95398531998643, -216.26778308405562, -338.5950659830092, -335.2114344360902, -279.00841097658144, -402.85333216572855, -363.21419913751896, -204.81300443716583, -282.94798664136437, -294.49377912122424, -280.57557256803034, -590.4164873644987, -220.54781954351463, -294.8783907768467, -325.1130630690154]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2644.003,1512.858,0.215,18574848.567,1884.39,2122.702,1.379,36000,36000,36000,36000,44.166666666666664,20.6,0.0007812500116415322,4.999999873689376e-05,503.36243,-0.027775371,503.39023,-0.15266132,0.007715086,8.407396,0.0
-204.81300443716583,-590.4164873644987,-338.1917681488928,1000.0,8,8,40000,0,40000,False,40,10,default,e7de5591bf3847268555b9e46ae26b99,2022-01-14_10-02-03,1642150923,2.3664019107818604,23.85938835144043,172759,alfabotek,192.168.1.101,23.85938835144043,0,10,"[-323.2573145218894, -419.18997243175664, -270.4432407883614, -385.5265650481716, -426.653753635169, -488.8874559175385, -346.65263639466866, -285.7047140069975, -327.6910760127014, -376.4915200802714, -285.8362294296508, -301.4116547210255, -372.5670493917885, -211.61091939949844, -237.88437076518503, -329.5639593903782, -401.13076648394565, -333.95398531998643, -216.26778308405562, -338.5950659830092, -335.2114344360902, -279.00841097658144, -402.85333216572855, -363.21419913751896, -204.81300443716583, -282.94798664136437, -294.49377912122424, -280.57557256803034, -590.4164873644987, -220.54781954351463, -294.8783907768467, -325.1130630690154, -255.95015418431927, -417.62936857800486, -425.77582971955144, -304.79404299975533, -406.0530471153135, -297.64266692718945, -435.35037348748483, -431.0817299004641]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2616.625,1528.687,0.222,18051663.439,1882.407,2124.939,1.388,40000,40000,40000,40000,35.875,20.6,0.0003906250058207661,4.999999873689376e-05,280.61716,-0.019840056,280.637,-0.21228412,0.00802572,8.378078,0.0
