episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-24-54,1642245894,2.6429860591888428,2.6429860591888428,172759,alfabotek,192.168.1.101,2.6429860591888428,0,1,[],[],4690.877,852.719,0.189,21183353.535,2001.098,1998.903,1.633,4000,4000,4000,4000,30.45,26.25,0.20000000298023224,4.999999873689376e-05,93.21147,-0.013386497,93.224396,-0.0104627805,0.0022986124,8.504848,0.0
-250.11666661777173,-562.3268854099454,-408.405952792358,1000.0,8,8,8000,0,8000,False,8,2,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-24-56,1642245896,2.4162793159484863,5.059265375137329,172759,alfabotek,192.168.1.101,5.059265375137329,0,2,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3624.278,1103.668,0.187,21345058.524,1944.391,2057.2,1.676,8000,8000,8000,8000,47.475,24.4,0.10000000149011612,4.999999873689376e-05,18.62087,-0.011524623,18.632135,-0.064603955,0.0025799323,8.469684,0.0
-250.11666661777173,-562.3268854099454,-408.405952792358,1000.0,0,8,12000,0,12000,False,8,3,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-24-59,1642245899,2.387157678604126,7.446423053741455,172759,alfabotek,192.168.1.101,7.446423053741455,0,3,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3226.16,1239.864,0.19,21076904.523,1913.719,2090.171,1.667,12000,12000,12000,12000,31.166666666666668,24.399999999999995,0.05000000074505806,4.999999873689376e-05,42.878334,-0.014196136,42.892406,-0.015812876,0.0025978843,8.472862,0.0
-222.8076706011974,-562.3268854099454,-396.89248171411464,1000.0,8,8,16000,0,16000,False,16,4,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-01,1642245901,2.4148285388946533,9.861251592636108,172759,alfabotek,192.168.1.101,9.861251592636108,0,4,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3024.324,1322.61,0.208,19223392.724,1899.427,2105.899,1.758,16000,16000,16000,16000,47.275,24.4,0.02500000037252903,4.999999873689376e-05,23.354826,-0.008343567,23.363098,-0.14376968,0.0028612188,8.401585,0.0
-222.8076706011974,-562.3268854099454,-396.89248171411464,1000.0,0,8,20000,0,20000,False,16,5,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-03,1642245903,2.408430814743042,12.26968240737915,172759,alfabotek,192.168.1.101,12.26968240737915,0,5,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2907.926,1375.551,0.213,18812756.223,1885.98,2120.913,1.779,20000,20000,20000,20000,25.96666666666667,24.399999999999995,0.012500000186264515,4.999999873689376e-05,29.04107,-0.017395066,29.058432,-0.12551992,0.0025778448,8.428146,0.0
-187.91312322106032,-562.3268854099454,-375.7009825103593,1000.0,8,8,24000,0,24000,False,24,6,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-06,1642245906,2.4555771350860596,14.72525954246521,172759,alfabotek,192.168.1.101,14.72525954246521,0,6,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287, -373.898616017249, -303.35765446493843, -466.15553594311626, -383.5952213201743, -299.83182663362584, -187.91312322106032, -244.66003537693953, -407.13185984568554]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2829.955,1413.45,0.213,18769960.097,1880.746,2126.815,1.813,24000,24000,24000,24000,49.125,24.4,0.0062500000931322575,4.999999873689376e-05,8.712393,-0.003690823,8.716067,-0.15258773,0.002662763,8.302118,0.0
-187.91312322106032,-562.3268854099454,-375.7009825103593,1000.0,0,8,28000,0,28000,False,24,7,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-08,1642245908,2.455620050430298,17.180879592895508,172759,alfabotek,192.168.1.101,17.180879592895508,0,7,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287, -373.898616017249, -303.35765446493843, -466.15553594311626, -383.5952213201743, -299.83182663362584, -187.91312322106032, -244.66003537693953, -407.13185984568554]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2780.75,1438.461,0.213,18757468.775,1873.909,2134.575,1.787,28000,28000,28000,28000,30.166666666666668,24.399999999999995,0.0031250000465661287,4.999999873689376e-05,26.638752,-0.019799255,26.658539,-0.053867746,0.0030702476,8.399424,0.0
-171.62198062043117,-562.3268854099454,-362.4399338022317,1000.0,8,8,32000,0,32000,False,32,8,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-11,1642245911,2.450587511062622,19.63146710395813,172759,alfabotek,192.168.1.101,19.63146710395813,0,8,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287, -373.898616017249, -303.35765446493843, -466.15553594311626, -383.5952213201743, -299.83182663362584, -187.91312322106032, -244.66003537693953, -407.13185984568554, -413.20948762472756, -298.8406030913497, -313.97813571021715, -359.11003279743704, -294.9411957496724, -357.86581872350894, -171.62198062043117, -371.68704710544756]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2742.346,1458.605,0.214,18690673.722,1866.693,2142.826,1.827,32000,32000,32000,32000,36.800000000000004,24.4,0.0015625000232830644,4.999999873689376e-05,11.993122,-0.02075006,12.013867,-0.2018755,0.0031427215,8.269524,0.0
-171.62198062043117,-562.3268854099454,-362.4399338022317,1000.0,0,8,36000,0,36000,False,32,9,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-13,1642245913,2.7085368633270264,22.340003967285156,172759,alfabotek,192.168.1.101,22.340003967285156,0,9,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287, -373.898616017249, -303.35765446493843, -466.15553594311626, -383.5952213201743, -299.83182663362584, -187.91312322106032, -244.66003537693953, -407.13185984568554, -413.20948762472756, -298.8406030913497, -313.97813571021715, -359.11003279743704, -294.9411957496724, -357.86581872350894, -171.62198062043117, -371.68704710544756]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2712.008,1474.922,0.214,18708331.557,1888.837,2117.705,1.812,36000,36000,36000,36000,34.166666666666664,24.399999999999995,0.0007812500116415322,4.999999873689376e-05,19.147646,-0.01730102,19.164944,-0.114897296,0.0026940305,8.357457,0.0
-171.62198062043117,-562.3268854099454,-358.26353051351714,1000.0,8,8,40000,0,40000,False,40,10,default,6601f489a33348f48da50a9511af12b4,2022-01-15_12-25-16,1642245916,2.403005838394165,24.74300980567932,172759,alfabotek,192.168.1.101,24.74300980567932,0,10,"[-250.11666661777173, -338.9196917350146, -562.3268854099454, -353.8176450406948, -432.18715091903704, -383.5947614273593, -527.0811341329122, -419.20368705612896, -384.4353511249006, -390.5919074222401, -436.86472736217644, -330.89814111367025, -222.8076706011974, -477.4531296353352, -516.3263869317765, -323.65477089567287, -373.898616017249, -303.35765446493843, -466.15553594311626, -383.5952213201743, -299.83182663362584, -187.91312322106032, -244.66003537693953, -407.13185984568554, -413.20948762472756, -298.8406030913497, -313.97813571021715, -359.11003279743704, -294.9411957496724, -357.86581872350894, -171.62198062043117, -371.68704710544756, -338.22767377050803, -380.43253106559706, -314.69980400377364, -279.10884166040313, -508.3452630924658, -330.0073281458899, -288.2560918897559, -293.38580524087615]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2704.124,1479.222,0.214,18701611.86,1884.379,2122.715,1.825,40000,40000,40000,40000,32.25,24.4,0.0003906250058207661,4.999999873689376e-05,16.28611,-0.015415651,16.301525,-0.06571742,0.0030270931,8.224825,0.0
