Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-336.65308	92.04885	-234.05818	-465.1755	1000.0	0.07956142	0.24531834	0.74233586	-0.5851645	4000	-3.3527613e-08	61.26979	-0.032882478	-34.204865	0.91893864	0.006315343	0.34	79.0	1.7391064167022705
1	-308.8885	51.88681	-219.79254	-349.21875	1000.0	-5.149943	1.7415739	1.9410878	-8.310583	8000	1.4901161e-08	19.824032	-0.035592075	-4.639987	0.914195	0.0054370766	0.34350002	79.0	3.505368709564209
2	-327.80438	161.66216	-166.15681	-592.83325	1000.0	-4.958663	2.3176157	6.974732	-9.025737	12000	-7.450581e-09	25.129032	-0.03438992	-7.3596425	0.91025084	0.007799947	0.32675	79.0	5.224751710891724
3	-305.2253	38.257458	-276.07602	-370.23053	1000.0	-5.9335103	4.2585673	10.614742	-12.136396	16000	2.2351742e-08	24.225197	-0.036799043	-9.599328	0.90691286	0.0055085504	0.3445	79.0	6.983463287353516
4	-271.60223	48.07462	-219.56375	-341.28464	1000.0	-4.929441	1.9606801	7.070159	-11.001485	20000	-1.8626451e-08	8.359975	-0.035936013	-2.080841	0.904295	0.009687029	0.38075	79.0	8.68604850769043
5	-240.76407	104.293755	-75.1911	-361.6408	1000.0	-3.710097	3.0070174	8.902635	-11.923744	24000	0.0	15.481611	-0.035540424	-3.1646352	0.8976618	0.00639245	0.36400002	79.0	10.080024719238281
6	-248.66255	57.31896	-206.52846	-347.45212	1000.0	-4.1819086	3.186349	8.925606	-12.38874	28000	-3.7252903e-09	12.095236	-0.03713183	-1.8808585	0.89186287	0.0093632825	0.37925002	79.0	11.608823776245117
7	-195.54639	35.448723	-146.16144	-234.78104	1000.0	-3.850426	3.0273175	10.522201	-11.888208	32000	9.313226e-10	13.51771	-0.03748223	-2.4164462	0.88779265	0.0067590307	0.36875	79.0	13.380786657333374
8	-200.67798	54.037884	-133.28687	-259.99716	1000.0	-3.3991754	2.875294	9.468046	-12.053484	36000	7.450581e-09	13.846641	-0.037001777	-2.594972	0.8846367	0.0072508114	0.38275	79.0	15.104897499084473
9	-210.0944	22.413921	-174.82481	-233.99501	1000.0	-3.4375834	3.1471295	7.9460783	-12.962907	40000	-7.450581e-09	10.917365	-0.038478814	-2.1577349	0.87667173	0.0074313018	0.37475	79.0	16.83230447769165
10	-97.24193	79.71465	-39.587288	-232.76332	1000.0	-2.604213	2.8036609	7.2330027	-11.78996	44000	1.4901161e-08	13.960212	-0.03647408	-3.713117	0.86879796	0.00482105	0.34225	79.0	18.578798532485962
11	-188.93298	21.285913	-163.73909	-214.5292	1000.0	-2.8080156	2.8422132	8.165382	-11.483466	48000	1.8626451e-08	8.718265	-0.037199467	-2.0250306	0.8667683	0.007792888	0.38675	79.0	20.312398433685303
12	-112.031845	52.90761	-58.2851	-190.75896	1000.0	-2.2543697	3.0792987	8.751393	-12.420904	52000	-1.8626451e-09	12.20586	-0.037036277	-2.0627625	0.8598562	0.008160719	0.3795	79.0	22.063175439834595
13	-189.03442	77.91846	-58.13929	-258.20694	1000.0	-3.0721974	2.9318714	8.789855	-11.328706	56000	0.0	9.663365	-0.038170766	-1.94481	0.85327524	0.0046305	0.37875003	79.0	23.81702494621277
14	-157.34402	70.96327	-45.06016	-232.23962	1000.0	-3.1233144	2.6710095	9.018615	-13.565798	60000	0.0	9.752986	-0.03812584	-2.5125132	0.849653	0.0053783054	0.3935	79.0	25.437560319900513
15	-131.18652	48.24801	-79.00752	-209.35521	1000.0	-2.140538	3.5084336	10.420618	-14.217559	64000	1.4202669e-08	11.171143	-0.036990028	-2.2124698	0.8440404	0.0036473426	0.37	79.0	26.821041584014893
16	-169.01227	45.255634	-109.49671	-225.67894	1000.0	-2.5204704	3.412816	9.95587	-13.28485	68000	3.7252903e-09	11.095255	-0.037431	-2.3473625	0.8395262	0.006076277	0.39775002	79.0	28.621911764144897
17	-178.37364	14.942241	-155.74057	-196.61372	1000.0	-2.7377293	3.4435751	8.449072	-15.900289	72000	0.0	12.536253	-0.038217746	-2.687446	0.83301204	0.004597567	0.37925	79.0	30.44131851196289
18	-113.76606	43.10149	-70.82682	-185.63345	1000.0	-2.4245238	3.31993	10.674333	-14.951765	76000	-4.656613e-09	11.153712	-0.038001247	-3.1119494	0.8284852	0.0073758154	0.38500002	79.0	32.19190001487732
19	-175.16965	38.56562	-141.32733	-237.87657	1000.0	-2.454434	3.0784326	10.391279	-14.108569	80000	5.5879354e-09	9.521115	-0.03903427	-2.2177784	0.8236523	0.006371454	0.40325	79.0	33.95714545249939
20	-191.22084	17.27285	-169.76118	-217.77779	1000.0	-3.6482358	1.8104043	7.365218	-10.756491	84000	-1.3969839e-08	5.2530403	-0.040711783	-1.6395415	0.81747645	0.01258548	0.431	79.0	35.72064757347107
21	-101.91768	15.523363	-88.864784	-128.26291	1000.0	-0.20877795	3.0920043	9.308021	-11.689698	88000	1.6763806e-08	13.796965	-0.03954456	-5.7679386	0.8089072	0.0106704375	0.39075	79.0	37.511723041534424
22	-96.22778	49.87159	-19.447262	-146.00766	1000.0	-2.199885	3.4384234	11.291496	-13.314627	92000	1.4901161e-08	10.489513	-0.040531013	-2.7200089	0.800796	0.0066258293	0.40824997	79.0	39.2669997215271
23	-110.73088	37.75382	-47.24297	-146.65366	1000.0	-2.2886631	2.6315684	8.585831	-14.668526	96000	7.450581e-09	8.030074	-0.039208658	-1.947351	0.7965551	0.0067715007	0.41375	79.0	40.987239837646484
24	-102.62669	38.840034	-44.257206	-153.14868	1000.0	-1.7180145	2.7170222	11.758325	-9.709492	100000	-3.7252903e-09	7.6490364	-0.040118445	-2.0538304	0.7871615	0.009375599	0.42874998	79.0	42.30416297912598
25	-149.92058	86.21708	-3.2277415	-222.83841	1000.0	-2.6510649	2.620092	12.2068815	-13.081044	104000	1.1175871e-08	6.049556	-0.039883185	-1.4658902	0.7778049	0.0057328762	0.401	79.0	43.92034077644348
26	-62.12232	83.14157	29.295626	-197.47	1000.0	-1.2339664	3.2397897	13.605548	-14.238484	108000	-3.7252903e-09	7.164036	-0.039125122	-1.8470976	0.77171063	0.008949594	0.4285	79.0	45.684247732162476
27	-115.975136	40.818542	-47.35826	-154.7742	1000.0	-2.0799243	2.8012874	10.592845	-10.55863	112000	1.8626451e-09	6.621755	-0.04076422	-1.4181948	0.7623454	0.004990318	0.4395	79.0	47.43320822715759
28	-53.088734	83.194405	36.809296	-183.60706	1000.0	-1.147914	3.0597975	10.709528	-10.896361	116000	-1.4901161e-08	6.306807	-0.037941027	-1.515065	0.7567671	0.0058965897	0.39725	79.0	49.168203592300415
29	-56.73069	42.488926	14.831407	-95.24041	1000.0	-0.83723265	2.7895901	9.1322775	-9.792593	120000	-1.8626451e-08	6.8969517	-0.03860056	-1.687575	0.7506182	0.0053688134	0.39124998	79.0	51.006465673446655
30	-56.693035	58.27982	3.530954	-152.32808	1000.0	-1.0375266	2.9376101	11.098811	-11.638718	124000	0.0	6.848772	-0.04165057	-1.7961255	0.7491353	0.010943487	0.41750002	79.0	52.820552825927734
31	-62.716377	48.621655	6.7941976	-123.64131	1000.0	-1.2538974	2.599299	8.3989	-7.6814065	128000	3.7252903e-09	4.6075687	-0.04109459	-1.1509284	0.74158585	0.006645376	0.41149998	79.0	54.571672201156616
32	-41.35647	40.991295	26.726492	-80.61409	1000.0	-0.7519288	3.2561474	9.880633	-10.4085045	132000	1.4901161e-08	7.467902	-0.040523775	-1.9561772	0.73375624	0.007024754	0.422	79.0	56.31517457962036
33	-61.7368	100.288055	22.882843	-226.52481	1000.0	-0.51738274	3.2829254	12.092904	-13.313262	136000	-7.916242e-09	9.336893	-0.04022011	-2.6107173	0.7267449	0.0050613666	0.40275002	79.0	57.95156383514404
34	-47.800888	57.98747	1.2441244	-146.7648	1000.0	-1.2490246	2.7561	10.314057	-11.752257	140000	9.313226e-09	5.67379	-0.04129347	-1.4182234	0.7219209	0.008734435	0.424	79.0	59.1922402381897
35	-52.131004	99.55715	111.090935	-140.32445	1000.0	-1.0081692	2.7799335	12.376588	-12.015365	144000	0.0	6.3267894	-0.040274814	-2.1007705	0.71531224	0.008329028	0.41375	79.0	60.92080736160278
36	-39.50084	88.774376	74.950066	-158.8846	1000.0	-0.6105767	2.9257047	11.858467	-11.75226	148000	0.0	5.408343	-0.040354155	-1.5969727	0.70864666	0.0048679328	0.4215	79.0	62.662564516067505
