Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-361.60822	55.48339	-289.97562	-435.93378	1000.0	0.08258703	0.24594368	0.7486884	-0.56069165	4000	7.450581e-09	63.27401	-0.05559232	-40.13214	0.91893864	0.0151915345	0.24525	78.0	2.3262176513671875
1	-314.1577	128.87433	-171.28397	-521.8082	1000.0	-5.5966744	1.4474016	1.0198153	-8.549431	8000	-3.7252903e-09	30.299885	-0.012143936	-8.940801	0.9065694	0.016612548	0.18875	6.0	3.9633991718292236
2	-306.7107	44.552917	-256.0935	-355.94196	1000.0	-5.1836696	2.984237	7.0716076	-10.087855	12000	-7.450581e-09	16.970798	-0.008552451	-4.6155663	0.9059028	0.016028948	0.20899999	6.0	5.512735366821289
3	-275.73453	71.3497	-166.10303	-359.78772	1000.0	-4.7426634	2.255848	5.0048656	-9.813616	16000	0.0	12.43487	-0.012446584	-2.6645632	0.90490675	0.016893543	0.2125	6.0	6.9849021434783936
4	-271.80994	51.926315	-203.01064	-342.8881	1000.0	-4.821716	1.9683108	6.107905	-9.37326	20000	-2.2351742e-08	9.487092	-0.007799633	-1.5158817	0.9036014	0.015223913	0.2215	6.0	8.532305717468262
5	-200.72798	59.17331	-110.05888	-267.0531	1000.0	-3.9023209	2.7868192	8.2443495	-10.584468	24000	1.8626451e-09	11.279872	-0.011952323	-2.1936638	0.9020921	0.015081695	0.21325	8.0	10.265608549118042
6	-225.46164	45.580627	-160.39555	-268.94794	1000.0	-3.1217666	2.7775517	8.12512	-9.492459	28000	1.4901161e-08	14.385887	-0.052363165	-2.3784237	0.90012896	0.011373859	0.2545	79.0	12.554314136505127
7	-203.48817	38.888832	-159.11024	-253.11877	1000.0	-4.205523	2.1693425	5.1516533	-10.30135	32000	-2.0954758e-08	9.15458	-0.047905117	-2.2797308	0.8908199	0.0150392605	0.23625	47.0	14.485417366027832
8	-213.79538	44.110863	-146.06772	-269.46542	1000.0	-3.2333057	2.8086011	10.435059	-10.626282	36000	-1.1175871e-08	10.356499	-0.012160193	-1.858145	0.88159287	0.017422665	0.20375	7.0	16.074912786483765
9	-256.21915	54.63985	-214.12437	-350.01663	1000.0	-3.9886057	2.1567578	7.4427443	-11.23821	40000	-3.7252903e-09	8.329943	-0.06147112	-1.9191221	0.8798106	0.014748759	0.3085	79.0	18.327885150909424
10	-152.26775	91.45983	-0.5402567	-233.75906	1000.0	-3.3353922	2.5179682	11.601131	-11.755056	44000	-7.450581e-09	9.203536	-0.012597542	-4.3544474	0.86236936	0.015139538	0.22424999	8.0	20.011792421340942
11	-180.4924	39.228313	-118.88023	-215.89923	1000.0	-2.561715	3.2769306	11.10178	-10.830825	48000	2.7939677e-09	7.4862714	-0.04552228	-2.0563955	0.86133385	0.015263239	0.2085	37.0	21.85580062866211
12	-185.08643	40.248756	-120.59845	-223.36076	1000.0	-2.9482393	2.4921231	8.5846195	-9.907278	52000	-2.4214387e-08	8.057906	-0.046548948	-1.5513675	0.8514672	0.015048202	0.22325	34.0	23.736138582229614
13	-145.0187	36.55532	-89.80714	-181.72476	1000.0	-2.7616093	2.5560782	9.853167	-9.895452	56000	-7.450581e-09	6.690876	-0.049260005	-1.2093077	0.8403191	0.015026888	0.24475	47.0	25.818932056427002
14	-172.25003	24.628374	-129.68002	-188.98708	1000.0	-3.0477343	2.083919	11.608982	-10.460802	60000	0.0	5.7300997	-0.04848238	-1.0389919	0.8288536	0.015380396	0.24475	37.0	27.529890537261963
15	-114.1128	26.636887	-85.46165	-144.00143	1000.0	-2.5820036	2.4136755	11.93927	-10.56104	64000	-2.7939677e-09	5.4941483	-0.056322783	-1.2977676	0.816506	0.015016023	0.27875	60.0	29.49942183494568
16	-157.76363	12.121042	-142.40787	-175.89816	1000.0	-1.4050745	3.1271048	11.944229	-11.103903	68000	7.450581e-09	10.601008	-0.0126441335	-3.9782696	0.7986502	0.016411379	0.25199997	7.0	31.250600576400757
17	-167.91711	43.968098	-117.36979	-237.38544	1000.0	-3.106635	1.728519	8.806603	-11.50851	72000	-1.1175871e-08	5.196567	-0.012166772	-1.2625077	0.7970566	0.015235955	0.22	6.0	32.88223671913147
18	-141.77708	31.444647	-106.55142	-190.81561	1000.0	-2.1237056	2.4787931	9.786306	-9.542073	76000	9.313226e-09	6.633569	-0.009622175	-1.652545	0.795095	0.015518871	0.1895	5.0	34.437689542770386
19	-151.59206	20.572498	-124.03452	-177.68106	1000.0	-2.798087	1.5391945	8.659129	-8.918539	80000	9.313226e-10	4.9303913	-0.0116123995	-1.1756587	0.79338056	0.017783701	0.22625	6.0	36.05445694923401
20	-157.41916	36.786137	-113.51077	-212.74434	1000.0	-2.454007	2.1259954	10.3807125	-12.441556	84000	1.1175871e-08	8.593204	-0.052567564	-2.1832094	0.7912266	0.015115004	0.24974999	47.0	38.123615026474
21	-114.83008	18.19323	-88.08017	-132.16046	1000.0	-2.0671806	2.6540487	8.25729	-12.4515295	88000	-2.2351742e-08	9.609579	-0.047626667	-2.7060895	0.7787083	0.0150252255	0.22999999	42.0	40.04076600074768
22	-83.21011	49.66062	-35.933582	-164.69194	1000.0	-1.8724335	2.7586536	10.672246	-11.695495	92000	-1.4901161e-08	10.223132	-0.010697808	-2.0298784	0.77052766	0.016072039	0.219	6.0	41.693732261657715
23	-134.45111	54.78124	-76.97266	-223.91737	1000.0	-1.9337517	2.3268042	12.176803	-12.464498	96000	1.1175871e-08	7.8816214	-0.010928594	-1.6902707	0.7691516	0.016122079	0.2095	6.0	43.352027893066406
24	-95.92579	13.95012	-78.16828	-113.47035	1000.0	-2.1479795	1.7426004	7.835011	-10.037839	100000	0.0	5.262766	-0.011076415	-1.4676803	0.76711076	0.015350834	0.26624998	6.0	45.013274908065796
25	-93.41475	19.989374	-73.77829	-118.68205	1000.0	-1.7474619	1.6890749	9.033158	-6.408183	104000	7.450581e-09	4.445916	-0.011281209	-1.286001	0.7649537	0.016512867	0.17975	6.0	46.67700529098511
26	-101.28883	42.258434	-56.118507	-149.49077	1000.0	-1.5593883	1.8440982	9.687097	-11.185817	108000	3.7252903e-09	4.7813663	-0.009965826	-1.0618095	0.76298195	0.017140793	0.25225	5.0	48.26265287399292
27	-99.989494	36.28521	-52.951656	-154.86938	1000.0	-1.1996465	2.732057	12.76784	-13.793618	112000	-7.450581e-09	9.354622	-0.009319317	-3.4736738	0.76107484	0.018219436	0.18575001	5.0	49.771462202072144
28	-70.5547	8.216447	-57.36671	-79.69112	1000.0	-1.3937168	1.9099196	11.174371	-8.192872	116000	-9.313226e-09	5.6659784	-0.008485631	-1.267985	0.75904495	0.015815532	0.19575	5.0	51.41949391365051
29	-62.536148	22.486835	-38.826374	-92.12577	1000.0	-1.1869541	2.077658	9.605696	-11.122871	120000	2.7939677e-09	6.334668	-0.013883537	-1.6208239	0.75703883	0.01652617	0.25125	7.0	53.19355607032776
30	-50.585754	24.693832	-15.124445	-81.311874	1000.0	-0.8309509	2.113934	11.249493	-9.021264	124000	-9.313226e-09	6.9657946	-0.013336595	-1.6884811	0.7539261	0.01562326	0.24000001	6.0	54.77095103263855
31	-76.40683	61.226967	3.239246	-163.29643	1000.0	-1.2155783	2.2349234	12.048701	-14.443129	128000	2.142042e-08	7.112902	-0.008638144	-1.8924209	0.7512436	0.015778806	0.155	5.0	56.263306617736816
32	-30.905455	31.661192	1.373179	-69.63375	1000.0	-0.8532311	2.1022096	11.14234	-11.769172	132000	0.0	4.6022024	-0.010476796	-1.153453	0.7492576	0.01638743	0.25975	5.0	57.91659641265869
33	19.5428	42.05714	76.7943	-28.365463	1000.0	-0.17231601	1.8098909	12.217599	-8.928307	136000	1.4901161e-08	6.008797	-0.045062423	-1.7438141	0.7474163	0.015291182	0.22275	27.0	59.77923917770386
34	15.075551	30.510618	46.043083	-15.795982	1000.0	0.22354239	2.0301876	11.472257	-12.230673	140000	0.0	5.683941	-0.045538418	-1.5573499	0.73918104	0.015506457	0.217	28.0	61.64147734642029
35	27.423431	40.97821	98.32341	0.7373957	1000.0	0.21944605	2.2073817	10.275698	-14.061809	144000	3.7252903e-09	6.2174773	-0.013596627	-1.8470745	0.72906804	0.01730793	0.20875001	6.0	63.266618967056274
36	26.363678	68.048225	136.29903	-42.190018	1000.0	0.4688399	2.1849594	7.6495852	-11.217258	148000	2.9802322e-08	9.112792	-0.045857552	-3.1109862	0.7267172	0.015088977	0.22725001	32.0	65.07935547828674
37	71.455185	51.2814	127.31321	-0.43475696	1000.0	0.98447776	2.5171127	10.068722	-12.494912	152000	0.0	7.8869553	-0.04023808	-2.3197858	0.7159404	0.015358804	0.18975	22.0	66.7449676990509
38	104.60639	14.566876	117.84259	79.97141	1000.0	1.4986746	2.560918	11.681242	-13.459889	156000	-1.0244548e-08	7.946722	-0.012799824	-3.0389276	0.70842546	0.015749559	0.22874999	5.0	68.26717019081116
39	95.71149	106.43044	191.85301	-72.425514	1000.0	1.5622691	2.8917863	12.417126	-13.801114	160000	-3.7252903e-09	10.477848	-0.04435596	-4.4764185	0.706717	0.015522229	0.2115	29.0	69.88617515563965
40	130.61618	35.92436	183.97984	83.19543	1000.0	2.2658226	2.8094864	10.04723	-12.962285	164000	-1.3038516e-08	7.3121343	-0.013344146	-2.0076473	0.6997199	0.016307818	0.224	6.0	71.46357560157776
41	128.88367	76.51637	218.2293	27.551458	1000.0	2.14362	3.0684354	14.152392	-14.254928	168000	-7.450581e-09	8.870269	-0.013743546	-3.2526324	0.69839966	0.016793502	0.26000002	6.0	73.0719108581543
42	250.1506	38.745636	290.76718	208.29213	1000.0	3.3428853	2.515802	10.06767	-12.2961235	172000	-1.8626451e-08	7.4730387	-0.012923442	-2.7628555	0.69674146	0.017620707	0.2405	5.0	74.80497455596924
43	209.8245	54.052574	274.7775	129.56866	1000.0	3.891041	2.8707738	12.2830305	-12.991014	176000	1.8626451e-08	10.732616	-0.01123728	-4.2920284	0.69515395	0.016607676	0.197	4.0	76.42883372306824
44	107.20119	132.08955	294.16672	-32.714203	1000.0	2.6156373	4.526238	10.804551	-16.879839	180000	0.0	12.756363	-0.009711876	-5.5697513	0.69382006	0.016592452	0.2105	6.0	78.04696154594421
45	162.64853	100.1391	233.25714	-9.031442	1000.0	2.561457	4.9152646	11.282638	-17.056646	184000	2.7939677e-09	10.951302	-0.009366907	-3.5196877	0.69191676	0.016158925	0.21425	5.0	79.56864476203918
