Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-371.8662	56.66922	-278.53702	-429.6122	1000.0	0.122227706	0.21690433	0.76221514	-0.4710406	4000	-8.195639e-08	22.668879	-0.03523484	-14.838806	0.91893864	0.005166191	0.33425	79.0	0.6062774658203125
1	-285.51245	11.639688	-271.5289	-300.71127	1000.0	-3.4701455	1.4345183	2.2194655	-6.816094	8000	-1.6763806e-08	8.012158	-0.03798309	-2.464746	0.91327244	0.0097705405	0.373	79.0	1.2109930515289307
2	-322.13525	63.104893	-268.77264	-426.44028	1000.0	-2.6904151	1.6206596	3.9600728	-7.041203	12000	-1.1175871e-08	6.141988	-0.03520069	-1.5525801	0.906456	0.007460459	0.3405	79.0	1.8689630031585693
3	-345.86487	34.866817	-290.6709	-386.73322	1000.0	-2.5585966	2.6966686	7.57211	-8.065416	16000	2.142042e-08	7.914627	-0.03718359	-3.657111	0.900542	0.005033941	0.366	79.0	2.5581741333007812
4	-271.83337	54.4152	-205.16537	-333.5677	1000.0	-2.9168365	1.9948044	4.250003	-7.832676	20000	7.450581e-09	5.408719	-0.03537223	-1.1527203	0.89526397	0.007316131	0.3395	79.0	3.1909902095794678
5	-265.2221	39.395626	-212.16911	-319.35013	1000.0	-2.3937266	1.9830536	6.83449	-8.407279	24000	-9.313226e-09	4.8965974	-0.037845813	-1.0176274	0.88870084	0.007628408	0.36725003	79.0	3.812044858932495
6	-287.43604	44.135044	-234.55835	-351.40652	1000.0	-2.523562	2.4468877	6.359537	-9.447071	28000	8.381903e-09	4.870309	-0.03630693	-0.86088103	0.8810491	0.007971823	0.36975002	79.0	4.417162895202637
7	-204.83408	58.420982	-125.36284	-288.60056	1000.0	-1.9811971	2.154178	7.5397015	-9.979508	32000	1.4901161e-08	4.08804	-0.03694325	-1.1194509	0.8720691	0.004213169	0.34350002	79.0	5.02336049079895
8	-220.14517	31.339794	-171.96368	-254.0425	1000.0	-1.8677425	2.4899735	5.9858203	-9.853493	36000	9.313226e-09	4.137809	-0.037367232	-0.80836177	0.86919826	0.00650818	0.3635	79.0	5.625599145889282
9	-215.21442	52.490242	-159.44643	-301.4976	1000.0	-2.0363116	2.233463	5.6423917	-10.325251	40000	1.3038516e-08	3.625235	-0.038152914	-0.7353654	0.86162364	0.0059686126	0.38475	79.0	6.231360912322998
10	-211.61577	60.30565	-119.291466	-286.84256	1000.0	-1.960308	2.0388362	5.4328465	-8.674259	44000	-1.4901161e-08	3.2871327	-0.03900239	-0.7064821	0.85281837	0.0058639077	0.4075	79.0	6.842466831207275
11	-128.46236	39.42472	-71.58399	-179.1639	1000.0	-1.4070283	2.1880732	6.0612516	-9.48331	48000	-1.1175871e-08	3.082954	-0.03749144	-0.6061538	0.84542096	0.0039591175	0.36575	79.0	7.454236268997192
12	-199.77533	85.77726	-109.83735	-312.64053	1000.0	-1.5554607	2.3172653	5.6575265	-9.99222	52000	1.9557774e-08	3.3150277	-0.0407667	-0.73807204	0.8396618	0.0091387015	0.41899997	79.0	8.068382263183594
13	-105.04934	69.51812	-20.798916	-200.44853	1000.0	-1.2767397	1.7334291	8.222431	-7.9698434	56000	-1.3038516e-08	2.2224638	-0.040509723	-0.5504525	0.8310099	0.0058579706	0.40725	79.0	8.678560018539429
14	-169.15973	34.450405	-124.50851	-208.2104	1000.0	-1.199252	1.8352734	4.856774	-9.481391	60000	-1.8626451e-08	2.794217	-0.03918341	-0.5630053	0.82266194	0.0076816455	0.40725002	79.0	9.289143562316895
15	-180.1716	40.837692	-141.525	-241.49669	1000.0	-1.6058881	1.8965472	5.327011	-9.032283	64000	-2.7939677e-09	2.676493	-0.038265903	-0.50114036	0.81376237	0.005387655	0.38425002	79.0	9.898330926895142
16	-111.33867	50.757484	-36.510303	-179.54933	1000.0	-1.1852738	2.0547373	5.880481	-9.25266	68000	-1.1175871e-08	2.9156117	-0.038871467	-0.609297	0.8078373	0.00771429	0.39249998	79.0	10.505829572677612
17	-128.88243	28.921253	-88.66276	-165.91772	1000.0	-1.6298119	2.125671	4.951335	-9.725165	72000	2.2351742e-08	2.9060433	-0.039830826	-1.056588	0.8013101	0.0067447624	0.38675	79.0	11.111522912979126
18	-135.13173	74.871826	-23.055717	-217.86232	1000.0	-1.3280241	1.6488533	5.7221913	-8.983952	76000	7.450581e-09	1.9504044	-0.040513273	-0.36195284	0.7942723	0.00710539	0.428	79.0	11.724222183227539
19	-129.04648	62.421543	-62.838383	-202.3312	1000.0	-1.130665	1.9571104	6.693231	-9.289597	80000	-1.3038516e-08	2.379457	-0.0412142	-0.51231	0.78449446	0.007813397	0.408	79.0	12.332556009292603
20	-82.659225	68.177155	-6.792975	-190.27687	1000.0	-0.98419434	1.8532287	6.973992	-8.533239	84000	-1.3038516e-08	1.9889083	-0.03925012	-0.4769533	0.7757675	0.0074018794	0.411	79.0	12.939607381820679
