,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,,,,,0,8,4000,0,4000,False,0,1,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-40,1642124440,2.755378246307373,2.755378246307373,146006,alfabotek,192.168.1.101,2.755378246307373,0,1,[],[],5003.399,799.457,0.206,19373228.637,2092.523,1911.568,1.481,4000,4000,4000,4000,32.8,22.55,0.2000000029802322,4.999999873689376e-05,738.7798,-0.016589591,738.7945,-0.37086064,0.009541048,8.466945,0.0
1,-249.6381927821744,-470.4230244167984,-359.8479282959312,1000.0,8,8,8000,0,8000,False,8,2,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-43,1642124443,2.6734793186187744,5.428857564926148,146006,alfabotek,192.168.1.101,5.428857564926148,0,2,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3864.317,1035.112,0.207,19350883.506,2069.879,1932.48,1.424,8000,8000,8000,8000,48.5,20.7,0.2000000029802322,4.999999873689376e-05,416.8283,-0.015739322,416.8422,-0.83144575,0.00897363,8.4489355,0.0
2,-249.6381927821744,-470.4230244167984,-359.8479282959312,1000.0,0,8,12000,0,12000,False,8,3,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-46,1642124446,2.589721202850342,8.01857876777649,146006,alfabotek,192.168.1.101,8.01857876777649,0,3,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3468.774,1153.145,0.248,16152646.983,2036.258,1964.387,1.441,12000,12000,12000,12000,48.95,20.7,0.2000000029802322,4.999999873689376e-05,568.3848,-0.026529094,568.40955,-0.8549406,0.008934978,8.405334,0.0
3,-215.80739970571895,-482.4285918165224,-353.55861332549296,1000.0,8,8,16000,0,16000,False,16,4,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-48,1642124448,2.660646677017212,10.6792254447937,146006,alfabotek,192.168.1.101,10.6792254447937,0,4,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3251.125,1230.343,0.237,16908254.976,2037.338,1963.346,1.546,16000,16000,16000,16000,45.225,20.7,0.2000000029802322,4.999999873689376e-05,256.76324,-0.026372897,256.78775,-0.87658274,0.009286863,8.360696,0.0
4,-215.80739970571895,-482.4285918165224,-353.55861332549296,1000.0,0,8,20000,0,20000,False,16,5,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-51,1642124451,2.754793405532837,13.434018850326538,146006,alfabotek,192.168.1.101,13.434018850326538,0,5,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3134.519,1276.113,0.23,17356937.72,2056.248,1945.291,1.698,20000,20000,20000,20000,41.175,20.725,0.2000000029802322,4.999999873689376e-05,329.4,-0.024354853,329.42218,-0.90906143,0.011000013,8.33504,0.0
5,-215.80739970571895,-482.4285918165224,-348.8495328183739,1000.0,8,8,24000,0,24000,False,24,6,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-54,1642124454,2.652545928955078,16.086564779281616,146006,alfabotek,192.168.1.101,16.086564779281616,0,6,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967, -365.73084643955315, -367.91761685345057, -247.3976559553706, -303.5331437284253, -474.9727646500999, -303.0078684011295, -320.36813149434835, -332.52294691070784]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3067.843,1303.848,0.226,17678836.67,2056.816,1944.753,1.691,24000,24000,24000,24000,47.725,20.8,0.2000000029802322,4.999999873689376e-05,198.38486,-0.02266027,198.40532,-0.866251,0.010969513,8.231079,0.0
6,-215.80739970571895,-482.4285918165224,-348.8495328183739,1000.0,0,8,28000,0,28000,False,24,7,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-57,1642124457,2.6277740001678467,18.714338779449463,146006,alfabotek,192.168.1.101,18.714338779449463,0,7,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967, -365.73084643955315, -367.91761685345057, -247.3976559553706, -303.5331437284253, -474.9727646500999, -303.0078684011295, -320.36813149434835, -332.52294691070784]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3011.964,1328.037,0.223,17910707.946,2051.496,1949.797,1.664,28000,28000,28000,28000,40.0,20.8,0.2000000029802322,4.999999873689376e-05,577.92084,-0.036783334,577.9555,-0.83231413,0.010172286,8.237935,0.0
7,-191.30647203018532,-482.4285918165224,-341.4524401771182,1000.0,8,8,32000,0,32000,False,32,8,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-40-59,1642124459,2.67301607131958,21.387354850769043,146006,alfabotek,192.168.1.101,21.387354850769043,0,8,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967, -365.73084643955315, -367.91761685345057, -247.3976559553706, -303.5331437284253, -474.9727646500999, -303.0078684011295, -320.36813149434835, -332.52294691070784, -191.45131695449504, -356.8924710816647, -439.27622643403333, -191.30647203018535, -352.97020128633227, -320.637339674366, -285.66116800407, -415.89410256166417]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2963.332,1349.832,0.225,17812571.732,2054.713,1946.744,1.648,32000,32000,32000,32000,45.35,20.8,0.2000000029802322,4.999999873689376e-05,359.01883,-0.02740247,359.04422,-0.7337958,0.010040067,8.145708,0.0
8,-191.30647203018532,-482.4285918165224,-341.4524401771182,1000.0,0,8,36000,0,36000,False,32,9,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-41-02,1642124462,2.607339859008789,23.994694709777832,146006,alfabotek,192.168.1.101,23.994694709777832,0,9,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967, -365.73084643955315, -367.91761685345057, -247.3976559553706, -303.5331437284253, -474.9727646500999, -303.0078684011295, -320.36813149434835, -332.52294691070784, -191.45131695449504, -356.8924710816647, -439.27622643403333, -191.30647203018535, -352.97020128633227, -320.637339674366, -285.66116800407, -415.89410256166417]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2934.599,1363.048,0.239,16751158.642,2047.112,1953.973,1.615,36000,36000,36000,36000,40.25,20.8,0.2000000029802322,4.999999873689376e-05,526.1632,-0.031997092,526.19305,-0.87558514,0.0106912125,8.122663,0.0
9,-191.30647203018532,-482.4285918165224,-344.5393316480613,1000.0,8,8,40000,0,40000,False,40,10,default,a68808bbcd9a460f96fc38b99a188f66,2022-01-14_02-41-04,1642124464,2.6092233657836914,26.603918075561523,146006,alfabotek,192.168.1.101,26.603918075561523,0,10,"[-249.63819278217437, -366.38669299344633, -469.72173999897393, -295.5138911414991, -470.42302441679834, -314.35586722919885, -398.45932759920345, -314.284690206155, -362.8931021396805, -482.4285918165224, -225.31680453272602, -215.80739970571898, -258.11332051144274, -415.4789766475612, -419.88179785278993, -398.2343936339967, -365.73084643955315, -367.91761685345057, -247.3976559553706, -303.5331437284253, -474.9727646500999, -303.0078684011295, -320.36813149434835, -332.52294691070784, -191.45131695449504, -356.8924710816647, -439.27622643403333, -191.30647203018535, -352.97020128633227, -320.637339674366, -285.66116800407, -415.89410256166417, -394.87119188327966, -361.9347609513561, -272.08257506167956, -460.28480198349064, -375.5164036829689, -354.4124036023885, -421.3586512665608, -214.63439182294243]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2896.69,1380.886,0.249,16087080.257,2046.931,1954.145,1.606,40000,40000,40000,40000,44.875,20.8,0.2000000029802322,4.999999873689376e-05,212.13045,-0.019890515,212.14812,-0.8772789,0.011125848,8.028358,0.0
