Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-594.57385	147.65123	-454.2775	-800.5118	1000.0	-0.01270482	0.49858183	1.494627	-1.7227935	4000	3.3527613e-08	164.22003	-0.04653833	-100.09062	5.5149345	0.008873224	0.44599998	79.0	0.9632000923156738
1	-608.9281	207.43167	-289.32037	-869.7949	1000.0	-5.259829	3.6784341	6.9551682	-14.137848	8000	-1.4901161e-08	70.169685	-0.0466419	-36.700325	5.489299	0.010533844	0.447	79.0	1.573960304260254
2	-638.85266	196.09538	-499.7992	-977.314	1000.0	-9.9764805	5.9170218	17.227495	-18.280815	12000	7.450581e-09	43.810112	-0.047633033	-12.133964	5.465356	0.0107123265	0.4635	79.0	2.1627328395843506
3	-475.26578	143.02296	-347.18878	-700.4013	1000.0	-8.889017	5.1477594	11.836946	-18.20114	16000	0.0	29.067192	-0.04857934	-6.2362585	5.4321985	0.014194955	0.47125	79.0	2.7924065589904785
4	-466.33112	39.853764	-397.50122	-491.90543	1000.0	-7.532236	4.8552713	12.725916	-17.57322	20000	1.1175871e-08	30.720797	-0.047470372	-3.7954621	5.457537	0.008263361	0.46249998	79.0	3.4484798908233643
5	-504.09326	158.16702	-263.77136	-690.21204	1000.0	-7.6509695	5.3696957	14.064117	-18.646807	24000	2.2351742e-08	34.627644	-0.04929454	-6.205944	5.41815	0.011169581	0.48025	79.0	4.064895391464233
6	-437.958	104.6142	-294.4113	-567.00256	1000.0	-7.6328397	5.174617	9.897638	-19.000698	28000	-4.4703484e-08	26.897757	-0.0475149	-4.18747	5.361343	0.011065165	0.44675	79.0	4.698611736297607
7	-419.053	82.310165	-283.69162	-498.06622	1000.0	-6.977653	5.058173	8.910172	-18.679838	32000	1.1175871e-08	25.532413	-0.04787802	-3.5638447	5.311247	0.0077441996	0.468	79.0	5.3055009841918945
8	-388.25604	103.22664	-254.2232	-520.6929	1000.0	-6.5391035	5.0743785	11.252263	-18.538284	36000	0.0	23.62346	-0.049035966	-3.8618402	5.2779117	0.008880853	0.47325003	79.0	5.9164416790008545
9	-305.6538	79.05013	-188.32866	-400.84543	1000.0	-5.964229	4.373672	8.771614	-19.226692	40000	-1.4901161e-08	24.95694	-0.049524155	-5.6524844	5.2903023	0.00945115	0.45575	79.0	6.528301239013672
10	-226.26288	166.75821	6.5722976	-411.36023	1000.0	-4.2828045	4.84592	8.389681	-18.576471	44000	1.8626451e-09	25.232527	-0.049106605	-4.3950343	5.2570953	0.0055266614	0.47224998	79.0	7.271955966949463
11	-278.6173	45.72511	-204.17004	-317.40747	1000.0	-4.158053	5.5272837	12.562961	-19.041803	48000	2.6077032e-08	28.223818	-0.04878858	-5.004337	5.260662	0.006376976	0.46600002	79.0	7.881567001342773
12	-303.2354	71.55921	-213.40462	-402.75668	1000.0	-4.7589464	5.316526	13.323977	-19.280832	52000	0.0	26.951633	-0.049907822	-4.2932057	5.1862965	0.015163753	0.496	79.0	8.500059843063354
13	-203.54381	147.35883	-55.34752	-447.6541	1000.0	-4.167904	5.141969	12.325212	-17.620586	56000	1.7695129e-08	19.88968	-0.050912596	-3.8165514	5.220088	0.010611849	0.501	79.0	9.09852409362793
14	-244.9657	135.99852	-26.322401	-399.8816	1000.0	-3.2243526	4.7474694	13.968249	-18.085926	60000	-2.9802322e-08	25.74046	-0.04819395	-4.827412	5.0905204	0.0100837955	0.47675	79.0	9.723267316818237
15	-270.51025	63.378708	-165.40715	-335.37927	1000.0	-4.368246	5.290609	10.731249	-18.520815	64000	1.4901161e-08	25.93381	-0.04897388	-4.0523825	5.047063	0.007466628	0.47175	79.0	10.332194089889526
16	-244.75058	157.87389	-99.12205	-500.8172	1000.0	-4.2283525	4.6342397	9.845267	-19.086212	68000	7.450581e-09	17.916664	-0.05030837	-5.2837267	5.088125	0.010366338	0.50425	79.0	10.94144082069397
17	-315.25995	96.886925	-254.68782	-482.7737	1000.0	-4.7932115	4.466074	9.365803	-17.830948	72000	-3.7252903e-09	20.188484	-0.05062262	-3.8214102	5.092056	0.0037872884	0.499	79.0	11.561277627944946
18	-222.54382	165.47212	-8.354663	-466.4369	1000.0	-4.44362	4.685307	11.269465	-18.716717	76000	-1.4901161e-08	18.87694	-0.049254186	-3.8285968	4.9934697	0.009641182	0.50025	79.0	12.140888452529907
19	-192.62146	32.485252	-149.09126	-239.99646	1000.0	-2.7937105	4.6998773	10.40565	-18.269514	80000	1.8626451e-08	20.865902	-0.04971786	-3.9097657	4.950933	0.007990866	0.4845	79.0	12.750211715698242
20	-103.63027	150.43477	66.48149	-345.74078	1000.0	-2.344263	4.7660484	14.934653	-16.109903	84000	-1.4901161e-08	22.030182	-0.049227223	-3.8782215	4.954912	0.0072927154	0.477	79.0	13.49289083480835
21	-41.876984	54.810326	-6.8088226	-136.59914	1000.0	-1.5263621	4.4632406	12.885441	-17.442055	88000	-2.6077032e-08	21.929993	-0.04935745	-4.7004223	4.9066434	0.0054590963	0.4915	79.0	14.080160140991211
22	-50.867016	82.7475	14.1225815	-191.30472	1000.0	-0.5514366	4.385536	16.068136	-15.999207	92000	1.1175871e-08	18.64281	-0.048166007	-3.6289306	4.892241	0.004094868	0.47425002	79.0	14.719263553619385
