episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-21,1642152201,2.730914831161499,2.730914831161499,146006,alfabotek,192.168.1.101,2.730914831161499,0,1,[],[],4749.344,842.222,0.198,20164923.077,2186.5,1829.408,1.539,4000,4000,4000,4000,33.875,22.7,0.20000000298023224,4.999999873689376e-05,20.858027,-0.020617599,20.876698,-0.16930619,0.009741364,8.480036,0.0
-271.5126988686326,-526.5602065842426,-397.5059767521014,1000.0,8,8,8000,0,8000,False,8,2,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-23,1642152203,2.527215003967285,5.258129835128784,146006,alfabotek,192.168.1.101,5.258129835128784,0,2,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3727.562,1073.087,0.199,20140715.486,2099.212,1905.477,1.697,8000,8000,8000,8000,38.300000000000004,20.825000000000003,0.20000000298023224,4.999999873689376e-05,13.019445,-0.031705983,13.049139,-0.22870179,0.010066513,8.424449,0.0
-271.5126988686326,-526.5602065842426,-397.5059767521014,1000.0,0,8,12000,0,12000,False,8,3,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-26,1642152206,2.4998385906219482,7.757968425750732,146006,alfabotek,192.168.1.101,7.757968425750732,0,3,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3331.451,1200.678,0.213,18787475.924,2059.204,1942.498,1.65,12000,12000,12000,12000,39.125,20.875,0.20000000298023224,4.999999873689376e-05,13.749327,-0.029782128,13.777231,-0.17601122,0.009389098,8.324156,0.0
-266.7715802090505,-526.5602065842426,-362.6908880799307,1000.0,8,8,16000,0,16000,False,16,4,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-28,1642152208,2.678753137588501,10.436721563339233,146006,alfabotek,192.168.1.101,10.436721563339233,0,4,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3128.425,1278.599,0.209,19130234.892,2080.646,1922.48,1.615,16000,16000,16000,16000,42.9,20.933333333333334,0.20000000298023224,4.999999873689376e-05,7.219062,-0.042623434,7.2596765,-0.21062164,0.010044294,8.279542,0.0
-266.7715802090505,-526.5602065842426,-362.6908880799307,1000.0,0,8,20000,0,20000,False,16,5,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-31,1642152211,2.6329522132873535,13.069673776626587,146006,alfabotek,192.168.1.101,13.069673776626587,0,5,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3054.916,1309.365,0.209,19147701.438,2069.216,1933.1,1.64,20000,20000,20000,20000,42.75,21.175,0.20000000298023224,4.999999873689376e-05,15.199726,-0.029740874,15.227543,-0.17769109,0.009618063,8.242496,0.0
-266.7715802090505,-526.5602065842426,-369.07940436148994,1000.0,8,8,24000,0,24000,False,24,6,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-34,1642152214,2.670192003250122,15.739865779876709,146006,alfabotek,192.168.1.101,15.739865779876709,0,6,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445, -424.2241917499476, -385.0346975969804, -331.49027548668244, -390.22098376476663, -310.18323925788314, -367.2995683453258, -473.57966774592484, -372.8188714493576]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2972.207,1345.801,0.212,18907456.048,2081.29,1921.885,1.613,24000,24000,24000,24000,46.825,21.375,0.20000000298023224,4.999999873689376e-05,6.4880495,-0.0347986,6.5207787,-0.16750702,0.01034986,8.19186,0.0
-266.7715802090505,-526.5602065842426,-369.07940436148994,1000.0,0,8,28000,0,28000,False,24,7,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-36,1642152216,2.6557655334472656,18.395631313323975,146006,alfabotek,192.168.1.101,18.395631313323975,0,7,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445, -424.2241917499476, -385.0346975969804, -331.49027548668244, -390.22098376476663, -310.18323925788314, -367.2995683453258, -473.57966774592484, -372.8188714493576]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2929.022,1365.644,0.211,18929805.287,2088.849,1914.931,1.626,28000,28000,28000,28000,41.475,21.525,0.20000000298023224,4.999999873689376e-05,11.150716,-0.036691874,11.1853,-0.058284514,0.010538995,8.104327,0.0
-238.88948247903386,-526.5602065842426,-348.70372016114004,1000.0,8,8,32000,0,32000,False,32,8,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-39,1642152219,2.6664369106292725,21.062068223953247,146006,alfabotek,192.168.1.101,21.062068223953247,0,8,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445, -424.2241917499476, -385.0346975969804, -331.49027548668244, -390.22098376476663, -310.18323925788314, -367.2995683453258, -473.57966774592484, -372.8188714493576, -265.4161961468411, -238.88948247903386, -334.52982543494136, -284.2999159166899, -343.8524267855176, -246.93025333738552, -251.0860854208861, -335.60915495942555]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2903.66,1377.572,0.213,18821725.985,2087.916,1915.786,1.682,32000,32000,32000,32000,44.8,21.6,0.20000000298023224,4.999999873689376e-05,5.6882215,-0.034769274,5.720849,-0.13084762,0.0107100345,8.063672,0.0
-238.88948247903386,-526.5602065842426,-348.70372016114004,1000.0,0,8,36000,0,36000,False,32,9,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-42,1642152222,2.672496795654297,23.734565019607544,146006,alfabotek,192.168.1.101,23.734565019607544,0,9,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445, -424.2241917499476, -385.0346975969804, -331.49027548668244, -390.22098376476663, -310.18323925788314, -367.2995683453258, -473.57966774592484, -372.8188714493576, -265.4161961468411, -238.88948247903386, -334.52982543494136, -284.2999159166899, -343.8524267855176, -246.93025333738552, -251.0860854208861, -335.60915495942555]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2878.167,1389.773,0.212,18895625.579,2087.811,1915.882,1.668,36000,36000,36000,36000,49.833333333333336,21.566666666666666,0.20000000298023224,4.999999873689376e-05,11.224918,-0.03598505,11.258911,0.000111752175,0.009962388,7.970157,0.0
-205.30133952872615,-526.5602065842426,-333.7108558112121,1000.0,8,8,40000,0,40000,False,40,10,default,16b8fe4fde9443cea7e5fede2c5444d6,2022-01-14_10-23-44,1642152224,2.693758010864258,26.4283230304718,146006,alfabotek,192.168.1.101,26.4283230304718,0,10,"[-343.70340276167235, -393.7952072685767, -526.5602065842426, -389.1104761593034, -370.0873345891439, -271.5126988686326, -418.708268446836, -466.5702193384037, -366.31962717919754, -333.07745307864366, -266.7715802090505, -312.5745766390907, -317.2011176803081, -362.4214812239406, -313.9180268530349, -350.72253239881445, -424.2241917499476, -385.0346975969804, -331.49027548668244, -390.22098376476663, -310.18323925788314, -367.2995683453258, -473.57966774592484, -372.8188714493576, -265.4161961468411, -238.88948247903386, -334.52982543494136, -284.2999159166899, -343.8524267855176, -246.93025333738552, -251.0860854208861, -335.60915495942555, -265.8068732609691, -385.90889258443156, -277.2747318707647, -297.3220770072312, -207.6580903932479, -273.50432351166654, -205.30133952872615, -277.13885913496676]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2857.654,1399.75,0.211,18972312.564,2090.462,1913.452,1.698,40000,40000,40000,40000,42.99999999999999,21.5,0.20000000298023224,4.999999873689376e-05,3.5777507,-0.031931814,3.607303,-0.021204242,0.011897454,7.935114,0.0
