Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-311.95612	60.11804	-249.10533	-411.16385	1000.0	0.12812454	0.21777532	0.7684709	-0.50338507	4000	-2.6077032e-08	49.415646	-0.07705693	-29.417118	0.91893864	0.035721317	0.233	79.0	0.6293671131134033
1	-261.73145	64.80572	-179.02606	-360.7934	1000.0	-5.3697257	1.7597256	1.5148575	-8.196331	8000	1.4901161e-08	16.801098	-0.08251962	-4.617335	0.89985716	0.037647292	0.2295	79.0	1.2293035984039307
2	-284.46594	55.3335	-204.63309	-357.14197	1000.0	-3.995476	2.1689172	4.9587045	-8.069437	12000	-1.3038516e-08	19.082468	-0.08355343	-3.153492	0.8880344	0.04003287	0.25849998	79.0	1.88397216796875
3	-223.26254	32.766163	-191.08978	-276.58688	1000.0	-4.4259067	2.6270704	6.217514	-9.305849	16000	-1.3969839e-08	17.149025	-0.08733834	-3.647892	0.87050784	0.04546479	0.2625	79.0	2.559934139251709
4	-179.13324	51.593353	-97.688545	-238.31374	1000.0	-3.8386655	2.6308947	6.9466834	-9.940505	20000	9.313226e-09	11.337304	-0.091160804	-2.6777263	0.8567666	0.044511177	0.278	79.0	3.193044424057007
5	-137.47931	52.657207	-49.848545	-185.09839	1000.0	-2.0750296	2.914406	8.68596	-9.892849	24000	1.4901161e-08	13.629746	-0.08775711	-2.161637	0.8483704	0.0413453	0.27949998	79.0	3.816074848175049
6	-131.78116	75.192696	-49.29056	-230.67033	1000.0	-2.2105966	2.4504921	6.247901	-9.641576	28000	-1.8626451e-09	11.686234	-0.091613255	-1.5370481	0.83258975	0.041991152	0.285	79.0	4.418225526809692
7	-115.6703	46.53563	-52.97433	-177.83514	1000.0	-2.2420645	2.5031657	5.6813693	-11.17042	32000	1.1175871e-08	10.022118	-0.09387474	-1.5987161	0.81187826	0.03887964	0.2885	79.0	5.024633884429932
8	-120.260056	49.52095	-60.545673	-198.18948	1000.0	-2.233867	2.3118374	8.26406	-11.080394	36000	-4.656613e-09	8.549861	-0.09951412	-1.6006112	0.79712474	0.050980292	0.31775	79.0	5.629382371902466
9	-128.01749	49.45022	-76.61711	-209.57954	1000.0	-2.0552018	2.7121708	8.093049	-11.127075	40000	-7.450581e-09	13.454491	-0.097407594	-2.8332343	0.7831631	0.043603607	0.32050002	79.0	6.2331671714782715
10	-139.51492	29.90397	-92.212166	-169.95248	1000.0	-2.0975654	3.2400413	10.658271	-13.657964	44000	-1.4901161e-08	11.8721695	-0.10069109	-2.0576117	0.7669195	0.049114816	0.31375	79.0	6.838860273361206
11	-56.25805	30.429888	-25.567667	-97.70149	1000.0	-1.576504	2.9158883	12.450667	-13.796947	48000	7.450581e-09	9.470569	-0.10030331	-3.022172	0.7486688	0.051557906	0.32050002	79.0	7.441330432891846
12	-112.485435	44.801445	-58.294804	-174.77615	1000.0	-2.6798108	3.6400092	9.233154	-12.211054	52000	5.5879354e-09	11.4468975	-0.10329978	-4.019204	0.7252164	0.03918743	0.30825	79.0	8.045160055160522
13	-66.40347	109.27964	61.018665	-239.917	1000.0	-1.4033743	3.0111504	10.690064	-13.196382	56000	-3.7252903e-08	9.940241	-0.10198807	-2.7882762	0.71409243	0.033092506	0.32225	79.0	8.64648175239563
14	-151.47433	52.522766	-67.27942	-211.94044	1000.0	-2.1488085	2.4658313	11.952795	-12.908363	60000	-1.5832484e-08	6.089228	-0.11189009	-1.8352842	0.69972634	0.055995844	0.35925	79.0	9.246176719665527
15	-146.88147	67.16532	-37.47809	-206.57314	1000.0	-2.7171574	2.5481238	12.082318	-12.557993	64000	1.8626451e-08	4.7329874	-0.10411939	-0.82990795	0.6766986	0.05425345	0.335	79.0	9.8510160446167
16	-14.3878355	60.086452	70.74983	-98.914055	1000.0	-0.43107238	2.585311	11.0368395	-12.1193495	68000	7.450581e-09	7.6516943	-0.10402922	-1.496216	0.6603869	0.05087174	0.334	79.0	10.45369267463684
17	10.912064	43.7712	76.3669	-44.105743	1000.0	-0.09390679	2.748856	9.567075	-13.1215515	72000	-1.4901161e-08	7.308533	-0.102855146	-1.5399616	0.64601636	0.053970892	0.3315	79.0	11.05644154548645
18	-77.102036	47.70311	-46.532825	-159.64458	1000.0	-1.5253408	3.2017298	10.321213	-11.818884	76000	-5.5879354e-09	7.1433854	-0.11134854	-1.6503662	0.63646686	0.05654046	0.375	79.0	11.65630030632019
19	-10.573326	69.25516	85.33447	-109.5104	1000.0	-1.1540476	2.8421009	10.224078	-10.112738	80000	-9.313226e-09	5.8049946	-0.11675906	-1.789402	0.61761314	0.06776002	0.38625	79.0	12.256908655166626
20	-59.11361	82.99955	82.169846	-129.9868	1000.0	-1.168407	2.828164	8.179588	-10.154874	84000	3.7252903e-09	4.6874485	-0.11582512	-0.9820496	0.6006309	0.06153847	0.37575	79.0	12.857807636260986
21	-125.70133	27.1452	-97.50402	-162.62793	1000.0	-2.3315134	2.0856159	7.8427033	-10.562616	88000	-7.450581e-09	4.961717	-0.115164384	-1.313067	0.57516444	0.0690759	0.4005	79.0	13.458996772766113
22	-44.64716	70.10419	67.10423	-116.9635	1000.0	-1.1661867	2.5439303	11.24758	-13.141346	92000	-3.7252903e-09	5.487225	-0.11192108	-1.6852272	0.5558338	0.05786752	0.3725	79.0	14.059308290481567
