,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,-283.3786202101449,-406.7229743406288,-367.10944546114126,1000.0,4,2,4000,0,4000,False,4,1,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-16,1642434556,3.6258511543273926,3.6258511543273926,381942,alfabotek,192.168.1.103,3.6258511543273926,0,1,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936]","[1000, 1000, 1000, 1000]",0.0492483302988093,0.541178063712437,0.0611920168493939,0.0868957677762071,0.0,5429.354,736.736,0.195,20510044.01,2109.242,1896.416,1.065,4000,4000,4000,4000,28.7,21.55,0.2000000029802322,4.999999873689376e-05,42.38634,-0.017564481,42.402508,-0.0042213597,0.006970324,8.492238,0.0
1,-216.4275833211025,-445.47255025094313,-347.9757953522307,1000.0,4,2,8000,0,8000,False,8,2,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-20,1642434560,3.5785818099975586,7.204432964324951,381942,alfabotek,192.168.1.103,7.204432964324951,0,2,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.050076823314743,0.5492671146443671,0.0622241904657192,0.0884483031806345,0.0,4587.528,871.929,0.207,19284156.322,2028.409,1971.989,1.019,8000,8000,8000,8000,35.72,20.08,0.2000000029802322,4.999999873689376e-05,40.221035,-0.017907342,40.237602,-0.07377866,0.006728977,8.467583,0.0
2,-216.4275833211025,-536.2709064600718,-351.2395072381928,1000.0,4,2,12000,0,12000,False,12,3,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-23,1642434563,3.6070051193237305,10.811438083648682,381942,alfabotek,192.168.1.103,10.811438083648682,0,3,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0506026664042232,0.5545351173107617,0.0628741898212152,0.0894786969484097,0.0,4262.077,938.51,0.206,19388154.083,2002.242,1997.76,1.019,12000,12000,12000,12000,34.44,19.9,0.2000000029802322,4.999999873689376e-05,27.457014,-0.018643133,27.47442,-0.17052428,0.0061740065,8.438516,0.0
3,-216.4275833211025,-536.2709064600718,-359.6861398350595,1000.0,4,2,16000,0,16000,False,16,4,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-27,1642434567,3.5930869579315186,14.4045250415802,381942,alfabotek,192.168.1.103,14.4045250415802,0,4,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0509597618326867,0.5580646921019895,0.0633181558456527,0.090174802221708,0.0,4096.261,976.5,0.238,16785608.804,1989.824,2010.228,1.042,16000,16000,16000,16000,34.940000000000005,19.9,0.2000000029802322,4.999999873689376e-05,29.266277,-0.018254032,29.283272,-0.15721442,0.006306359,8.399359,0.0
4,-216.4275833211025,-536.2709064600718,-354.0930884932233,1000.0,4,2,20000,0,20000,False,20,5,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-30,1642434570,3.5625126361846924,17.967037677764893,381942,alfabotek,192.168.1.103,17.967037677764893,0,5,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0512110128684349,0.5604642024008615,0.0636254370388686,0.0906714139512648,0.0,3995.819,1001.046,0.236,16956959.774,1977.335,2022.925,1.057,20000,20000,20000,20000,32.220000000000006,19.9,0.2000000029802322,4.999999873689376e-05,29.70282,-0.024976537,29.72647,-0.15497813,0.0066313865,8.370362,0.0
5,-216.4275833211025,-536.2709064600718,-348.10567510426466,1000.0,4,2,24000,0,24000,False,24,6,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-34,1642434574,3.592240571975708,21.5592782497406,381942,alfabotek,192.168.1.103,21.5592782497406,0,6,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723, -293.19647285744975, -235.70112959299678, -304.53685200409103, -439.2399781833465]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0514170126397661,0.5624157898580106,0.0638756647468307,0.0910812263241955,0.0,3928.317,1018.248,0.238,16805224.708,1970.212,2030.239,1.087,24000,24000,24000,24000,35.1,19.9,0.2000000029802322,4.999999873689376e-05,25.397177,-0.037965804,25.433867,-0.298881,0.0063819117,8.306955,0.0
6,-216.4275833211025,-536.2709064600718,-340.5855403980772,1000.0,4,2,28000,0,28000,False,28,7,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-37,1642434577,3.522365093231201,25.0816433429718,381942,alfabotek,192.168.1.103,25.0816433429718,0,7,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723, -293.19647285744975, -235.70112959299678, -304.53685200409103, -439.2399781833465, -223.60402467438914, -322.82111811408345, -331.93072375079197, -303.5030621045468]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0515623054829801,0.5636855515418365,0.0640550088811932,0.0913671647815378,0.0,3872.281,1032.983,0.243,16427543.992,1964.413,2036.232,1.074,28000,28000,28000,28000,34.56,19.9,0.2000000029802322,4.999999873689376e-05,13.530789,-0.02341716,13.552773,-0.116302185,0.007163903,8.200768,0.0
7,-216.4275833211025,-536.2709064600718,-334.36660128067336,1000.0,4,2,32000,0,32000,False,32,8,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-41,1642434581,3.5851893424987797,28.66683268547058,381942,alfabotek,192.168.1.103,28.66683268547058,0,8,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723, -293.19647285744975, -235.70112959299678, -304.53685200409103, -439.2399781833465, -223.60402467438914, -322.82111811408345, -331.93072375079197, -303.5030621045468, -340.8848859905384, -248.11291847057527, -326.9575608764581, -247.3807444978134]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0516837004236205,0.5647065678464565,0.0642023702075368,0.0916070587496425,0.0,3837.26,1042.41,0.238,16785608.804,1959.995,2040.822,1.069,32000,32000,32000,32000,32.4,19.9,0.2000000029802322,4.999999873689376e-05,21.885069,-0.028217841,21.911842,-0.1880841,0.007204672,8.174349,0.0
8,-216.4275833211025,-536.2709064600718,-336.98147973637623,1000.0,4,2,36000,0,36000,False,36,9,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-45,1642434585,3.581170558929444,32.248003244400024,381942,alfabotek,192.168.1.103,32.248003244400024,0,9,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723, -293.19647285744975, -235.70112959299678, -304.53685200409103, -439.2399781833465, -223.60402467438914, -322.82111811408345, -331.93072375079197, -303.5030621045468, -340.8848859905384, -248.11291847057527, -326.9575608764581, -247.3807444978134, -388.62644487247144, -308.12328655711025, -316.7914989603959, -418.06079913801807]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0517904846706326,0.5656299649131786,0.0643269216435922,0.0918194424643313,0.0,3808.54,1050.271,0.234,17100220.159,1957.523,2043.399,1.073,36000,36000,36000,36000,34.99999999999999,19.9,0.2000000029802322,4.999999873689376e-05,26.879839,-0.027193127,26.90544,-0.40140235,0.007944794,8.257588,0.0
9,-216.4275833211025,-536.2709064600718,-335.71931022285736,1000.0,4,2,40000,0,40000,False,40,10,default,08a0f0af6b0b498baf579e2196fe8d43,2022-01-17_16-49-48,1642434588,3.58817982673645,35.836183071136475,381942,alfabotek,192.168.1.103,35.836183071136475,0,10,"[-387.5304330333519, -283.3786202101449, -406.7229743406288, -390.80575426043936, -216.4275833211025, -357.75712674309545, -295.7113206581394, -445.47255025094313, -319.14407742157334, -536.2709064600718, -228.08568039676373, -347.56705976205916, -508.09073848494205, -385.4641862882819, -316.5274931427175, -330.0217325866973, -250.47243535873056, -283.13539484677517, -349.1345484831366, -444.1411538148723, -293.19647285744975, -235.70112959299678, -304.53685200409103, -439.2399781833465, -223.60402467438914, -322.82111811408345, -331.93072375079197, -303.5030621045468, -340.8848859905384, -248.11291847057527, -326.9575608764581, -247.3807444978134, -388.62644487247144, -308.12328655711025, -316.7914989603959, -418.06079913801807, -266.84071389384405, -380.1532301800472, -313.5030927141021, -336.9421016167571]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0518798872089671,0.5663953189356782,0.0644324081245,0.0919999524060179,0.0,3786.072,1056.504,0.233,17154617.587,1956.722,2044.235,1.13,40000,40000,40000,40000,34.959999999999994,19.9,0.2000000029802322,4.999999873689376e-05,16.264835,-0.030902883,16.294212,-0.2477755,0.0076311333,8.030708,0.0
