episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-22,1642143682,2.5386815071105957,2.5386815071105957,172759,alfabotek,192.168.1.101,2.5386815071105957,0,1,[],[],4193.04,953.962,0.212,18829647.587,1988.418,2011.65,1.454,4000,4000,4000,4000,38.025,23.625000000000004,0.20000000298023224,4.999999873689376e-05,974.57043,-0.0044684527,974.57446,-0.0065491344,0.0022671188,8.511612,0.0
-287.58815835132293,-351.1556945724085,-329.8071343049861,1000.0,8,8,8000,0,8000,False,8,2,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-24,1642143684,2.3601150512695312,4.898796558380127,172759,alfabotek,192.168.1.101,4.898796558380127,0,2,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3344.891,1195.854,0.2,19960994.646,1927.162,2075.591,1.432,8000,8000,8000,8000,37.46666666666667,23.666666666666668,0.10000000149011612,4.999999873689376e-05,607.93677,-0.0020848142,607.9386,-0.11569768,0.0021163337,8.512593,0.0
-287.58815835132293,-351.1556945724085,-329.8071343049861,1000.0,0,8,12000,0,12000,False,8,3,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-27,1642143687,2.3476829528808594,7.246479511260986,172759,alfabotek,192.168.1.101,7.246479511260986,0,3,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3017.359,1325.663,0.195,20476667.209,1904.172,2100.65,1.399,12000,12000,12000,12000,35.75,23.7,0.05000000074505806,4.999999873689376e-05,622.5046,-0.008448867,622.5128,-0.08939207,0.0021005063,8.494923,0.0
-237.14503575590857,-486.0743611347509,-344.319672609987,1000.0,8,8,16000,0,16000,False,16,4,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-29,1642143689,2.36142635345459,9.607905864715576,172759,alfabotek,192.168.1.101,9.607905864715576,0,4,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2852.94,1402.062,0.193,20751040.198,1894.519,2111.353,1.405,16000,16000,16000,16000,37.666666666666664,23.7,0.02500000037252903,4.999999873689376e-05,478.00253,-0.0046242806,478.00708,-0.026600586,0.002921086,8.492884,0.0
-237.14503575590857,-486.0743611347509,-344.319672609987,1000.0,0,8,20000,0,20000,False,16,5,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-31,1642143691,2.3767311573028564,11.984637022018433,172759,alfabotek,192.168.1.101,11.984637022018433,0,5,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2755.557,1451.612,0.192,20825739.821,1892.011,2114.153,1.459,20000,20000,20000,20000,35.875,23.75,0.012500000186264515,4.999999873689376e-05,508.42368,-0.0127326045,508.43637,-0.036797233,0.00294946,8.477614,0.0
-237.14503575590857,-501.0480850315076,-350.46596153695117,1000.0,8,8,24000,0,24000,False,24,6,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-34,1642143694,2.3932485580444336,14.377885580062866,172759,alfabotek,192.168.1.101,14.377885580062866,0,6,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2693.816,1484.882,0.195,20501689.613,1892.745,2113.332,1.439,24000,24000,24000,24000,38.13333333333333,23.7,0.0062500000931322575,4.999999873689376e-05,166.2034,-0.0010699439,166.20444,0.002038305,0.002556645,8.446508,0.0
-237.14503575590857,-501.0480850315076,-350.46596153695117,1000.0,0,8,28000,0,28000,False,24,7,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-36,1642143696,2.369448661804199,16.747334241867065,172759,alfabotek,192.168.1.101,16.747334241867065,0,7,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2651.517,1508.57,0.194,20607213.897,1890.146,2116.239,1.451,28000,28000,28000,28000,33.300000000000004,23.7,0.0031250000465661287,4.999999873689376e-05,306.95657,-0.014776385,306.97134,0.00078942854,0.002862849,8.504633,0.0
-237.14503575590857,-576.6531125195215,-353.858978362559,1000.0,8,8,32000,0,32000,False,32,8,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-38,1642143698,2.3870315551757812,19.134365797042847,172759,alfabotek,192.168.1.101,19.134365797042847,0,8,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2616.352,1528.846,0.195,20475625.934,1891.083,2115.19,1.446,32000,32000,32000,32000,40.175,23.7,0.0015625000232830644,4.999999873689376e-05,427.9827,-0.008312424,427.991,-0.029683337,0.0026994757,8.481989,0.0
-237.14503575590857,-576.6531125195215,-353.858978362559,1000.0,0,8,36000,0,36000,False,32,9,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-41,1642143701,2.457460880279541,21.591826677322388,172759,alfabotek,192.168.1.101,21.591826677322388,0,9,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2596.407,1540.591,0.195,20557514.5,1894.906,2110.922,1.453,36000,36000,36000,36000,35.46666666666667,23.7,0.0007812500116415322,4.999999873689376e-05,308.45227,-0.015938584,308.4682,-0.10255637,0.0027176295,8.494616,0.0
-207.44610591172898,-576.6531125195215,-356.8060688917215,1000.0,8,8,40000,0,40000,False,40,10,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-43,1642143703,2.3721165657043457,23.963943243026733,172759,alfabotek,192.168.1.101,23.963943243026733,0,10,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215, -462.4985586107217, -207.44610591172898, -305.97987449460527, -307.9433516571843, -393.51815313392746, -568.402619286062, -309.85032835713486, -393.1164566156068]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2579.611,1550.622,0.194,20669232.475,1893.025,2113.02,1.445,40000,40000,40000,40000,38.825,23.7,0.0003906250058207661,4.999999873689376e-05,219.85689,-0.0031812992,219.86008,-0.04758445,0.0030354352,8.449884,0.0
-207.44610591172898,-576.6531125195215,-356.8060688917215,1000.0,0,8,44000,0,44000,False,40,11,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-46,1642143706,2.352250576019287,26.31619381904602,172759,alfabotek,192.168.1.101,26.31619381904602,0,11,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215, -462.4985586107217, -207.44610591172898, -305.97987449460527, -307.9433516571843, -393.51815313392746, -568.402619286062, -309.85032835713486, -393.1164566156068]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2397.952,1668.09,0.191,20914006.482,1880.038,2127.617,1.453,44000,44000,44000,44000,34.166666666666664,23.7,0.00019531250291038305,4.999999873689376e-05,747.78064,-0.018251045,747.79895,-0.26636225,0.002715885,8.513403,0.0
-207.44610591172898,-576.6531125195215,-359.75216275369513,1000.0,8,8,48000,0,48000,False,48,12,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-48,1642143708,2.3897509574890137,28.705944776535034,172759,alfabotek,192.168.1.101,28.705944776535034,0,12,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215, -462.4985586107217, -207.44610591172898, -305.97987449460527, -307.9433516571843, -393.51815313392746, -568.402619286062, -309.85032835713486, -393.1164566156068, -365.8136515465038, -393.84063255284536, -399.86002713842925, -398.7427817800983, -417.71608818373585, -268.2407785101046, -271.2890106523255, -480.35808614446245]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2386.171,1676.326,0.194,20666686.376,1880.973,2126.559,1.45,48000,48000,48000,48000,39.375,23.7,9.765625145519152e-05,4.999999873689376e-05,558.396,-0.010058563,558.406,-0.32080066,0.0033559809,8.461231,0.0
-207.44610591172898,-576.6531125195215,-359.75216275369513,1000.0,0,8,52000,0,52000,False,48,13,default,5cc65529883b4880a83a2fd69857e70b,2022-01-14_08-01-50,1642143710,2.391967535018921,31.097912311553955,172759,alfabotek,192.168.1.101,31.097912311553955,0,13,"[-310.58159156099543, -287.58815835132293, -334.7983189553226, -341.56211279112756, -349.828128794974, -351.1556945724085, -341.549706761722, -321.3933626520161, -349.78633216091066, -392.81618540534294, -344.14298699356937, -465.93958476007356, -486.0743611347509, -237.14503575590857, -305.63902888504674, -289.1141722242998, -501.0480850315076, -337.5723355946432, -328.8467352943414, -358.2329212943596, -360.8614048129396, -277.87262324917157, -357.91466398276066, -379.7195458673113, -323.9582785228212, -459.3169579874438, -335.1621153161356, -350.5308197946439, -280.3154373283066, -264.2275186651816, -322.13999058100717, -576.6531125195215, -462.4985586107217, -207.44610591172898, -305.97987449460527, -307.9433516571843, -393.51815313392746, -568.402619286062, -309.85032835713486, -393.1164566156068, -365.8136515465038, -393.84063255284536, -399.86002713842925, -398.7427817800983, -417.71608818373585, -268.2407785101046, -271.2890106523255, -480.35808614446245]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2388.732,1674.528,0.195,20467507.625,1883.577,2123.619,1.486,52000,52000,52000,52000,34.86666666666667,23.7,4.882812572759576e-05,4.999999873689376e-05,341.81357,-0.013270782,341.82687,-0.24234222,0.0027325735,8.462207,0.0
