episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-25,1642129825,2.2400007247924805,2.2400007247924805,146006,alfabotek,192.168.1.101,2.2400007247924805,0,1,[],[],4147.621,964.408,0.188,21263898.606,1761.007,2271.427,1.274,4000,4000,4000,4000,13.549999999999999,18.6,0.20000000298023224,4.999999873689376e-05,1285.521,-0.027505001,1285.5448,-0.36998707,0.018342204,8.518801,0.0
-247.0780143534836,-577.5386182849431,-379.24405806162963,1000.0,8,8,8000,0,8000,False,8,2,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-27,1642129827,2.0917861461639404,4.331786870956421,146006,alfabotek,192.168.1.101,4.331786870956421,0,2,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3176.176,1259.376,0.19,21037261.442,1706.488,2343.995,1.225,8000,8000,8000,8000,19.099999999999998,17.6,0.20000000298023224,4.999999873689376e-05,261.79114,-0.026546113,261.8139,-0.8694671,0.018926937,8.401415,0.0
-247.0780143534836,-577.5386182849431,-379.24405806162963,1000.0,0,8,12000,0,12000,False,8,3,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-29,1642129829,2.095991373062134,6.427778244018555,146006,alfabotek,192.168.1.101,6.427778244018555,0,3,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2819.258,1418.813,0.189,21138869.383,1687.055,2370.996,1.264,12000,12000,12000,12000,20.633333333333333,17.6,0.20000000298023224,4.999999873689376e-05,220.88194,-0.04251369,220.92104,-0.74149674,0.01710461,8.327191,0.0
-247.0780143534836,-577.5386182849431,-356.2423206323102,1000.0,8,8,16000,0,16000,False,16,4,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-31,1642129831,2.1149308681488037,8.542709112167358,146006,alfabotek,192.168.1.101,8.542709112167358,0,4,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2641.438,1514.327,0.188,21223549.652,1680.453,2380.311,1.271,16000,16000,16000,16000,18.0,17.6,0.20000000298023224,4.999999873689376e-05,180.9419,-0.027671244,180.96602,-0.87340915,0.017855741,8.243908,0.0
-247.0780143534836,-577.5386182849431,-356.2423206323102,1000.0,0,8,20000,0,20000,False,16,5,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-33,1642129833,2.0961954593658447,10.638904571533203,146006,alfabotek,192.168.1.101,10.638904571533203,0,5,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2535.198,1577.786,0.189,21204772.497,1675.035,2388.009,1.257,20000,20000,20000,20000,17.900000000000002,17.6,0.20000000298023224,4.999999873689376e-05,526.06,-0.03640427,526.0931,-0.87886673,0.016430646,8.1756,0.0
-229.2402474960855,-577.5386182849431,-355.8937353968492,1000.0,8,8,24000,0,24000,False,24,6,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-36,1642129836,2.1330819129943848,12.771986484527588,146006,alfabotek,192.168.1.101,12.771986484527588,0,6,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906, -312.29864646756363, -263.25043009212766, -444.09515654316965, -370.4705453830334, -397.35080551546184, -415.3627426326971, -409.50394527727804, -229.2402474960855]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2468.039,1620.72,0.189,21201199.663,1672.469,2391.674,1.291,24000,24000,24000,24000,18.099999999999998,17.6,0.20000000298023224,4.999999873689376e-05,241.96864,-0.032154478,241.99722,-0.8374327,0.0178738,8.0741625,0.0
-229.2402474960855,-577.5386182849431,-355.8937353968492,1000.0,0,8,28000,0,28000,False,24,7,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-38,1642129838,2.096137285232544,14.868123769760132,146006,alfabotek,192.168.1.101,14.868123769760132,0,7,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906, -312.29864646756363, -263.25043009212766, -444.09515654316965, -370.4705453830334, -397.35080551546184, -415.3627426326971, -409.50394527727804, -229.2402474960855]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2416.282,1655.436,0.189,21213965.318,1670.12,2395.038,1.294,28000,28000,28000,28000,20.066666666666666,17.6,0.20000000298023224,4.999999873689376e-05,411.948,-0.04301855,411.98755,-0.8026668,0.017442275,8.033016,0.0
-229.2402474960855,-577.5386182849431,-353.67659059916684,1000.0,8,8,32000,0,32000,False,32,8,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-40,1642129840,2.106276035308838,16.97439980506897,146006,alfabotek,192.168.1.101,16.97439980506897,0,8,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906, -312.29864646756363, -263.25043009212766, -444.09515654316965, -370.4705453830334, -397.35080551546184, -415.3627426326971, -409.50394527727804, -229.2402474960855, -365.9044408332432, -308.4872748783622, -314.86771025652354, -336.93820572279844, -470.75376767292914, -313.58731898951095, -399.62709769385606, -266.0354336017339]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2377.764,1682.253,0.189,21136650.079,1668.892,2396.8,1.283,32000,32000,32000,32000,20.233333333333334,17.6,0.20000000298023224,4.999999873689376e-05,278.86002,-0.031438556,278.8884,-0.8031855,0.015172684,8.005141,0.0
-229.2402474960855,-577.5386182849431,-353.67659059916684,1000.0,0,8,36000,0,36000,False,32,9,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-42,1642129842,2.1395695209503174,19.113969326019287,146006,alfabotek,192.168.1.101,19.113969326019287,0,9,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906, -312.29864646756363, -263.25043009212766, -444.09515654316965, -370.4705453830334, -397.35080551546184, -415.3627426326971, -409.50394527727804, -229.2402474960855, -365.9044408332432, -308.4872748783622, -314.86771025652354, -336.93820572279844, -470.75376767292914, -313.58731898951095, -399.62709769385606, -266.0354336017339]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2352.676,1700.191,0.189,21138869.383,1667.177,2399.265,1.297,36000,36000,36000,36000,19.23333333333333,17.6,0.20000000298023224,4.999999873689376e-05,325.05984,-0.034486286,325.09106,-0.86363477,0.016359437,7.992366,0.0
-219.8670011008965,-577.5386182849431,-345.6214901436982,1000.0,8,8,40000,0,40000,False,40,10,default,b8107610f9954102af63a59ab8a40ef5,2022-01-14_04-10-44,1642129844,2.0909698009490967,21.204939126968384,146006,alfabotek,192.168.1.101,21.204939126968384,0,10,"[-577.5386182849431, -396.4134308062018, -247.0780143534836, -377.7208017535411, -445.3008335380621, -383.05450934078937, -317.73375041780406, -289.11250599821153, -305.9925639905524, -272.69247309369894, -323.14617035285124, -371.05276483937934, -388.5534277686907, -280.1245148855935, -382.8769770167712, -341.4857736763906, -312.29864646756363, -263.25043009212766, -444.09515654316965, -370.4705453830334, -397.35080551546184, -415.3627426326971, -409.50394527727804, -229.2402474960855, -365.9044408332432, -308.4872748783622, -314.86771025652354, -336.93820572279844, -470.75376767292914, -313.58731898951095, -399.62709769385606, -266.0354336017339, -285.19079643365643, -318.9819299668717, -361.06305257925874, -276.74512975052994, -400.6540186950211, -277.94708515685977, -219.8670011008965, -366.75969289149646]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2326.574,1719.266,0.189,21124673.886,1666.307,2400.518,1.295,40000,40000,40000,40000,20.666666666666668,17.6,0.20000000298023224,4.999999873689376e-05,208.41626,-0.034946393,208.44798,-0.84251887,0.0161294,7.862204,0.0
