Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-657.19226	50.582634	-608.34625	-738.5672	1000.0	-0.014001303	0.4971468	1.7533453	-1.715482	4000	-2.2351742e-08	162.79929	-0.12184791	-99.32181	5.5639944	0.054805964	0.37524998	79.0	2.4782485961914062
1	-724.9252	48.77454	-661.1889	-797.9258	1000.0	-3.0256329	5.68711	13.824795	-13.317252	8000	7.4505806e-08	124.80666	-0.1190463	-99.00591	5.398396	0.059749942	0.35825	79.0	4.323348045349121
2	-717.66724	71.34835	-613.029	-794.54193	1000.0	-11.790878	3.5021267	5.064251	-17.89151	12000	-9.313226e-09	33.022057	-0.12729095	-4.744067	5.3569026	0.061570108	0.393	79.0	6.211301326751709
3	-633.09607	83.8695	-519.64746	-735.7769	1000.0	-11.1354	3.4688628	3.939125	-17.838184	16000	0.0	32.99596	-0.11952522	-6.928327	5.2208714	0.05191081	0.354	79.0	8.047944068908691
4	-588.4313	65.52042	-490.84708	-665.973	1000.0	-10.223808	4.8339453	11.82447	-18.6969	20000	-2.6077032e-08	32.835403	-0.13299397	-8.876892	5.149509	0.062659256	0.41750002	79.0	9.901784181594849
5	-428.98804	100.902824	-278.1641	-537.7298	1000.0	-8.431275	4.550624	11.603522	-18.00825	24000	-9.313226e-10	37.648968	-0.12924749	-8.425966	4.985219	0.059002444	0.396	79.0	11.747474908828735
6	-491.71048	81.60251	-379.79617	-599.224	1000.0	-7.4863086	4.7956643	12.171426	-17.684866	28000	1.8626451e-09	26.669077	-0.12509407	-4.9035025	4.9826946	0.070571885	0.38225	79.0	13.597630262374878
7	-457.76584	56.116398	-398.58896	-545.7732	1000.0	-7.846948	4.311782	7.3939137	-17.751022	32000	2.0489097e-08	21.67612	-0.12396523	-2.856718	4.8285494	0.05833371	0.38825	79.0	15.41087818145752
8	-337.47067	69.22815	-258.86923	-419.71973	1000.0	-7.081285	3.8164117	5.631985	-16.48412	36000	-5.5879354e-09	22.702436	-0.13248226	-5.540361	4.7071033	0.06450731	0.41875002	79.0	17.331005811691284
9	-360.20248	61.468277	-296.57822	-434.37592	1000.0	-5.3670025	4.193446	9.09411	-16.781223	40000	2.7939677e-08	24.723927	-0.124614425	-3.3660474	4.596962	0.06142553	0.38425	79.0	19.120858192443848
10	-336.917	48.461254	-256.5884	-381.04803	1000.0	-5.804245	4.2000556	8.599021	-17.878246	44000	1.1175871e-08	19.999374	-0.13334368	-2.9574373	4.5208807	0.06513375	0.425	79.0	21.22160053253174
11	-427.7329	45.33582	-363.8432	-484.15466	1000.0	-7.2120323	3.1363184	7.811453	-18.780306	48000	1.1175871e-08	13.17208	-0.13006614	-1.7808944	4.4599314	0.070712686	0.419	79.0	23.01140308380127
12	-279.30615	90.12188	-137.95346	-380.78268	1000.0	-5.289747	3.7597494	8.087584	-16.224379	52000	3.7252903e-08	16.809095	-0.122090824	-2.9072266	4.304022	0.07509868	0.40175	61.0	24.784951210021973
13	-208.64787	58.498398	-111.35903	-265.53812	1000.0	-3.6621184	3.5232592	8.941742	-15.776897	56000	3.7252903e-09	19.354095	-0.12646532	-2.9243798	4.23069	0.06874918	0.393	79.0	26.62190890312195
14	-274.32526	24.865768	-233.09961	-299.34308	1000.0	-4.4671164	4.646489	12.236888	-17.198019	60000	-6.519258e-09	20.931522	-0.13078451	-3.0946004	4.0721807	0.06110753	0.41925	79.0	28.576051473617554
15	-281.66782	72.00514	-224.2298	-405.13623	1000.0	-4.6230464	4.022411	10.743082	-17.270813	64000	7.4505806e-08	16.046041	-0.12526402	-2.15659	3.9849815	0.07606627	0.40350002	63.0	30.326562881469727
16	-232.38629	57.164482	-156.11667	-316.4858	1000.0	-4.0932693	4.2240405	10.756922	-17.979828	68000	4.656613e-09	22.432995	-0.13141605	-3.538187	3.9512107	0.06602883	0.405	79.0	32.21540379524231
17	-190.03764	35.83562	-145.3782	-230.50941	1000.0	-3.5581677	4.407556	10.292751	-19.49086	72000	1.4901161e-08	19.326574	-0.13438891	-3.2518022	3.8418329	0.07189729	0.43275	79.0	34.11490988731384
18	-204.2505	127.33895	-45.63339	-391.96188	1000.0	-3.4034498	4.469853	11.132402	-19.309359	76000	1.4901161e-08	19.962502	-0.13263366	-2.863881	3.7569597	0.0683555	0.4155	79.0	36.01542258262634
19	-181.84653	55.777653	-123.03746	-266.29532	1000.0	-3.2132077	4.251387	11.741301	-17.181017	80000	1.4901161e-08	17.813417	-0.13060662	-3.014742	3.6918993	0.07530992	0.40074998	75.0	37.87225365638733
20	-120.87059	58.85489	-19.246748	-162.30412	1000.0	-2.5925303	3.746061	11.408506	-16.43565	84000	-1.6763806e-08	19.012653	-0.1344951	-3.3419948	3.5644686	0.062985554	0.41724998	79.0	40.00816774368286
21	-196.08089	107.376656	-63.651184	-305.7084	1000.0	-3.1129353	3.9185462	10.594837	-16.992577	88000	1.8626451e-09	14.230025	-0.1346221	-2.8999352	3.535219	0.07616371	0.44325	68.0	41.81019949913025
22	-202.45404	140.84923	-38.45491	-355.3329	1000.0	-3.4559863	4.1375947	13.101208	-18.351572	92000	-1.1175871e-08	12.538613	-0.13491651	-2.1548476	3.4072893	0.07487549	0.4275	70.0	43.6260027885437
23	-131.12973	62.58601	-59.670216	-209.39397	1000.0	-1.3373879	4.1192393	13.982151	-16.456936	96000	2.2351742e-08	17.587395	-0.13602367	-3.5287669	3.3494759	0.0757674	0.43925	79.0	45.49495005607605
24	-81.806946	48.225548	-36.316196	-158.79872	1000.0	-2.324126	3.7648165	10.30185	-17.421595	100000	1.6763806e-08	14.663186	-0.13327067	-3.4244778	3.2514806	0.06349116	0.426	79.0	47.31665372848511
25	-184.29945	160.29588	42.882652	-384.73343	1000.0	-3.7886114	4.080739	9.114031	-14.753026	104000	-1.8626451e-08	12.847542	-0.13142918	-3.2055001	3.12322	0.07555079	0.4275	58.0	49.05681490898132
26	-52.202137	65.89201	56.641582	-111.62673	1000.0	-0.54808795	3.960253	14.33984	-15.618151	108000	-3.7252903e-09	17.943325	-0.13409662	-3.8696544	3.0378995	0.06348944	0.41625	79.0	50.90954923629761
27	-23.917444	62.927235	61.53823	-113.06629	1000.0	-0.4553046	4.236818	13.585338	-16.394463	112000	-1.1175871e-08	18.161896	-0.13432246	-3.5201948	2.9257724	0.07095829	0.43449998	79.0	52.7208571434021
28	-15.537322	60.069073	50.261547	-96.79551	1000.0	-0.32145163	4.1934805	11.131434	-16.49764	116000	-5.5879354e-09	16.954725	-0.13294631	-3.642398	2.8582587	0.06728853	0.421	79.0	54.606786251068115
29	-68.044655	74.66019	16.306726	-184.7516	1000.0	-1.378766	4.338002	13.353602	-17.116322	120000	1.9557774e-08	14.784463	-0.12416907	-3.4665349	2.7990272	0.07604283	0.39975	55.0	56.346071004867554
30	4.668067	48.611546	68.56197	-67.49095	1000.0	-0.096636705	3.9796903	13.410158	-16.003258	124000	5.820766e-09	14.751905	-0.13728908	-2.8668582	2.7771988	0.06541302	0.43725	79.0	58.41869378089905
31	-24.161848	62.20377	40.15716	-112.11562	1000.0	-0.22414447	3.5781136	12.631331	-14.691882	128000	7.450581e-09	13.16231	-0.1377401	-2.7647386	2.6853004	0.07542138	0.45174998	79.0	60.2618842124939
32	23.622007	40.037594	68.527664	-26.017918	1000.0	-0.2540201	3.9855945	11.452891	-13.202271	132000	-1.1175871e-08	15.174162	-0.14089912	-4.0083823	2.5431736	0.063709475	0.4395	79.0	62.134199142456055
33	-39.69182	42.29855	-0.2857383	-105.07352	1000.0	-0.09870346	3.8326771	11.411994	-13.053173	136000	-4.004687e-08	13.871698	-0.14005609	-3.2849448	2.440566	0.06936705	0.44	79.0	63.90375781059265
34	-98.44991	173.17459	48.982742	-387.84003	1000.0	-1.8872819	3.855252	10.450881	-11.659982	140000	0.0	12.814629	-0.13012934	-3.222283	2.3182197	0.0760278	0.4285	48.0	65.58058977127075
35	39.489437	74.48008	128.49316	-73.228294	1000.0	0.4723445	3.7282813	15.075629	-15.87394	144000	1.4901161e-08	15.784447	-0.13863553	-3.270771	2.180054	0.066357754	0.446	79.0	67.42255592346191
36	81.03792	48.309097	159.83542	29.241554	1000.0	1.1194677	3.642618	12.182503	-13.033479	148000	6.891787e-08	14.406874	-0.13731802	-3.9314296	2.1361315	0.0759218	0.448	78.0	69.25540971755981
37	42.215668	19.184608	65.02074	16.603083	1000.0	0.9560892	3.7994277	13.572427	-12.92963	152000	-1.21071935e-08	14.338325	-0.1389181	-3.8435292	1.9875484	0.059530072	0.43825	79.0	71.09490656852722
38	67.25777	99.251335	173.6011	-94.753784	1000.0	0.8720586	3.1210182	10.515499	-10.649253	156000	2.6077032e-08	11.192294	-0.13156891	-2.5972962	1.9044375	0.073926136	0.42025	63.0	72.87573218345642
39	115.79617	97.68061	231.21358	-18.97043	1000.0	1.3273998	3.494152	11.726597	-13.318437	160000	2.2351742e-08	12.766188	-0.13176963	-3.4685004	1.8368733	0.07532498	0.43025	56.0	74.62303233146667
40	34.11285	63.834846	143.62065	-16.725304	1000.0	1.1246924	3.7547874	12.564616	-14.110626	164000	-2.2351742e-08	15.245986	-0.138763	-3.7056537	1.7794424	0.06713466	0.44275	79.0	76.71733212471008
41	44.976063	131.41264	237.51065	-133.44354	1000.0	0.3275412	4.4805174	14.813234	-19.167938	168000	1.1175871e-08	12.547459	-0.13978615	-3.2613506	1.6728446	0.06627308	0.4435	79.0	78.59539747238159
42	-32.896957	150.67134	111.86122	-278.0566	1000.0	-1.126357	5.1053123	13.878661	-14.573906	172000	-3.7252903e-08	12.358372	-0.14085394	-3.9056811	1.5679477	0.074249834	0.45025	71.0	80.40787076950073
43	-21.793177	157.74261	134.88869	-278.38312	1000.0	-0.07806302	4.2026224	11.801324	-13.550781	176000	2.2351742e-08	9.408654	-0.111992754	-2.56887	1.459623	0.07620897	0.37725	32.0	82.05575132369995
44	159.0792	46.7421	237.93044	118.432304	1000.0	2.1616027	3.3269877	11.557312	-10.734282	180000	1.8626451e-09	12.551388	-0.14348702	-3.8740222	1.4152718	0.07081894	0.45475	79.0	83.95595264434814
45	54.11692	154.39589	227.853	-177.39272	1000.0	0.5130731	4.896621	15.630923	-14.30451	184000	2.9802322e-08	12.604627	-0.14753821	-3.8918502	1.4016676	0.07635024	0.46675003	75.0	85.77140665054321
46	171.48004	85.06777	316.1727	99.81408	1000.0	2.4534497	3.5002925	16.325994	-12.02835	188000	4.8428774e-08	13.818096	-0.14222145	-3.5211623	1.3142287	0.07558596	0.47075	79.0	87.66328883171082
