Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-685.2533	106.468445	-529.3769	-797.71326	1000.0	-0.021615982	0.49479908	1.7342005	-1.8663831	4000	-2.0489097e-08	183.04988	-0.023809034	-109.20297	5.563994	0.018121153	0.17175001	3.0	0.7668178081512451
1	-658.7165	85.56229	-534.18207	-775.00885	1000.0	-5.7040334	3.8650694	10.902985	-14.7238	8000	1.4901161e-08	67.985054	-0.021510981	-36.212746	5.490464	0.0230208	0.15125	4.0	1.2026004791259766
2	-602.58203	85.17435	-502.52292	-695.3198	1000.0	-12.380655	4.2841825	10.0013	-16.703676	12000	1.4901161e-08	41.018913	-0.016803745	-16.565777	5.5028358	0.023889987	0.17575	5.0	1.6455273628234863
3	-640.9272	93.15847	-550.70905	-797.1256	1000.0	-9.424646	3.1971126	7.3604345	-14.287442	16000	-1.4901161e-08	31.626017	-0.021435894	-7.6022177	5.491891	0.018568289	0.17225	7.0	2.0883805751800537
4	-588.76245	24.71885	-565.4717	-630.21063	1000.0	-10.127945	3.8189578	9.201226	-16.093449	20000	-1.8626451e-09	24.13943	-0.019677155	-4.4303455	5.479209	0.022983178	0.13575	5.0	2.537353515625
5	-444.28156	73.895226	-359.50433	-548.24713	1000.0	-8.891791	3.4808028	11.554764	-16.218714	24000	5.5879354e-09	20.429474	-0.020212103	-6.1929054	5.433451	0.026705569	0.143	5.0	2.979787588119507
6	-433.87296	41.100086	-363.0139	-463.63922	1000.0	-7.2790885	2.8024735	6.5323305	-14.90366	28000	7.450581e-09	13.45121	-0.01752953	-2.0886621	5.5304027	0.022990089	0.17625001	5.0	3.412147283554077
7	-350.37543	58.24239	-284.51678	-428.28006	1000.0	-6.203613	3.305166	10.330388	-15.36209	32000	9.313226e-09	18.16776	-0.018994212	-2.878619	5.473631	0.029944308	0.20899999	5.0	3.8624911308288574
8	-387.76385	54.10552	-329.50238	-474.54565	1000.0	-6.8635664	2.7851105	8.77191	-14.748365	36000	-2.2351742e-08	15.252452	-0.018913954	-2.4267433	5.4458084	0.023766212	0.14375001	5.0	4.296645641326904
9	-375.105	76.22968	-288.93686	-456.0687	1000.0	-5.892924	3.6280553	10.8190565	-15.005205	40000	-9.313226e-10	15.704985	-0.017412264	-2.0189767	5.456445	0.024298644	0.19525	5.0	4.738024473190308
10	-293.1098	67.671165	-192.59496	-382.15036	1000.0	-5.5110083	3.6637115	8.146546	-15.442036	44000	-3.5390258e-08	16.278715	-0.01810871	-2.8075068	5.43418	0.025218274	0.17	5.0	5.311971664428711
11	-282.91806	15.168442	-262.6985	-303.24503	1000.0	-4.453136	3.7741876	12.432915	-15.091898	48000	1.7695129e-08	18.721102	-0.016611308	-2.7985091	5.445765	0.026863871	0.19600001	5.0	5.732184648513794
12	-294.44244	29.199198	-260.50632	-332.91086	1000.0	-5.296448	4.1097045	10.391907	-15.5677805	52000	-2.7939677e-09	15.124667	-0.015007574	-2.274841	5.40823	0.023442596	0.105749995	4.0	6.181186676025391
13	-259.2632	46.158024	-205.98885	-322.7475	1000.0	-4.1873274	4.161811	10.054599	-15.696748	56000	1.8626451e-08	15.108385	-0.016834823	-1.9684968	5.4326115	0.02406551	0.134	5.0	6.622275114059448
14	-297.66632	73.0587	-177.72543	-359.35406	1000.0	-5.114053	3.5863333	8.480186	-15.669174	60000	7.450581e-09	13.044266	-0.032016225	-1.8739337	5.37136	0.016517555	0.11175001	13.0	7.0873863697052
15	-268.97696	74.35875	-178.34808	-384.44122	1000.0	-4.354218	3.7577195	8.383561	-15.841431	64000	-1.9557774e-08	16.245464	-0.017530683	-2.5028567	5.3815317	0.019306192	0.127	7.0	7.5359673500061035
16	-334.17853	19.42532	-308.19333	-356.88776	1000.0	-5.1348186	3.8917356	9.109334	-16.39719	68000	7.450581e-09	18.595163	-0.019369401	-4.1173897	5.39622	0.024832137	0.1615	7.0	8.005281686782837
17	-319.43652	92.02128	-198.20506	-419.28018	1000.0	-5.618996	3.5233357	12.765807	-15.428839	72000	-1.8626451e-08	13.29407	-0.01917487	-3.917253	5.346527	0.021961212	0.086500004	6.0	8.458726406097412
18	-315.3708	30.560217	-263.98965	-344.12747	1000.0	-5.082869	3.833674	11.660219	-16.030266	76000	1.4901161e-08	11.496233	-0.018102195	-2.824613	5.3701444	0.023211617	0.16375	6.0	8.897150993347168
19	-281.6077	77.80795	-203.8515	-402.01968	1000.0	-4.7184243	3.5130868	12.425293	-14.1599045	80000	-7.450581e-09	12.235266	-0.020220056	-2.0635457	5.358859	0.022355378	0.1625	7.0	9.346095323562622
20	-242.9651	52.72757	-191.67323	-322.76987	1000.0	-4.056784	3.7856405	11.97699	-16.55331	84000	0.0	15.688058	-0.01615918	-3.040761	5.295945	0.020801075	0.12799999	5.0	9.929290056228638
21	-257.0317	73.87027	-144.67223	-331.81213	1000.0	-4.082793	3.995487	12.898794	-15.739334	88000	1.0244548e-08	12.425511	-0.014922372	-2.6696095	5.342788	0.024851982	0.12875	6.0	10.372005462646484
22	-237.9454	90.81941	-83.086624	-313.8997	1000.0	-4.5904617	3.1718895	10.45068	-12.533163	92000	0.0	10.2180805	-0.01649144	-2.5480647	5.281768	0.02330764	0.111999996	6.0	10.833983659744263
