Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-695.2396	29.944742	-660.6738	-742.4974	1000.0	-0.020879915	1.3055165	3.1924243	-3.1815689	4000	-2.6077032e-08	57.761276	-0.04707265	-39.151436	5.4857206	0.016213274	0.231	15.0	2.0428662300109863
1	-592.593	121.97682	-386.19904	-697.3531	1000.0	-3.2550492	2.5787258	4.8526196	-11.5198345	8000	2.2351742e-08	20.51954	-0.05101251	-11.710024	5.5042734	0.016028758	0.24974999	25.0	3.6114275455474854
2	-584.2544	20.915495	-553.62354	-609.4556	1000.0	-5.419274	4.542922	12.462422	-15.240179	12000	-2.0489097e-08	15.578756	-0.016939674	-7.90885	5.4223757	0.020770742	0.2125	5.0	5.0956830978393555
3	-653.75916	36.02754	-603.055	-699.723	1000.0	-5.6906104	3.1076968	6.9086614	-13.402493	16000	-7.450581e-09	7.915081	-0.018411336	-1.6547542	5.4884405	0.019269578	0.33174998	6.0	6.557289361953735
4	-383.336	59.614765	-280.78354	-425.2805	1000.0	-4.502999	3.7847593	8.388992	-13.0070915	20000	-1.6763806e-08	9.192463	-0.018776309	-2.3901806	5.4525757	0.019448075	0.28350002	5.0	8.048623323440552
5	-336.7214	70.04897	-256.4853	-436.44366	1000.0	-3.2558107	3.5792725	9.752115	-12.960584	24000	2.7939677e-09	6.8580317	-0.015988685	-1.1044317	5.4199195	0.018728882	0.28525	6.0	9.534648895263672
6	-309.37778	133.68011	-161.4158	-519.4912	1000.0	-3.7899685	3.9277897	10.010682	-12.278582	28000	1.14087015e-08	8.632921	-0.019796543	-2.715464	5.4394794	0.016813735	0.22675	7.0	11.040260076522827
7	-336.4712	50.20119	-282.38614	-393.16812	1000.0	-2.609508	3.6962845	10.549757	-12.444693	32000	-4.656613e-09	8.052838	-0.018151235	-1.3524017	5.4472566	0.019010898	0.25524998	6.0	12.531676054000854
8	-209.74953	113.39039	-85.61134	-386.54907	1000.0	-2.4578483	3.6282153	11.807881	-12.127161	36000	1.4901161e-08	6.212479	-0.017146518	-1.3188982	5.38619	0.02055355	0.27100003	6.0	14.028875350952148
9	-434.46753	120.413574	-233.98575	-545.33185	1000.0	-3.4687085	2.628841	8.452397	-10.760008	40000	-2.6077032e-08	5.679364	-0.01742917	-1.5782118	5.3636312	0.018959172	0.26275003	6.0	15.492034435272217
