Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-782.3898	19.074112	-767.1809	-814.7973	1000.0	-0.018461447	0.49088395	1.686917	-1.6012731	4000	4.9360096e-08	225.0271	-0.088479064	-133.7446	5.5639944	0.028787334	0.40625	79.0	0.9318459033966064
1	-694.5824	98.23071	-533.8901	-792.587	1000.0	-6.8024507	4.401848	8.926739	-14.956184	8000	0.0	65.872986	-0.088758156	-34.02632	5.4376335	0.03089862	0.41500002	79.0	1.5284531116485596
2	-713.02246	167.61227	-465.33002	-870.10315	1000.0	-11.510726	4.276018	9.020448	-16.109306	12000	2.9802322e-08	44.735756	-0.086547285	-10.177817	5.393785	0.02529199	0.40074998	79.0	2.132289409637451
3	-616.9148	138.31177	-501.8911	-841.4013	1000.0	-10.7364025	4.5009685	11.765442	-17.100426	16000	-4.4703484e-08	31.99389	-0.08993551	-7.150525	5.3327994	0.024779553	0.42150003	79.0	2.744142532348633
4	-604.23096	71.42915	-540.4369	-717.06116	1000.0	-9.902066	4.529726	9.453948	-17.628555	20000	9.313226e-09	28.817757	-0.08888389	-4.8882775	5.2658644	0.032401867	0.41675	79.0	3.3938777446746826
5	-588.54224	67.30836	-524.5386	-682.2595	1000.0	-9.449469	4.1142907	10.207497	-18.61342	24000	-1.1175871e-08	24.927086	-0.092021845	-4.327057	5.184026	0.03775111	0.4615	79.0	4.03143310546875
6	-491.26166	97.061035	-374.88342	-629.1008	1000.0	-8.948817	4.509997	13.945656	-19.321592	28000	-7.450581e-09	26.620434	-0.08990449	-5.7364106	5.2021856	0.032772325	0.43075	79.0	4.673727035522461
7	-533.67505	69.65875	-474.34628	-648.1234	1000.0	-8.477906	3.9606714	8.60322	-19.260073	32000	7.450581e-09	20.216894	-0.08851536	-3.0095813	5.1043334	0.035077818	0.42725	79.0	5.29149866104126
8	-428.3578	79.135735	-305.3799	-520.8738	1000.0	-7.575086	4.5984735	13.741727	-19.357706	36000	2.9802322e-08	20.618675	-0.09001679	-4.365944	5.01432	0.03527595	0.43975002	79.0	5.92520546913147
9	-439.83575	47.619274	-366.57352	-493.98425	1000.0	-8.053964	3.234032	10.028576	-19.196281	40000	-2.9802322e-08	15.524072	-0.08887412	-3.1632643	4.9975386	0.03545821	0.4565	79.0	6.5364601612091064
10	-514.80225	63.27323	-437.25623	-612.54504	1000.0	-5.6795917	5.6498103	11.61443	-20.002752	44000	0.0	39.37703	-0.09647071	-19.515896	4.8942933	0.02995972	0.463	79.0	7.338635206222534
11	-443.44263	31.42345	-393.58847	-476.05978	1000.0	-7.967128	3.5175314	7.263245	-18.877178	48000	1.3038516e-08	18.18685	-0.09259347	-4.6383786	4.841801	0.04380009	0.455	79.0	7.953377962112427
12	-455.10852	53.79535	-386.61685	-528.50726	1000.0	-7.199541	3.610974	8.329866	-18.333956	52000	2.514571e-08	21.843025	-0.09273343	-3.9766757	4.732524	0.03262987	0.4335	79.0	8.5552818775177
13	-370.47827	44.981316	-293.12784	-402.20886	1000.0	-6.86366	4.001802	7.437916	-18.478136	56000	7.450581e-09	21.44462	-0.09292138	-4.1956778	4.682892	0.031391595	0.43425	79.0	9.16845440864563
14	-271.6363	68.84837	-164.24554	-353.89206	1000.0	-5.3231525	4.100111	11.424963	-17.622314	60000	-1.1175871e-08	21.983862	-0.09147478	-3.811665	4.582096	0.031236762	0.43449998	79.0	9.789391279220581
15	-366.1499	75.18132	-238.59732	-426.4829	1000.0	-5.893876	3.8587794	11.606484	-18.001768	64000	-1.1175871e-08	15.722631	-0.092030026	-3.1504273	4.5495434	0.027686005	0.45375	79.0	10.413353204727173
16	-395.80063	35.630363	-341.95255	-441.6655	1000.0	-6.8981957	3.155938	7.471648	-17.5922	68000	0.0	14.63122	-0.09024435	-3.4489703	4.5052176	0.034975465	0.46574998	79.0	11.002952814102173
17	-322.66208	23.191805	-288.90125	-352.20572	1000.0	-5.125361	4.591023	15.449737	-20.70362	72000	-1.8626451e-08	19.5644	-0.09347446	-3.9523678	4.397137	0.03455305	0.44799998	79.0	11.662205219268799
18	-331.92383	99.76636	-224.18295	-432.17953	1000.0	-5.950634	3.2560909	10.745849	-16.388512	76000	-1.3038516e-08	11.429706	-0.093634665	-2.7785115	4.335157	0.041137025	0.46574998	79.0	12.29118537902832
19	-288.4157	109.73092	-109.604225	-407.2383	1000.0	-4.9717383	3.725111	9.441099	-15.4457	80000	-3.5390258e-08	13.260023	-0.092210375	-2.713173	4.260499	0.025920585	0.45099998	79.0	12.913822412490845
20	-311.84818	107.682495	-192.47977	-477.48114	1000.0	-5.142909	3.6414936	12.353565	-16.441227	84000	-1.1175871e-08	13.773434	-0.09370755	-2.3295465	4.142254	0.035176978	0.456	79.0	13.657105445861816
21	-332.2676	24.117329	-303.00937	-369.48618	1000.0	-5.717539	3.3628287	11.466912	-17.900799	88000	1.4901161e-08	10.627429	-0.09298973	-2.2044325	4.135673	0.0354558	0.46675	79.0	14.2667076587677
22	-334.62296	66.63667	-221.34091	-392.65515	1000.0	-5.7454453	2.6195085	8.188214	-17.155653	92000	1.1175871e-08	10.038007	-0.09545188	-2.086494	4.0062246	0.03869188	0.47225	79.0	14.891104936599731
23	-341.09723	65.593185	-278.88812	-447.25385	1000.0	-5.0528603	4.0420337	12.358142	-19.871357	96000	3.7252903e-09	15.396729	-0.092775345	-4.2018075	3.9583352	0.031310603	0.45200002	79.0	15.546787023544312
24	-270.69116	69.18267	-165.07843	-355.83664	1000.0	-5.1515117	3.1953874	11.451697	-17.485336	100000	-2.6077032e-08	13.458694	-0.09602732	-3.3448172	3.9040203	0.04855436	0.4845	79.0	16.172173261642456
25	-199.24406	121.15139	-19.13726	-322.98978	1000.0	-3.3484278	4.1658316	13.728191	-16.029768	104000	4.4703484e-08	14.065714	-0.09178068	-2.7358968	3.7909632	0.03483364	0.44524997	79.0	16.78504705429077
26	-240.87103	12.632089	-230.26051	-262.4437	1000.0	-4.036876	3.4654171	10.856043	-15.952637	108000	2.2351742e-08	12.127166	-0.09342156	-2.5444236	3.7231631	0.028672371	0.47575	79.0	17.376887321472168
27	-259.5221	78.398964	-193.63914	-393.3249	1000.0	-3.7949104	4.4302735	11.160639	-17.655573	112000	1.8626451e-08	18.907509	-0.094285324	-3.425962	3.5992777	0.029212112	0.44875002	79.0	17.986308097839355
28	-202.42082	47.483402	-140.67892	-265.5779	1000.0	-4.067218	4.288836	11.3259	-20.196602	116000	-1.6763806e-08	17.381935	-0.09461588	-3.71763	3.531307	0.033751376	0.46899998	79.0	18.602423667907715
