episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-14,1642207034,2.550856113433838,2.550856113433838,172759,alfabotek,192.168.1.101,2.550856113433838,0,1,[],[],4623.626,865.122,0.19,21076904.523,2014.96,1985.151,1.608,4000,4000,4000,4000,13.600000000000001,25.2,0.20000000298023224,4.999999873689376e-05,62.416317,-0.023047118,62.438057,0.00068598974,0.0065213703,8.5109215,0.0
-280.3446979324443,-426.4723169313142,-355.18607200962504,1000.0,8,8,8000,0,8000,False,8,2,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-16,1642207036,2.3791329860687256,4.9299890995025635,172759,alfabotek,192.168.1.101,4.9299890995025635,0,2,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3563.83,1122.388,0.257,15541654.47,1954.646,2046.407,1.586,8000,8000,8000,8000,30.875,23.3,0.20000000298023224,4.999999873689376e-05,18.387836,-0.018759904,18.405258,-0.11699712,0.006698445,8.496659,0.0
-280.3446979324443,-426.4723169313142,-355.18607200962504,1000.0,0,8,12000,0,12000,False,8,3,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-19,1642207039,2.355471134185791,7.2854602336883545,172759,alfabotek,192.168.1.101,7.2854602336883545,0,3,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3171.953,1261.053,0.234,17067361.139,1926.016,2076.826,1.703,12000,12000,12000,12000,27.8,23.3,0.20000000298023224,4.999999873689376e-05,32.471176,-0.022088476,32.4919,-0.18806171,0.006824466,8.482112,0.0
-240.9108971049946,-478.90095614102785,-356.01971586013485,1000.0,8,8,16000,0,16000,False,16,4,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-21,1642207041,2.3854758739471436,9.670936107635498,172759,alfabotek,192.168.1.101,9.670936107635498,0,4,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2970.083,1346.764,0.222,17991652.547,1918.712,2084.732,1.637,16000,16000,16000,16000,25.933333333333334,23.3,0.20000000298023224,4.999999873689376e-05,22.394175,-0.021843174,22.414656,-0.29658583,0.006810965,8.429152,0.0
-240.9108971049946,-478.90095614102785,-356.01971586013485,1000.0,0,8,20000,0,20000,False,16,5,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-23,1642207043,2.3572115898132324,12.02814769744873,172759,alfabotek,192.168.1.101,12.02814769744873,0,5,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2854.083,1401.501,0.215,18567082.78,1908.842,2095.511,1.719,20000,20000,20000,20000,19.125,23.3,0.20000000298023224,4.999999873689376e-05,41.11308,-0.032399002,41.144085,-0.23718712,0.0069674794,8.429536,0.0
-240.9108971049946,-478.90095614102785,-362.1910680965648,1000.0,8,8,24000,0,24000,False,24,6,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-26,1642207046,2.3590996265411377,14.387247323989868,172759,alfabotek,192.168.1.101,14.387247323989868,0,6,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2774.117,1441.9,0.213,18794491.412,1900.768,2104.413,1.728,24000,24000,24000,24000,11.1,23.3,0.20000000298023224,4.999999873689376e-05,19.19257,-0.02176584,19.212774,-0.42588198,0.007808584,8.298931,0.0
-240.9108971049946,-478.90095614102785,-362.1910680965648,1000.0,0,8,28000,0,28000,False,24,7,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-28,1642207048,2.378046751022339,16.765294075012207,172759,alfabotek,192.168.1.101,16.765294075012207,0,7,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2720.276,1470.439,0.214,18668019.711,1893.138,2112.894,1.773,28000,28000,28000,28000,0.0,23.399999999999995,0.20000000298023224,4.999999873689376e-05,25.298914,-0.03459868,25.33221,-0.34967637,0.006518293,8.408856,0.0
-240.9108971049946,-478.90095614102785,-350.8797293034274,1000.0,8,8,32000,0,32000,False,32,8,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-30,1642207050,2.396488904953003,19.16178297996521,172759,alfabotek,192.168.1.101,19.16178297996521,0,8,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2681.593,1491.651,0.212,18872008.999,1886.754,2120.043,1.843,32000,32000,32000,32000,29.675,23.4,0.20000000298023224,4.999999873689376e-05,17.171312,-0.025663195,17.195408,-0.42463085,0.007840371,8.250767,0.0
-240.9108971049946,-478.90095614102785,-350.8797293034274,1000.0,0,8,36000,0,36000,False,32,9,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-33,1642207053,2.3926851749420166,21.554468154907227,172759,alfabotek,192.168.1.101,21.554468154907227,0,9,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2653.045,1507.702,0.21,19033775.873,1879.061,2128.723,1.82,36000,36000,36000,36000,34.166666666666664,23.399999999999995,0.20000000298023224,4.999999873689376e-05,21.73666,-0.033554066,21.768932,-0.264332,0.0064159897,8.245952,0.0
-196.35005391964907,-478.90095614102785,-338.52187050397845,1000.0,8,8,40000,0,40000,False,40,10,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-35,1642207055,2.4041662216186523,23.95863437652588,172759,alfabotek,192.168.1.101,23.95863437652588,0,10,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184, -303.43371232874773, -196.35005391964907, -426.48184395684694, -241.237032781366, -256.8445347496795, -264.1343455291323, -283.3037562789597, -340.93820290507836]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2630.159,1520.821,0.209,19121513.563,1872.16,2136.57,1.806,40000,40000,40000,40000,36.15,23.4,0.20000000298023224,4.999999873689376e-05,5.9860406,-0.028046621,6.0123878,-0.26272857,0.0084971795,7.9857044,0.0
-196.35005391964907,-478.90095614102785,-338.52187050397845,1000.0,0,8,44000,0,44000,False,40,11,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-38,1642207058,2.397063970565796,26.355698347091675,172759,alfabotek,192.168.1.101,26.355698347091675,0,11,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184, -303.43371232874773, -196.35005391964907, -426.48184395684694, -241.237032781366, -256.8445347496795, -264.1343455291323, -283.3037562789597, -340.93820290507836]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2411.167,1658.948,0.21,19060686.208,1848.724,2163.654,1.821,44000,44000,44000,44000,28.2,23.399999999999995,0.20000000298023224,4.999999873689376e-05,28.399857,-0.03025011,28.428709,-0.3119344,0.006997675,8.155737,0.0
-196.35005391964907,-523.2380189278896,-336.03291516681327,1000.0,8,8,48000,0,48000,False,48,12,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-40,1642207060,2.4296154975891113,28.785313844680786,172759,alfabotek,192.168.1.101,28.785313844680786,0,12,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184, -303.43371232874773, -196.35005391964907, -426.48184395684694, -241.237032781366, -256.8445347496795, -264.1343455291323, -283.3037562789597, -340.93820290507836, -333.49239260943483, -264.09376571825385, -363.3339333180896, -523.2380189278896, -371.45601114008815, -226.32954710239278, -265.169342274081, -241.59209675767104]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2404.366,1663.64,0.197,20321240.31,1837.513,2176.855,1.843,48000,48000,48000,48000,32.525000000000006,23.4,0.20000000298023224,4.999999873689376e-05,13.258302,-0.029751845,13.286486,-0.2558372,0.007837152,7.871741,0.0
-196.35005391964907,-523.2380189278896,-336.03291516681327,1000.0,0,8,52000,0,52000,False,48,13,default,b2c4840e65044edd81f6a600bff8e946,2022-01-15_01-37-43,1642207063,2.432220697402954,31.21753454208374,172759,alfabotek,192.168.1.101,31.21753454208374,0,13,"[-377.0718559766442, -344.0641454061704, -280.3446979324443, -330.6654453203859, -356.33795485163785, -388.2307012206783, -426.4723169313142, -338.30145843772533, -341.88649417140937, -332.15925072047196, -398.1282903789081, -375.95486836485355, -347.4094325547297, -339.4766882487625, -240.9108971049946, -478.90095614102785, -308.50921104163024, -292.7400790426151, -469.77930706396364, -477.9581054131384, -342.02080594029513, -377.3453328130264, -299.0093780731909, -428.9079611675364, -335.8223772164758, -290.7595682302146, -301.60478255142124, -347.68077302883853, -300.82134183159525, -362.04467949025525, -285.02101365424943, -311.81116738907184, -303.43371232874773, -196.35005391964907, -426.48184395684694, -241.237032781366, -256.8445347496795, -264.1343455291323, -283.3037562789597, -340.93820290507836, -333.49239260943483, -264.09376571825385, -363.3339333180896, -523.2380189278896, -371.45601114008815, -226.32954710239278, -265.169342274081, -241.59209675767104]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2410.538,1659.38,0.199,20123804.726,1828.019,2188.161,1.787,52000,52000,52000,52000,44.03333333333333,23.399999999999995,0.20000000298023224,4.999999873689376e-05,29.601162,-0.02846629,29.628164,-0.25460172,0.0073130038,8.124073,0.0
