,episode_reward_max,episode_reward_min,AverageEpRet,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,TotalEnvInteracts,done,episodes_total,Epoch,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0,,,,,0,8,4000,0,4000,False,0,1,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-44,1642163384,2.563117742538452,2.563117742538452,172759,alfabotek,192.168.1.101,2.563117742538452,0,1,[],[],4523.094,884.35,0.189,21210134.008,2024.086,1976.201,1.568,4000,4000,4000,4000,29.55,24.6,0.2000000029802322,4.999999873689376e-05,65.394936,-0.023849402,65.41743,-0.012213359,0.0067898952,8.49171,0.0
1,-251.6757774889049,-543.3130438568113,-360.5619426812044,1000.0,8,8,8000,0,8000,False,8,2,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-46,1642163386,2.3877243995666504,4.950842142105103,172759,alfabotek,192.168.1.101,4.950842142105103,0,2,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3516.028,1137.647,0.187,21426840.358,1965.391,2035.219,1.656,8000,8000,8000,8000,38.45,22.7,0.2000000029802322,4.999999873689376e-05,33.073605,-0.020095507,33.092266,-0.1933401,0.007161725,8.460216,0.0
2,-251.6757774889049,-543.3130438568113,-360.5619426812044,1000.0,0,8,12000,0,12000,False,8,3,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-49,1642163389,2.3721179962158203,7.322960138320923,172759,alfabotek,192.168.1.101,7.322960138320923,0,3,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3142.987,1272.675,0.189,21112268.456,1940.031,2061.822,1.547,12000,12000,12000,12000,26.666666666666668,22.7,0.2000000029802322,4.999999873689376e-05,27.181492,-0.022112086,27.202303,-0.1892909,0.0064981747,8.443428,0.0
3,-251.6757774889049,-543.3130438568113,-354.8926358804631,1000.0,8,8,16000,0,16000,False,16,4,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-51,1642163391,2.394813776016236,9.717773914337158,172759,alfabotek,192.168.1.101,9.717773914337158,0,4,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2953.166,1354.478,0.194,20572919.681,1931.8,2070.608,1.559,16000,16000,16000,16000,44.96666666666667,22.7,0.2000000029802322,4.999999873689376e-05,7.6887417,-0.021165598,7.708459,-0.10663424,0.00724181,8.365081,0.0
4,-251.6757774889049,-543.3130438568113,-354.8926358804631,1000.0,0,8,20000,0,20000,False,16,5,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-53,1642163393,2.392226457595825,12.110000371932983,172759,alfabotek,192.168.1.101,12.110000371932983,0,5,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2841.039,1407.935,0.196,20405273.656,1928.105,2074.576,1.554,20000,20000,20000,20000,27.975,22.7,0.2000000029802322,4.999999873689376e-05,22.530184,-0.024126422,22.553,-0.101710245,0.0065549193,8.387458,0.0
5,-204.542895722664,-543.3130438568113,-343.2818235759575,1000.0,8,8,24000,0,24000,False,24,6,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-56,1642163396,2.400362253189087,14.51036262512207,172759,alfabotek,192.168.1.101,14.51036262512207,0,6,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316, -282.8821441314179, -348.47841251206455, -294.46157969585647, -434.49616396158314, -327.53703073753627, -359.3570197304335, -204.542895722664, -308.7263452440131]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2767.309,1445.448,0.195,20472502.746,1926.975,2075.792,1.516,24000,24000,24000,24000,44.66666666666666,22.7,0.2000000029802322,4.999999873689376e-05,28.009388,-0.02195648,28.029919,-0.13915011,0.0071158144,8.294857,0.0
6,-204.542895722664,-543.3130438568113,-343.2818235759575,1000.0,0,8,28000,0,28000,False,24,7,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-29-58,1642163398,2.383530616760254,16.893893241882324,172759,alfabotek,192.168.1.101,16.893893241882324,0,7,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316, -282.8821441314179, -348.47841251206455, -294.46157969585647, -434.49616396158314, -327.53703073753627, -359.3570197304335, -204.542895722664, -308.7263452440131]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2716.447,1472.512,0.195,20485001.221,1923.148,2079.923,1.495,28000,28000,28000,28000,30.200000000000003,22.7,0.2000000029802322,4.999999873689376e-05,35.07894,-0.037136994,35.114605,-0.058139037,0.007362648,8.359023,0.0
7,-162.90686706913016,-543.3130438568113,-341.43735423197904,1000.0,8,8,32000,0,32000,False,32,8,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-30-01,1642163401,2.3974337577819824,19.291326999664307,172759,alfabotek,192.168.1.101,19.291326999664307,0,8,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316, -282.8821441314179, -348.47841251206455, -294.46157969585647, -434.49616396158314, -327.53703073753627, -359.3570197304335, -204.542895722664, -308.7263452440131, -347.7851756872473, -162.90686706913016, -274.9463097371248, -365.3429980772333, -390.4984314229604, -286.6297969869618, -394.2689269895443, -464.8530636301481]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2676.325,1494.587,0.195,20475625.934,1921.352,2081.868,1.498,32000,32000,32000,32000,35.96666666666667,22.7,0.2000000029802322,4.999999873689376e-05,18.570879,-0.02326231,18.59273,-0.34692428,0.00705655,8.168684,0.0
8,-162.90686706913016,-543.3130438568113,-341.43735423197904,1000.0,0,8,36000,0,36000,False,32,9,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-30-03,1642163403,2.4832746982574463,21.774601697921756,172759,alfabotek,192.168.1.101,21.774601697921756,0,9,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316, -282.8821441314179, -348.47841251206455, -294.46157969585647, -434.49616396158314, -327.53703073753627, -359.3570197304335, -204.542895722664, -308.7263452440131, -347.7851756872473, -162.90686706913016, -274.9463097371248, -365.3429980772333, -390.4984314229604, -286.6297969869618, -394.2689269895443, -464.8530636301481]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2646.227,1511.586,0.196,20407479.93,1929.34,2073.248,1.499,36000,36000,36000,36000,31.6,22.7,0.2000000029802322,4.999999873689376e-05,24.666368,-0.028509255,24.693356,-0.21042518,0.0076114764,8.253981,0.0
9,-162.90686706913016,-543.3130438568113,-331.5914600693139,1000.0,8,8,40000,0,40000,False,40,10,default,d0a433c0e60443639c84d90db870ecef,2022-01-14_13-30-05,1642163405,2.4136619567871094,24.188263654708862,172759,alfabotek,192.168.1.101,24.188263654708862,0,10,"[-444.45424913054336, -354.2760000035873, -409.2018374534065, -543.3130438568113, -307.17136233239665, -251.6757774889049, -309.2890969107065, -265.11417427327837, -349.82860189852335, -427.64057785142535, -374.20339253936777, -373.8492922829931, -387.24896022060864, -301.5985998503521, -327.5385592421886, -251.878648752316, -282.8821441314179, -348.47841251206455, -294.46157969585647, -434.49616396158314, -327.53703073753627, -359.3570197304335, -204.542895722664, -308.7263452440131, -347.7851756872473, -162.90686706913016, -274.9463097371248, -365.3429980772333, -390.4984314229604, -286.6297969869618, -394.2689269895443, -464.8530636301481, -375.1884960566744, -298.48853441576216, -259.2713191511765, -349.4693697334018, -314.0391100759384, -192.65167325634178, -242.2957295590712, -306.25883510085936]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2630.067,1520.874,0.199,20087662.835,1929.232,2073.364,1.528,40000,40000,40000,40000,36.26666666666667,22.7,0.2000000029802322,4.999999873689376e-05,15.680708,-0.023427414,15.702755,-0.25457904,0.006908816,8.102228,0.0
