episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-13,1642175533,2.5774638652801514,2.5774638652801514,172759,alfabotek,192.168.1.101,2.5774638652801514,0,1,[],[],4579.346,873.487,0.198,20237896.261,2021.264,1978.96,1.472,4000,4000,4000,4000,28.9,25.1,0.20000000298023224,4.999999873689376e-05,24.425678,-0.01139922,24.436613,0.00114846,0.002334163,8.511321,0.0
-241.53600061648262,-560.2219619976826,-345.99258445157363,1000.0,8,8,8000,0,8000,False,8,2,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-16,1642175536,2.4018564224243164,4.979320287704468,172759,alfabotek,192.168.1.101,4.979320287704468,0,2,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3554.735,1125.26,0.195,20497514.966,1965.187,2035.43,1.538,8000,8000,8000,8000,38.1,23.2,0.10000000149011612,4.999999873689376e-05,5.9678893,-0.01461792,5.982261,-0.1089645,0.0024576627,8.483368,0.0
-241.53600061648262,-560.2219619976826,-345.99258445157363,1000.0,0,8,12000,0,12000,False,8,3,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-18,1642175538,2.361894369125366,7.341214656829834,172759,alfabotek,192.168.1.101,7.341214656829834,0,3,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3168.631,1262.375,0.192,20806799.504,1937.368,2064.657,1.546,12000,12000,12000,12000,31.600000000000005,23.3,0.05000000074505806,4.999999873689376e-05,15.904017,-0.016726233,15.920621,-0.06289232,0.0024577375,8.493514,0.0
-241.53600061648262,-560.2219619976826,-336.76066085693003,1000.0,8,8,16000,0,16000,False,16,4,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-20,1642175540,2.481679677963257,9.82289433479309,172759,alfabotek,192.168.1.101,9.82289433479309,0,4,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2971.85,1345.963,0.202,19784452.83,1949.993,2051.289,1.533,16000,16000,16000,16000,37.975,23.275,0.02500000037252903,4.999999873689376e-05,8.670114,-0.023897609,8.693949,-0.25629875,0.002516747,8.453076,0.0
-241.53600061648262,-560.2219619976826,-336.76066085693003,1000.0,0,8,20000,0,20000,False,16,5,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-23,1642175543,2.3829305171966553,12.205824851989746,172759,alfabotek,192.168.1.101,12.205824851989746,0,5,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2873.374,1392.091,0.2,20025323.466,1939.786,2062.083,1.522,20000,20000,20000,20000,35.266666666666666,23.3,0.012500000186264515,4.999999873689376e-05,11.924426,-0.014633501,11.939029,-0.16798112,0.0024640963,8.478747,0.0
-233.90062831917965,-560.2219619976826,-327.7058327422162,1000.0,8,8,24000,0,24000,False,24,6,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-25,1642175545,2.4077770709991455,14.613601922988892,172759,alfabotek,192.168.1.101,14.613601922988892,0,6,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586, -275.54182456206746, -343.40391411078116, -330.4355207163536, -301.5899936355206, -321.8715282302492, -233.90062831917965, -339.8108177045204, -330.215184823636]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2795.671,1430.784,0.204,19618650.555,1933.974,2068.281,1.509,24000,24000,24000,24000,38.96666666666666,23.266666666666666,0.0062500000931322575,4.999999873689376e-05,6.722963,-0.012103401,6.7350464,-0.3556183,0.00322829,8.424744,0.0
-233.90062831917965,-560.2219619976826,-327.7058327422162,1000.0,0,8,28000,0,28000,False,24,7,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-28,1642175548,2.3751139640808105,16.988715887069702,172759,alfabotek,192.168.1.101,16.988715887069702,0,7,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586, -275.54182456206746, -343.40391411078116, -330.4355207163536, -301.5899936355206, -321.8715282302492, -233.90062831917965, -339.8108177045204, -330.215184823636]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2740.202,1459.747,0.21,19031034.192,1926.282,2076.539,1.51,28000,28000,28000,28000,35.65,23.3,0.0031250000465661287,4.999999873689376e-05,9.388317,-0.020248981,9.408557,-0.21960284,0.002927302,8.385723,0.0
-191.89001481861567,-560.2219619976826,-320.27235704605005,1000.0,8,8,32000,0,32000,False,32,8,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-30,1642175550,2.4051413536071777,19.39385724067688,172759,alfabotek,192.168.1.101,19.39385724067688,0,8,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586, -275.54182456206746, -343.40391411078116, -330.4355207163536, -301.5899936355206, -321.8715282302492, -233.90062831917965, -339.8108177045204, -330.215184823636, -315.8230622333789, -357.2189835231493, -318.99375797236, -341.3306750903239, -320.6911852569309, -191.89001481861567, -279.2272705211721, -258.6004902444834]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2697.394,1482.913,0.211,19000244.621,1922.286,2080.855,1.507,32000,32000,32000,32000,38.03333333333333,23.3,0.0015625000232830644,4.999999873689376e-05,4.359427,-0.023563929,4.382986,-0.11587422,0.0031160372,8.264694,0.0
-191.89001481861567,-560.2219619976826,-320.27235704605005,1000.0,0,8,36000,0,36000,False,32,9,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-32,1642175552,2.3718485832214355,21.765705823898315,172759,alfabotek,192.168.1.101,21.765705823898315,0,9,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586, -275.54182456206746, -343.40391411078116, -330.4355207163536, -301.5899936355206, -321.8715282302492, -233.90062831917965, -339.8108177045204, -330.215184823636, -315.8230622333789, -357.2189835231493, -318.99375797236, -341.3306750903239, -320.6911852569309, -191.89001481861567, -279.2272705211721, -258.6004902444834]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2664.264,1501.353,0.216,18502014.949,1916.862,2086.744,1.512,36000,36000,36000,36000,40.5,23.3,0.0007812500116415322,4.999999873689376e-05,8.41404,-0.020108169,8.434146,-0.10978228,0.0030502514,8.380681,0.0
-191.89001481861567,-560.2219619976826,-321.88374739379185,1000.0,8,8,40000,0,40000,False,40,10,default,8c78118e91a94aa29efc761ece9ad520,2022-01-14_16-52-35,1642175555,2.404918909072876,24.17062473297119,172759,alfabotek,192.168.1.101,24.17062473297119,0,10,"[-299.21964963685133, -241.53600061648262, -305.6203187066405, -344.43138646732143, -560.2219619976826, -379.3832295583173, -300.77195283040237, -336.7561757988909, -278.1350105430594, -247.8594700356805, -248.4619321394617, -372.4614821122764, -407.08090573564215, -341.1238691330151, -331.3271432063979, -393.7800851927586, -275.54182456206746, -343.40391411078116, -330.4355207163536, -301.5899936355206, -321.8715282302492, -233.90062831917965, -339.8108177045204, -330.215184823636, -315.8230622333789, -357.2189835231493, -318.99375797236, -341.3306750903239, -320.6911852569309, -191.89001481861567, -279.2272705211721, -258.6004902444834, -392.3370119978394, -359.4883688740694, -286.94839520934045, -334.27697647077497, -308.5230767261601, -345.7145115578658, -288.7264954826635, -310.6196339593571]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2636.425,1517.206,0.215,18610333.888,1915.079,2088.687,1.508,40000,40000,40000,40000,28.766666666666666,23.3,0.0003906250058207661,4.999999873689376e-05,4.031009,-0.011447789,4.0424557,-0.11526777,0.0030379235,8.264488,0.0
