Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-362.4388	79.47819	-270.0233	-488.94058	1000.0	0.029590419	0.2109902	0.62040454	-0.5719884	4000	1.0244548e-07	1450.3484	-0.013221599	-396.775	0.91893864	0.016661234	0.19675	5.0	0.4646334648132324
1	-290.59027	97.47828	-131.58478	-375.98175	1000.0	-6.525797	1.6787571	1.0111759	-9.350206	8000	7.450581e-09	750.4922	-0.012454037	-316.23364	0.91798025	0.017351398	0.21700001	7.0	0.9273364543914795
2	-255.11148	74.70515	-165.19719	-339.99716	1000.0	-16.065897	0.5272195	-7.0634418	-16.35194	12000	-1.4901161e-08	213.13177	-0.0341957	-46.298447	0.9169396	0.015116934	0.12875	35.0	1.505197286605835
3	-186.96695	42.91028	-150.03087	-256.18988	1000.0	-19.30465	0.78924704	-2.8646958	-19.69725	16000	1.4901161e-08	196.0846	-0.052277815	-4.2963715	0.91457975	0.011554682	0.23324999	79.0	2.1796231269836426
4	-281.95197	56.27796	-186.3687	-330.73184	1000.0	-19.022718	1.3434143	1.1077642	-19.586884	20000	-1.4901161e-08	289.81827	-0.038600318	-59.226364	0.90493536	0.015326187	0.17950001	35.0	2.7072322368621826
5	-216.76163	85.21198	-112.7589	-341.97635	1000.0	-22.902586	1.6551398	6.8102336	-23.411966	24000	-7.450581e-09	222.39162	-0.012386655	-22.680714	0.9000472	0.015121242	0.189	6.0	3.173482894897461
6	-270.34802	70.83622	-166.12044	-362.73264	1000.0	-20.09689	4.1212792	6.543589	-23.434494	28000	1.1175871e-08	227.39362	-0.041991364	-46.307724	0.89935654	0.015096627	0.188	35.0	3.694878578186035
7	-230.42899	80.50912	-104.845825	-328.81146	1000.0	-23.2958	4.3401012	11.728874	-26.249681	32000	0.0	207.3172	-0.044358924	-24.3975	0.8936494	0.015002951	0.18875	47.0	4.24194860458374
8	-233.77316	82.723816	-144.5702	-367.32733	1000.0	-17.909874	10.326143	26.780367	-27.441942	36000	2.9802322e-08	339.04797	-0.05851154	-132.87766	0.89059496	0.013531543	0.26525	79.0	4.858114004135132
9	-222.44815	53.528797	-133.85991	-270.8506	1000.0	-22.53743	4.069333	0.025759622	-27.805986	40000	-7.450581e-09	203.31746	-0.036479488	-35.587082	0.88194084	0.015143277	0.1515	29.0	5.3659937381744385
