episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-244.1323261151191,-631.1247888329921,-361.8760619334992,1000.0,4,2,4000,0,4000,False,4,1,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-47-48,1642448868,3.686154842376709,3.686154842376709,382945,alfabotek,192.168.1.103,3.686154842376709,0,1,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654]","[1000, 1000, 1000, 1000]",0.05553800543804636,0.589796926068521,0.06719400500250364,0.09557076062874936,0.0,5734.834,697.492,0.184,21704031.048,2005.866,1994.151,1.001,4000,4000,4000,4000,33.18333333333334,20.316666666666666,0.20000000298023224,4.999999873689376e-05,21.801805,-0.0117324395,21.813059,-0.007183156,0.00239569,8.508864,0.0
-244.1323261151191,-631.1247888329921,-364.79132709472685,1000.0,4,2,8000,0,8000,False,8,2,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-47-51,1642448871,3.503906726837158,7.190061569213867,382945,alfabotek,192.168.1.103,7.190061569213867,0,2,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05554586959468097,0.586954518587099,0.06724453210520948,0.09595241367791338,0.0,4696.968,851.613,0.242,16529276.847,1936.816,2065.245,1.002,8000,8000,8000,8000,33.5,19.8,0.10000000149011612,4.999999873689376e-05,8.492991,-0.01657763,8.509314,-0.06898096,0.0025490716,8.492589,0.0
-244.1323261151191,-631.1247888329921,-343.3735135666728,1000.0,4,2,12000,0,12000,False,12,3,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-47-55,1642448875,3.525595188140869,10.715656757354736,382945,alfabotek,192.168.1.103,10.715656757354736,0,3,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05554966969243772,0.5859653989719719,0.06731089937343358,0.09621590827392616,0.0,4309.216,928.243,0.268,14908663.507,1913.515,2090.393,1.009,12000,12000,12000,12000,33.339999999999996,19.8,0.05000000074505806,4.999999873689376e-05,10.3846855,-0.017837869,10.402391,-0.080900796,0.0026362813,8.483761,0.0
-244.1323261151191,-631.1247888329921,-352.1188260857116,1000.0,4,2,16000,0,16000,False,16,4,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-47-58,1642448878,3.50510311126709,14.220759868621826,382945,alfabotek,192.168.1.103,14.220759868621826,0,4,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05554310948261883,0.585217626623773,0.06736831517519329,0.0963495012700527,0.0,4112.469,972.652,0.25,16031740.086,1899.488,2105.831,1.014,16000,16000,16000,16000,33.54,19.8,0.02500000037252903,4.999999873689376e-05,6.8884077,-0.009389491,6.897732,-0.093310975,0.0025779915,8.420917,0.0
-192.67730499646893,-631.1247888329921,-346.9946452558308,1000.0,4,2,20000,0,20000,False,20,5,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-02,1642448882,3.5014231204986572,17.722182989120483,382945,alfabotek,192.168.1.103,17.722182989120483,0,5,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05554979250991787,0.5849111563456499,0.06742061420688132,0.09647465324055604,0.0,3992.995,1001.754,0.25,16008793.893,1889.594,2116.857,1.016,20000,20000,20000,20000,33.8,19.8,0.012500000186264515,4.999999873689376e-05,9.46527,-0.011883648,9.477123,-0.13953581,0.00250866,8.436914,0.0
-192.67730499646893,-631.1247888329921,-348.52656017628095,1000.0,4,2,24000,0,24000,False,24,6,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-05,1642448885,3.504451036453247,21.22663402557373,382945,alfabotek,192.168.1.103,21.22663402557373,0,6,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235, -346.25734606215224, -339.9797395410864, -423.805925281, -314.7015282298862]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05556849986946607,0.5847980767913943,0.06747258378602933,0.09658671079438252,0.0,3914.388,1021.871,0.239,16738160.293,1881.438,2126.034,1.019,24000,24000,24000,24000,33.4,19.9,0.0062500000931322575,4.999999873689376e-05,11.667223,-0.019433644,11.686639,0.00054228434,0.0030981367,8.464398,0.0
-192.67730499646893,-631.1247888329921,-341.6594380526921,1000.0,4,2,28000,0,28000,False,28,7,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-09,1642448889,3.5074784755706787,24.73411250114441,382945,alfabotek,192.168.1.103,24.73411250114441,0,7,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235, -346.25734606215224, -339.9797395410864, -423.805925281, -314.7015282298862, -212.5097661982981, -389.6413412252985, -244.5411296772952, -355.13458414374463]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.055581260168797594,0.584732898054642,0.06751885948909526,0.09667606759244121,0.0,3854.969,1037.622,0.232,17242770.812,1877.822,2130.127,1.044,28000,28000,28000,28000,33.2,19.82,0.0031250000465661287,4.999999873689376e-05,10.416984,-0.018942488,10.435917,-0.056300465,0.0029157812,8.47979,0.0
-192.67730499646893,-631.1247888329921,-343.150830225996,1000.0,4,2,32000,0,32000,False,32,8,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-13,1642448893,3.5221149921417236,28.256227493286133,382945,alfabotek,192.168.1.103,28.256227493286133,0,8,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235, -346.25734606215224, -339.9797395410864, -423.805925281, -314.7015282298862, -212.5097661982981, -389.6413412252985, -244.5411296772952, -355.13458414374463, -373.20546780360905, -336.9830389093038, -346.97632987458564, -357.19746516899573]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.055590802174875026,0.5847328159554777,0.0675592248573195,0.09674987297411441,0.0,3814.581,1048.608,0.243,16472475.209,1875.65,2132.594,1.046,32000,32000,32000,32000,32.9,19.8,0.0015625000232830644,4.999999873689376e-05,9.628887,-0.016781762,9.645665,-0.19159234,0.0030692937,8.342174,0.0
-192.67730499646893,-631.1247888329921,-337.15560342429484,1000.0,4,2,36000,0,36000,False,36,9,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-16,1642448896,3.5208208560943604,31.777048349380493,382945,alfabotek,192.168.1.103,31.777048349380493,0,9,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235, -346.25734606215224, -339.9797395410864, -423.805925281, -314.7015282298862, -212.5097661982981, -389.6413412252985, -244.5411296772952, -355.13458414374463, -373.20546780360905, -336.9830389093038, -346.97632987458564, -357.19746516899573, -268.4982557009667, -237.74266466951175, -332.83822972453123, -317.69600594773357]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0556010628823714,0.5847862453174574,0.06759491715135607,0.09682512499356893,0.0,3784.478,1056.949,0.236,16929582.24,1872.1,2136.639,1.043,36000,36000,36000,36000,32.160000000000004,19.8,0.0007812500116415322,4.999999873689376e-05,8.763942,-0.016764263,8.780704,0.0056184144,0.0030212402,8.433156,0.0
-192.67730499646893,-631.1247888329921,-343.7685762994462,1000.0,4,2,40000,0,40000,False,40,10,default,caff20d61fc24216aa33a1e1624698de,2022-01-17_20-48-20,1642448900,3.4832253456115723,35.260273694992065,382945,alfabotek,192.168.1.103,35.260273694992065,0,10,"[-306.2927687765204, -631.1247888329921, -244.1323261151191, -265.9543640093654, -290.2734122154321, -412.62806517868734, -331.2645999688008, -436.66029166089794, -304.1446285896137, -335.0790535224708, -292.91810150758846, -270.0097624225862, -309.45747055726815, -429.7738806355276, -427.3881727208332, -346.7995306576819, -347.6083775465705, -192.67730499646893, -351.5373278468682, -414.1686773553235, -346.25734606215224, -339.9797395410864, -423.805925281, -314.7015282298862, -212.5097661982981, -389.6413412252985, -244.5411296772952, -355.13458414374463, -373.20546780360905, -336.9830389093038, -346.97632987458564, -357.19746516899573, -268.4982557009667, -237.74266466951175, -332.83822972453123, -317.69600594773357, -386.04739491935027, -355.3364426866198, -518.6783402979046, -353.0791507993556]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05560729433559679,0.5848291310648348,0.0676230817494726,0.09688577469961954,0.0,3755.939,1064.98,0.234,17069097.568,1868.449,2140.813,1.042,40000,40000,40000,40000,34.38,19.8,0.0003906250058207661,4.999999873689376e-05,8.048907,-0.013606392,8.062512,-0.14690699,0.0028902441,8.280323,0.0
