Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-642.6831	69.16967	-553.6153	-730.5978	1000.0	-0.026058603	1.2663957	3.0288923	-3.1171696	4000	-4.8428774e-08	151.78174	-0.08701369	-95.3846	5.4857206	0.03246592	0.40375	79.0	1.2015995979309082
1	-617.5013	45.597248	-540.91406	-657.89124	1000.0	-4.1325216	2.5337145	5.0520606	-13.517261	8000	5.5879354e-08	68.58365	-0.08527057	-47.406036	5.4485197	0.029525638	0.40375	79.0	1.9269845485687256
2	-605.17175	152.21889	-439.90222	-795.1122	1000.0	-10.065314	4.711944	7.944593	-18.52174	12000	1.4901161e-08	34.94737	-0.084237576	-5.766279	5.3184514	0.033387512	0.40974998	79.0	2.6711416244506836
3	-561.7394	44.6658	-518.4637	-627.94476	1000.0	-8.83588	5.692354	14.44948	-18.6741	16000	-7.450581e-09	29.740965	-0.08920099	-4.551303	5.3321905	0.03175014	0.423	79.0	3.6834795475006104
4	-550.33093	97.673485	-400.8827	-673.3183	1000.0	-10.244047	5.9884324	10.499978	-19.944956	20000	-2.9802322e-08	35.345512	-0.08898666	-8.948034	5.242999	0.021397786	0.40925	79.0	4.401596307754517
5	-421.1507	137.1901	-264.27393	-593.55444	1000.0	-7.7800016	4.82536	11.554688	-16.967842	24000	-7.450581e-09	26.219105	-0.085612446	-4.5408373	5.1675844	0.03501577	0.40275002	79.0	5.125732660293579
6	-488.12872	102.29567	-369.6156	-641.4205	1000.0	-7.4532266	5.1119995	10.412878	-17.332174	28000	-3.9115548e-08	27.246643	-0.088759966	-4.9355836	5.1345944	0.028047176	0.40025002	79.0	5.9486706256866455
7	-539.16486	106.60647	-417.9775	-706.239	1000.0	-8.579385	5.074459	11.808691	-17.630692	32000	-3.7252903e-09	30.88977	-0.08530593	-5.008054	5.1135745	0.02984622	0.408	79.0	6.773730039596558
8	-246.77873	84.890076	-166.13754	-384.956	1000.0	-5.8806624	6.0230274	16.42435	-18.697163	36000	2.0954758e-09	30.53491	-0.089224264	-7.2866535	5.0333176	0.032445945	0.41775	79.0	7.469501972198486
9	-464.17365	241.96317	-173.89531	-756.61804	1000.0	-7.833994	5.8161535	12.859095	-18.128296	40000	1.3969839e-08	23.22657	-0.08924562	-5.065494	4.951167	0.03299354	0.43025002	79.0	8.198611974716187
10	-323.68875	91.42628	-198.32413	-456.5494	1000.0	-5.1530957	5.0492477	12.26936	-16.9092	44000	0.0	20.1731	-0.09011221	-3.3193347	4.978159	0.029661667	0.41575	79.0	9.31533432006836
11	-518.4539	131.10378	-332.20786	-677.4257	1000.0	-8.192278	5.260368	11.592282	-16.850128	48000	1.4901161e-08	23.747072	-0.09390645	-4.6665387	4.9293165	0.029664645	0.45499998	79.0	10.018748044967651
12	-362.83337	238.42825	-103.024864	-745.92017	1000.0	-6.932285	6.1147475	13.242408	-19.243511	52000	-7.450581e-09	20.53573	-0.09151151	-4.9695463	4.8370876	0.036578864	0.43725002	79.0	10.72376012802124
13	-292.75885	201.1213	-118.66803	-634.22205	1000.0	-4.273051	6.1130443	12.817241	-17.854347	56000	2.7008355e-08	21.032114	-0.09291529	-3.8462727	4.7511353	0.032860816	0.45624998	79.0	11.631999969482422
14	-311.36914	237.0179	0.20742515	-666.48615	1000.0	-5.841196	7.118357	14.306982	-17.578234	60000	1.8626451e-08	26.222609	-0.0921271	-4.8122187	4.7012367	0.0319373	0.436	79.0	12.415718793869019
15	-333.4281	229.52933	-133.26439	-718.1403	1000.0	-5.4459805	6.564951	13.13476	-17.66657	64000	-1.8626451e-08	19.501495	-0.09267412	-3.7286434	4.570919	0.03932649	0.4465	79.0	13.18688178062439
16	-124.661545	125.35366	41.31298	-309.87466	1000.0	-2.9249208	5.2932086	11.858238	-16.94444	68000	0.0	18.343494	-0.09336762	-4.179782	4.480606	0.034889363	0.45075	79.0	13.914453506469727
17	-289.50217	227.40225	-47.241924	-591.462	1000.0	-5.714201	7.128459	14.132887	-17.057161	72000	-1.1175871e-08	19.822495	-0.093347535	-4.5745115	4.4090643	0.02936595	0.4415	79.0	14.853453874588013
18	-142.69211	117.961945	-35.139248	-323.59583	1000.0	-3.0253968	6.890372	16.816189	-17.690378	76000	1.4901161e-08	20.75799	-0.09458093	-3.8542266	4.350804	0.03348095	0.45499998	79.0	15.599633932113647
19	-138.58038	87.524994	-28.38398	-237.32826	1000.0	-0.6588689	6.4016876	16.538338	-17.282814	80000	-3.3527613e-08	28.290228	-0.09582254	-7.7088737	4.3918276	0.037510373	0.44849998	79.0	16.318057775497437
20	-155.28093	170.09395	64.94487	-411.99078	1000.0	-4.0985966	7.587302	16.023355	-19.4311	84000	-2.9802322e-08	27.039219	-0.096579745	-9.530125	4.2481594	0.02968727	0.4755	79.0	17.48566460609436
21	-74.39226	119.6618	49.60071	-196.16562	1000.0	-1.4364868	6.5179615	18.745398	-16.348227	88000	-1.8626451e-08	20.962925	-0.09612339	-6.4466887	4.21064	0.038286455	0.4565	79.0	18.191593408584595
22	-291.91855	232.19965	-16.555182	-536.2671	1000.0	-1.0927188	9.568703	18.61093	-18.626215	92000	0.0	108.24624	-0.09789952	-88.51584	4.0679398	0.025072698	0.44925	79.0	18.923810243606567
23	-131.83745	136.5277	-1.0893221	-361.1656	1000.0	-2.9561195	7.1240478	20.438519	-20.02402	96000	-7.450581e-09	23.472622	-0.095004424	-8.080555	4.0329456	0.04230851	0.45749998	79.0	19.671844959259033
24	-13.168905	69.74666	93.995705	-98.50953	1000.0	0.4867641	6.438373	16.957634	-14.870103	100000	2.2351742e-08	23.037832	-0.09324031	-4.218119	4.0015244	0.03121964	0.447	79.0	20.52788805961609
25	-121.08074	247.88034	52.33807	-547.0958	1000.0	-2.6045866	7.746307	18.233698	-17.029081	104000	0.0	17.291477	-0.096035846	-4.09289	3.971541	0.03321836	0.46249998	79.0	21.289687395095825
26	-90.78484	179.76193	114.45929	-355.7921	1000.0	-1.7789327	6.742428	16.422256	-14.765429	108000	3.3527613e-08	17.509548	-0.09357654	-3.1565423	3.9191675	0.033083927	0.4395	79.0	21.995646715164185
27	-193.93915	190.55437	101.64132	-424.70023	1000.0	-3.3639867	6.5288763	17.291965	-15.141445	112000	-3.7252903e-09	19.639914	-0.098284125	-4.366556	3.9144	0.032662384	0.4785	79.0	23.052220582962036
28	-8.73407	107.20185	70.19996	-191.8648	1000.0	-0.6168468	7.6973896	19.173452	-17.981377	116000	-3.5390258e-08	22.906002	-0.09706171	-6.1980696	3.7548923	0.028949827	0.4515	79.0	23.754223346710205
29	-86.27466	159.70586	74.55453	-338.25815	1000.0	-2.3894615	9.173449	20.908667	-17.612993	120000	3.7252903e-09	21.84759	-0.098986514	-7.183672	3.7515035	0.033096746	0.46975	79.0	24.492473363876343
30	-40.29858	241.14136	222.35374	-433.91592	1000.0	1.3279313	7.577354	21.283749	-16.257643	124000	0.0	50.61947	-0.09954363	-33.760002	3.6480017	0.033228103	0.46375	79.0	25.584388971328735
31	-77.89577	213.38757	216.3344	-320.57745	1000.0	-1.6712221	8.983926	21.842953	-19.583977	128000	3.7252903e-09	19.314857	-0.09854246	-4.7251344	3.6142435	0.030096801	0.478	79.0	26.380279064178467
32	9.16375	74.050316	109.2589	-85.868324	1000.0	-0.28606832	9.443766	23.429346	-17.120245	132000	-2.4214387e-08	20.419994	-0.09606162	-4.2021103	3.5277238	0.04155712	0.482	79.0	27.127378225326538
33	33.0466	279.05475	271.52472	-442.7397	1000.0	0.9414377	9.449012	24.672792	-16.966381	136000	-3.3527613e-08	19.89522	-0.09782159	-5.003339	3.4294872	0.033864174	0.47425002	79.0	27.839812994003296
34	63.284126	144.76532	220.02965	-93.113914	1000.0	1.0614749	8.6274395	23.43426	-16.015173	140000	-2.9802322e-08	22.623568	-0.09884264	-4.934994	3.4164262	0.034779582	0.48075	79.0	28.804950714111328
35	-15.211872	169.17722	126.72686	-289.17215	1000.0	0.7592515	8.3607645	22.392479	-18.298979	144000	-2.0489097e-08	22.291418	-0.09681875	-6.772522	3.2959092	0.03741132	0.473	79.0	29.547712564468384
36	24.493416	264.43674	466.4661	-234.6582	1000.0	-1.441149	9.559417	25.402582	-19.476116	148000	4.8428774e-08	23.99086	-0.09790896	-7.657732	3.2493262	0.03707431	0.46675	79.0	30.281155586242676
37	-41.24654	229.46477	172.84549	-427.6567	1000.0	-0.0946521	9.666307	25.567083	-18.190477	152000	-1.4901161e-08	23.217434	-0.09813985	-5.842991	3.2537405	0.030237982	0.47175002	79.0	31.24046754837036
