Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-627.70966	11.457921	-609.74585	-641.6222	1000.0	-0.022151755	1.2902591	3.3036313	-3.364101	4000	0.0	147.5809	-0.11948809	-77.34182	5.4857206	0.06509066	0.3775	79.0	1.0734977722167969
1	-662.1658	75.05713	-596.9862	-786.3636	1000.0	-3.3610737	3.4284954	10.795475	-12.47409	8000	1.3411045e-07	105.29047	-0.12379726	-72.16281	5.4256067	0.07099648	0.38300002	79.0	1.913823127746582
2	-527.6249	116.51237	-420.9479	-724.3841	1000.0	-8.943182	4.743238	10.395824	-18.024632	12000	1.4901161e-08	41.084152	-0.11840746	-9.884648	5.266059	0.06678951	0.37374997	79.0	2.6434881687164307
3	-606.0033	50.7391	-529.11804	-671.2603	1000.0	-9.133574	6.008036	15.049287	-19.510843	16000	-8.381903e-09	47.75537	-0.12467997	-19.264086	5.2973742	0.0652038	0.37625003	79.0	3.3587100505828857
4	-526.97614	63.726696	-424.80243	-595.9921	1000.0	-9.434026	3.928916	4.3300605	-17.44691	20000	2.9802322e-08	28.984447	-0.12696667	-6.166837	5.187282	0.067142226	0.39475	79.0	4.385287284851074
5	-487.1507	210.89005	-297.35883	-825.3508	1000.0	-6.8760343	5.047609	11.090085	-17.061356	24000	-3.7252903e-08	47.141026	-0.12085712	-21.664253	5.058381	0.05452963	0.38300002	79.0	5.128013372421265
6	-437.89258	79.72457	-348.33496	-566.80054	1000.0	-5.671955	5.0105357	11.598264	-16.98932	28000	-1.4901161e-08	50.971054	-0.12849063	-28.957165	4.9982233	0.055104036	0.39175	79.0	5.852919816970825
7	-478.82996	131.78494	-363.3403	-702.4026	1000.0	-4.6894326	5.1390257	11.647959	-16.667034	32000	4.4703484e-08	59.679493	-0.12956613	-29.85915	4.9361877	0.07323325	0.4095	79.0	6.562885046005249
8	-421.231	40.795807	-393.44666	-491.29865	1000.0	-7.423098	4.4785924	11.441544	-17.893015	36000	1.8626451e-08	26.176622	-0.13097069	-5.5224037	4.7765	0.07430597	0.4205	79.0	7.465034008026123
9	-455.7772	123.64587	-328.51456	-657.27747	1000.0	-7.5130415	4.2558684	10.425484	-17.433296	40000	0.0	21.60336	-0.13219726	-2.4738607	4.624274	0.07341285	0.41725	79.0	8.16657280921936
10	-351.54053	101.59209	-241.7831	-483.82657	1000.0	-6.6676946	5.007596	14.285693	-16.628956	44000	1.1175871e-08	24.77641	-0.12864918	-4.4639134	4.615482	0.061715495	0.41975	79.0	9.06167221069336
11	-486.96762	185.27563	-251.25131	-671.6826	1000.0	-7.9671817	5.327709	11.448214	-16.261696	48000	2.7939677e-08	15.846788	-0.13390726	-1.8792155	4.5437346	0.07039217	0.43275002	79.0	10.07320785522461
12	-242.29204	170.48895	-92.122665	-531.7835	1000.0	-5.3316174	5.5160065	12.948703	-16.072367	52000	5.5879354e-09	23.67083	-0.12932783	-4.125201	4.420533	0.06400329	0.398	79.0	10.807830572128296
13	-329.674	91.248604	-233.69038	-464.9836	1000.0	-5.9297237	5.972721	12.629152	-16.829096	56000	-2.9802322e-08	17.248505	-0.13500968	-3.0447152	4.3218393	0.05835656	0.40824997	79.0	11.509030818939209
14	-219.91388	180.43405	-57.965015	-524.39197	1000.0	-3.18104	5.4404554	13.899273	-15.584071	60000	4.656613e-10	24.735237	-0.13451439	-3.4916015	4.2714815	0.07034118	0.425	79.0	12.245521068572998
15	-451.46	47.29684	-373.93484	-501.92273	1000.0	-8.2212925	4.4832454	10.732536	-17.181242	64000	-7.450581e-09	17.598278	-0.13673958	-2.909278	4.142482	0.075634696	0.44799998	74.0	13.119815349578857
16	-273.4387	144.69925	-72.36562	-467.21182	1000.0	-4.559204	5.6141205	12.925292	-18.8737	68000	-3.7252903e-09	19.78583	-0.13374496	-3.0562253	4.049464	0.064233795	0.44099998	79.0	13.839059829711914
17	-243.35086	128.0925	-25.97516	-348.76157	1000.0	-5.0461044	4.9215794	12.306298	-16.750015	72000	-5.5879354e-09	15.861347	-0.13553666	-2.8936355	3.9598422	0.06895207	0.4205	79.0	14.577144622802734
