episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-275.98406113032553,-420.6620733881317,-373.76410339473523,1000.0,4,4,4000,0,4000,False,4,1,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-12,1642358232,3.3043978214263916,3.3043978214263916,359141,alfabotek,192.168.1.101,3.3043978214263916,0,1,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254]","[1000, 1000, 1000, 1000]",0.06308011360816308,0.7018034274761493,0.07605052494502568,0.10829080234874379,0.0,5228.847,764.987,0.194,20636182.042,2308.867,1732.451,1.195,4000,4000,4000,4000,45.36,25.8,0.20000000298023224,4.999999873689376e-05,1000.9168,-0.005751808,1000.9222,-0.010134557,0.002043772,8.51142,0.0
-275.98406113032553,-426.5781517262461,-381.61277809756825,1000.0,4,4,8000,0,8000,False,8,2,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-15,1642358235,3.0897974967956543,6.394195318222046,359141,alfabotek,192.168.1.101,6.394195318222046,0,2,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06285885718553755,0.6917309619900778,0.07597021678750011,0.10833819143981505,0.0,4249.801,941.221,0.256,15635802.423,2227.733,1795.547,1.277,8000,8000,8000,8000,45.620000000000005,25.0,0.10000000149011612,4.999999873689376e-05,616.46533,-0.00433612,616.4694,-0.09863429,0.0020088668,8.510234,0.0
-275.98406113032553,-497.12968084224434,-386.3473476051072,1000.0,4,4,12000,0,12000,False,12,3,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-18,1642358238,3.112966775894165,9.507162094116211,359141,alfabotek,192.168.1.101,9.507162094116211,0,3,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06295681807684818,0.6878393367351507,0.076172806516308,0.10859973335224032,0.0,3873.789,1032.581,0.254,15743399.437,2200.073,1818.122,1.288,12000,12000,12000,12000,45.525000000000006,25.275,0.05000000074505806,4.999999873689376e-05,385.1129,-0.004610027,385.11737,-0.12496077,0.0024208073,8.51607,0.0
-220.00449249117588,-497.12968084224434,-380.07631568287866,1000.0,4,4,16000,0,16000,False,16,4,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-21,1642358241,3.152348041534424,12.659510135650635,359141,alfabotek,192.168.1.101,12.659510135650635,0,4,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0633500516302259,0.6880637497425102,0.07665514648738471,0.10918993725932223,0.0,3707.131,1079.001,0.246,16288559.223,2174.704,1839.331,1.268,16000,16000,16000,16000,47.480000000000004,26.380000000000003,0.02500000037252903,4.999999873689376e-05,374.64914,-0.004341384,374.65338,-0.27436048,0.0024872462,8.5141535,0.0
-220.00449249117588,-497.12968084224434,-370.19384135612484,1000.0,4,4,20000,0,20000,False,20,5,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-24,1642358244,2.7878518104553223,15.447361946105957,359141,alfabotek,192.168.1.101,15.447361946105957,0,5,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06339624949305442,0.6857936183506801,0.07672360467903715,0.10926076985237825,0.0,3568.094,1121.047,0.236,16939838.449,2115.772,1890.563,1.283,20000,20000,20000,20000,36.050000000000004,26.800000000000004,0.012500000186264515,4.999999873689376e-05,135.55936,-0.00029562417,135.55962,-0.08805578,0.0026158472,8.476833,0.0
-220.00449249117588,-497.12968084224434,-365.94181992747946,1000.0,4,4,24000,0,24000,False,24,6,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-27,1642358247,3.0362226963043213,18.48358464241028,359141,alfabotek,192.168.1.101,18.48358464241028,0,6,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538, -444.4631370308237, -288.4430883651732, -299.2613656001813, -346.55926014083275]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.063312987335718,0.6829294522660634,0.07664674879452116,0.10913867301961218,0.0,3441.339,1162.338,0.23,17382713.866,2115.949,1890.405,1.285,24000,24000,24000,24000,42.175,26.7,0.0062500000931322575,4.999999873689376e-05,333.73178,-0.0061914986,333.73795,-0.30101392,0.0025905066,8.493625,0.0
-220.00449249117588,-497.12968084224434,-364.3105884638476,1000.0,4,4,28000,0,28000,False,28,7,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-30,1642358250,3.08254075050354,21.56612539291382,359141,alfabotek,192.168.1.101,21.56612539291382,0,7,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538, -444.4631370308237, -288.4430883651732, -299.2613656001813, -346.55926014083275, -322.55005948481875, -399.6093680485907, -363.2652523012861, -332.6681188935304]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06324676646880448,0.6808757121969099,0.07659045192885908,0.10906980095569248,0.0,3389.456,1180.13,0.226,17684160.819,2118.059,1888.521,1.292,28000,28000,28000,28000,46.4,24.7,0.0031250000465661287,4.999999873689376e-05,177.70198,0.00044520746,177.70149,-0.16506258,0.002740023,8.462493,0.0
-220.00449249117588,-497.12968084224434,-362.69725913123006,1000.0,4,4,32000,0,32000,False,32,8,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-33,1642358253,3.0853021144866943,24.651427507400513,359141,alfabotek,192.168.1.101,24.651427507400513,0,8,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538, -444.4631370308237, -288.4430883651732, -299.2613656001813, -346.55926014083275, -322.55005948481875, -399.6093680485907, -363.2652523012861, -332.6681188935304, -387.27991539667676, -348.62068563101195, -420.0773954258324, -249.63781875810722]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06321071817091195,0.679461623157452,0.07657651790076013,0.10904739821612092,0.0,3354.114,1192.565,0.226,17692819.404,2118.11,1888.476,1.274,32000,32000,32000,32000,46.74,24.7,0.0015625000232830644,4.999999873689376e-05,155.57494,-0.0010705024,155.576,-0.09924819,0.00262436,8.432095,0.0
-220.00449249117588,-497.12968084224434,-355.96361465145935,1000.0,4,4,36000,0,36000,False,36,9,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-36,1642358256,3.093852996826172,27.745280504226685,359141,alfabotek,192.168.1.101,27.745280504226685,0,9,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538, -444.4631370308237, -288.4430883651732, -299.2613656001813, -346.55926014083275, -322.55005948481875, -399.6093680485907, -363.2652523012861, -332.6681188935304, -387.27991539667676, -348.62068563101195, -420.0773954258324, -249.63781875810722, -276.880723370742, -337.28521543965564, -289.30090869665406, -304.91098774612425]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.06317478030544504,0.6783478492647627,0.07656200410984908,0.10902906167130592,0.0,3323.236,1203.646,0.223,17969171.01,2120.942,1885.954,1.279,36000,36000,36000,36000,46.45,24.7,0.0007812500116415322,4.999999873689376e-05,85.75763,-0.0010727983,85.758705,-0.04688057,0.0026427829,8.402924,0.0
-220.00449249117588,-507.50480177631596,-357.6655584456603,1000.0,4,4,40000,0,40000,False,40,10,default,63343070961f42dcba578f7cf52c421d,2022-01-16_19-37-39,1642358259,3.075193166732788,30.820473670959473,359141,alfabotek,192.168.1.101,30.820473670959473,0,10,"[-394.2016988938511, -275.98406113032553, -420.6620733881317, -404.20858016663254, -377.4902808244455, -426.5781517262461, -391.70419633051824, -362.0731823203956, -355.2811873845297, -497.12968084224434, -385.5362726684868, -345.3188055854793, -220.00449249117588, -465.0555910850416, -488.0134076457226, -271.9793884428315, -323.1534147856267, -325.06743685235335, -295.87073005140445, -378.5641945070538, -444.4631370308237, -288.4430883651732, -299.2613656001813, -346.55926014083275, -322.55005948481875, -399.6093680485907, -363.2652523012861, -332.6681188935304, -387.27991539667676, -348.62068563101195, -420.0773954258324, -249.63781875810722, -276.880723370742, -337.28521543965564, -289.30090869665406, -304.91098774612425, -445.32910762266533, -307.7102652193316, -507.50480177631596, -231.3880357555613]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0631464117806217,0.6774360002976737,0.07655336390927378,0.10901510462272172,0.0,3300.795,1211.829,0.22,18188655.681,2121.478,1885.478,1.326,40000,40000,40000,40000,46.2,24.7,0.0003906250058207661,4.999999873689376e-05,264.11005,-0.0029265946,264.11298,-0.14860886,0.002737281,8.409224,0.0
