episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-128.0584811631426,-362.4839369230366,-292.95998886671396,1000.0,4,2,4000,0,4000,False,4,1,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-09,1642405569,3.727149248123169,3.727149248123169,383945,alfabotek,192.168.1.103,3.727149248123169,0,1,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336]","[1000, 1000, 1000, 1000]",0.056218171584373824,0.6099031425487512,0.0688839054060006,0.09821469279779665,0.0,5457.998,732.869,0.219,18275834.423,2006.644,1993.378,1.231,4000,4000,4000,4000,35.15,23.0,0.20000000298023224,4.999999873689376e-05,517.484,-0.0075894506,517.4912,-0.006672738,0.002098009,8.505398,0.0
-128.0584811631426,-389.8762619242404,-312.61602942227296,1000.0,4,2,8000,0,8000,False,8,2,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-12,1642405572,3.556666612625122,7.283815860748291,383945,alfabotek,192.168.1.103,7.283815860748291,0,2,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05616353660838454,0.6065419566065093,0.0689436715401825,0.0982933942368,0.0,4579.866,873.388,0.209,19141147.747,1943.024,2058.647,1.153,8000,8000,8000,8000,34.739999999999995,23.0,0.10000000149011612,4.999999873689376e-05,553.4812,-0.0064606266,553.4875,-0.07101647,0.0021495668,8.499469,0.0
-128.0584811631426,-483.9639754281927,-330.01936275826955,1000.0,4,2,12000,0,12000,False,12,3,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-16,1642405576,3.538722515106201,10.822538375854492,383945,alfabotek,192.168.1.103,10.822538375854492,0,3,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05609387377399058,0.6041294282334059,0.06895780244486648,0.09825565049385258,0.0,4237.785,943.889,0.208,19262016.073,1919.396,2083.988,1.109,12000,12000,12000,12000,35.31999999999999,23.0,0.05000000074505806,4.999999873689376e-05,591.7771,-0.014984347,591.79193,-0.234145,0.0026240847,8.473909,0.0
-128.0584811631426,-483.9639754281927,-343.4080280503399,1000.0,4,2,16000,0,16000,False,16,4,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-20,1642405580,3.6003355979919434,14.422873973846436,383945,alfabotek,192.168.1.103,14.422873973846436,0,4,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05608354969283972,0.6028314369229473,0.06900612367938981,0.0982774916949331,0.0,4067.945,983.298,0.219,18241061.158,1919.63,2083.735,1.113,16000,16000,16000,16000,36.88000000000001,23.02,0.02500000037252903,4.999999873689376e-05,356.6816,-0.0043629343,356.6859,-0.10994861,0.0024773069,8.471251,0.0
-128.0584811631426,-483.9639754281927,-347.30045618370144,1000.0,4,2,20000,0,20000,False,20,5,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-23,1642405583,3.6115190982818604,18.034393072128296,383945,alfabotek,192.168.1.103,18.034393072128296,0,5,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05609085744725956,0.6021573661158028,0.06904614282129082,0.09830418012460482,0.0,3978.313,1005.451,0.213,18745492.737,1919.558,2083.813,1.12,20000,20000,20000,20000,36.239999999999995,23.080000000000002,0.012500000186264515,4.999999873689376e-05,456.87366,-0.0074149272,456.88104,-0.0725023,0.0023855383,8.471976,0.0
-128.0584811631426,-493.48783347098447,-357.86493789698983,1000.0,4,2,24000,0,24000,False,24,6,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-27,1642405587,3.5465242862701416,21.580917358398438,383945,alfabotek,192.168.1.103,21.580917358398438,0,6,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297, -437.463943689094, -493.48783347098447, -488.6858713010551, -223.11173739259178]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.056106690912439694,0.6016236668152012,0.06907856254052028,0.09834430326174799,0.0,3917.06,1021.174,0.209,19093948.407,1909.973,2094.271,1.113,24000,24000,24000,24000,36.0,23.1,0.0062500000931322575,4.999999873689376e-05,490.50745,-0.00549079,490.51297,-0.24159263,0.002529214,8.453498,0.0
-128.0584811631426,-493.48783347098447,-345.5293931822707,1000.0,4,2,28000,0,28000,False,28,7,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-30,1642405590,3.5653750896453857,25.146292448043823,383945,alfabotek,192.168.1.103,25.146292448043823,0,7,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297, -437.463943689094, -493.48783347098447, -488.6858713010551, -223.11173739259178, -335.80910780250616, -259.8735859856832, -219.5581457221269, -270.82366006550893]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05612326205287436,0.6012418323741634,0.06910525959031481,0.0983886346392471,0.0,3866.023,1034.655,0.207,19322229.681,1904.933,2099.812,1.103,28000,28000,28000,28000,35.64,23.02,0.0031250000465661287,4.999999873689376e-05,109.29784,-0.004291561,109.302124,-0.10621992,0.0025157505,8.420456,0.0
-128.0584811631426,-511.00326503756406,-350.86281165775665,1000.0,4,2,32000,0,32000,False,32,8,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-34,1642405594,3.5665664672851562,28.71285891532898,383945,alfabotek,192.168.1.103,28.71285891532898,0,8,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297, -437.463943689094, -493.48783347098447, -488.6858713010551, -223.11173739259178, -335.80910780250616, -259.8735859856832, -219.5581457221269, -270.82366006550893, -383.28251718219906, -400.9625878122952, -257.53859391257436, -511.00326503756406]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05612752210615714,0.6008864075958986,0.06911282273097769,0.0984167612948244,0.0,3827.936,1044.95,0.214,18688071.289,1902.593,2102.394,1.106,32000,32000,32000,32000,35.800000000000004,23.0,0.0015625000232830644,4.999999873689376e-05,293.3148,-0.012360948,293.32715,-0.097449996,0.0029351406,8.405559,0.0
-128.0584811631426,-511.00326503756406,-355.7316786092437,1000.0,4,2,36000,0,36000,False,36,9,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-37,1642405597,3.590609073638916,32.303467988967896,383945,alfabotek,192.168.1.103,32.303467988967896,0,9,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297, -437.463943689094, -493.48783347098447, -488.6858713010551, -223.11173739259178, -335.80910780250616, -259.8735859856832, -219.5581457221269, -270.82366006550893, -383.28251718219906, -400.9625878122952, -257.53859391257436, -511.00326503756406, -325.8660355387276, -451.7858300404622, -450.39871203342653, -350.6798792719457]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.05612390122281934,0.6004790699591366,0.06910708440411144,0.09842343889578913,0.0,3796.747,1053.533,0.212,18909823.92,1906.434,2098.159,1.102,36000,36000,36000,36000,36.22,23.02,0.0007812500116415322,4.999999873689376e-05,165.73547,-0.0030008142,165.73848,-0.027107982,0.0025919273,8.383777,0.0
-128.0584811631426,-511.00326503756406,-356.7661248640303,1000.0,4,2,40000,0,40000,False,40,10,default,1cc76422d3304680a25a8c47b3413a93,2022-01-17_08-46-41,1642405601,3.8598012924194336,36.16326928138733,383945,alfabotek,192.168.1.103,36.16326928138733,0,10,"[-128.0584811631426, -362.4839369230366, -355.0563528505234, -326.24118453015336, -208.72333274333926, -359.86866982881384, -370.6200154149344, -389.8762619242404, -338.9997381438508, -403.78709445983435, -232.5533096891727, -483.9639754281927, -468.6945628855864, -432.18277166254063, -339.0426187856016, -294.37614237247584, -411.6526016721956, -293.8517420212904, -392.4580397184757, -353.5182914566297, -437.463943689094, -493.48783347098447, -488.6858713010551, -223.11173739259178, -335.80910780250616, -259.8735859856832, -219.5581457221269, -270.82366006550893, -383.28251718219906, -400.9625878122952, -257.53859391257436, -511.00326503756406, -325.8660355387276, -451.7858300404622, -450.39871203342653, -350.6798792719457, -415.9421702200775, -357.922669507478, -372.2044819790871, -318.23524292179235]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.0561365713821379,0.6002475331161661,0.06911990499991787,0.09845006798154979,0.0,3783.048,1057.348,0.211,19000244.621,1930.108,2072.423,1.12,40000,40000,40000,40000,40.660000000000004,23.1,0.0003906250058207661,4.999999873689376e-05,190.14809,-0.00045840855,190.14854,-0.035403937,0.0027222044,8.364845,0.0
