episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-41,1642209461,2.5721521377563477,2.5721521377563477,172759,alfabotek,192.168.1.101,2.5721521377563477,0,1,[],[],4569.155,875.435,0.19,21024080.201,2013.241,1986.846,1.461,4000,4000,4000,4000,28.875,25.2,0.20000000298023224,4.999999873689376e-05,48.457226,-0.022039473,48.478195,-0.008823512,0.005329777,8.50151,0.0
-263.0679059321445,-461.90213868934734,-338.0633040921242,1000.0,8,8,8000,0,8000,False,8,2,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-43,1642209463,2.3949966430664062,4.967148780822754,172759,alfabotek,192.168.1.101,4.967148780822754,0,2,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3543.877,1128.707,0.189,21116697.294,1959.344,2041.5,1.429,8000,8000,8000,8000,38.575,23.3,0.10000000149011612,4.999999873689376e-05,20.228552,-0.021316102,20.249043,-0.15621386,0.008233998,8.44509,0.0
-263.0679059321445,-461.90213868934734,-338.0633040921242,1000.0,0,8,12000,0,12000,False,8,3,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-45,1642209465,2.372992753982544,7.340141534805298,172759,alfabotek,192.168.1.101,7.340141534805298,0,3,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3162.272,1264.913,0.226,17728653.751,1934.654,2067.553,1.472,12000,12000,12000,12000,33.26666666666667,23.3,0.05000000074505806,4.999999873689376e-05,35.316574,-0.02330094,35.339508,-0.12317503,0.0073995395,8.427947,0.0
-243.8215504379837,-474.6227114783975,-344.4024781631254,1000.0,8,8,16000,0,16000,False,16,4,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-48,1642209468,2.3847837448120117,9.72492527961731,172759,alfabotek,192.168.1.101,9.72492527961731,0,4,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2968.063,1347.68,0.223,17943546.524,1923.8,2079.218,1.467,16000,16000,16000,16000,36.43333333333334,23.3,0.02500000037252903,4.999999873689376e-05,13.338762,-0.018051906,13.356602,-0.21513353,0.008463367,8.304673,0.0
-243.8215504379837,-474.6227114783975,-344.4024781631254,1000.0,0,8,20000,0,20000,False,16,5,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-50,1642209470,2.366151809692383,12.091077089309692,172759,alfabotek,192.168.1.101,12.091077089309692,0,5,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2852.383,1402.336,0.218,18367873.878,1913.917,2089.955,1.46,20000,20000,20000,20000,36.975,23.3,0.012500000186264515,4.999999873689376e-05,35.691547,-0.01609238,35.707542,-0.13562346,0.008266835,8.334164,0.0
-243.8215504379837,-517.493056969407,-342.8927741738162,1000.0,8,8,24000,0,24000,False,24,6,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-52,1642209472,2.420743465423584,14.511820554733276,172759,alfabotek,192.168.1.101,14.511820554733276,0,6,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133, -369.27075769444394, -251.14337782571067, -517.493056969407, -321.98395357388233, -372.4190219499007, -303.7798780146269, -267.50995296139575, -315.38693057221303]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2775.269,1441.302,0.22,18199836.558,1913.623,2090.276,1.477,24000,24000,24000,24000,40.96666666666667,23.3,0.0062500000931322575,4.999999873689376e-05,15.140098,-0.022865027,15.1629095,-0.2319816,0.0085058585,8.203406,0.0
-243.8215504379837,-517.493056969407,-342.8927741738162,1000.0,0,8,28000,0,28000,False,24,7,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-55,1642209475,2.5069849491119385,17.018805503845215,172759,alfabotek,192.168.1.101,17.018805503845215,0,7,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133, -369.27075769444394, -251.14337782571067, -517.493056969407, -321.98395357388233, -372.4190219499007, -303.7798780146269, -267.50995296139575, -315.38693057221303]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2723.878,1468.495,0.217,18433607.283,1927.256,2075.49,1.482,28000,28000,28000,28000,38.824999999999996,23.3,0.0031250000465661287,4.999999873689376e-05,29.401112,-0.018691553,29.419779,-0.13122106,0.007526934,8.248645,0.0
-160.2276724467587,-517.493056969407,-334.8735825186381,1000.0,8,8,32000,0,32000,False,32,8,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-17-57,1642209477,2.402015447616577,19.420820951461792,172759,alfabotek,192.168.1.101,19.420820951461792,0,8,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133, -369.27075769444394, -251.14337782571067, -517.493056969407, -321.98395357388233, -372.4190219499007, -303.7798780146269, -267.50995296139575, -315.38693057221303, -160.2276724467587, -271.57144204927926, -335.84032005100363, -423.1282165400174, -305.95525939751207, -321.15776865243816, -359.60426518314245, -309.04311610468005]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2697.363,1482.93,0.215,18643940.547,1924.718,2078.226,1.485,32000,32000,32000,32000,39.36666666666667,23.3,0.0015625000232830644,4.999999873689376e-05,26.83502,-0.020359125,26.855366,-0.20511077,0.0075077843,8.117694,0.0
-160.2276724467587,-517.493056969407,-334.8735825186381,1000.0,0,8,36000,0,36000,False,32,9,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-18-00,1642209480,2.376771926879883,21.797592878341675,172759,alfabotek,192.168.1.101,21.797592878341675,0,9,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133, -369.27075769444394, -251.14337782571067, -517.493056969407, -321.98395357388233, -372.4190219499007, -303.7798780146269, -267.50995296139575, -315.38693057221303, -160.2276724467587, -271.57144204927926, -335.84032005100363, -423.1282165400174, -305.95525939751207, -321.15776865243816, -359.60426518314245, -309.04311610468005]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2665.525,1500.643,0.213,18745492.737,1919.711,2083.647,1.504,36000,36000,36000,36000,39.85,23.3,0.0007812500116415322,4.999999873689376e-05,40.33677,-0.03613894,40.3729,-0.29166424,0.008038026,8.369786,0.0
-160.2276724467587,-517.493056969407,-332.6821749463421,1000.0,8,8,40000,0,40000,False,40,10,default,cccf99a21bbe4c009128bcc10885e290,2022-01-15_02-18-02,1642209482,2.412266731262207,24.209859609603882,172759,alfabotek,192.168.1.101,24.209859609603882,0,10,"[-323.9691461550224, -337.0969013605041, -263.0679059321445, -388.6097171149174, -297.7791168703396, -331.6154435809214, -300.4660630337969, -461.90213868934734, -347.8985288808567, -399.62738681802523, -374.7736696325731, -259.4269556963049, -474.6227114783975, -243.8215504379837, -406.6756791043404, -299.08673582453133, -369.27075769444394, -251.14337782571067, -517.493056969407, -321.98395357388233, -372.4190219499007, -303.7798780146269, -267.50995296139575, -315.38693057221303, -160.2276724467587, -271.57144204927926, -335.84032005100363, -423.1282165400174, -305.95525939751207, -321.15776865243816, -359.60426518314245, -309.04311610468005, -388.2218242386337, -216.7909838865909, -335.55305766188275, -267.772406168457, -226.77203314618285, -466.19200066471706, -432.69665685442226, -257.3333946363796]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2638.281,1516.139,0.212,18908166.347,1918.232,2085.253,1.495,40000,40000,40000,40000,24.666666666666668,23.3,0.0003906250058207661,4.999999873689376e-05,14.388983,-0.032860465,14.421841,-0.38868988,0.01032552,8.192239,0.0
