episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,8,4000,0,4000,False,0,1,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-54-54,1642190094,2.5892293453216553,2.5892293453216553,172759,alfabotek,192.168.1.101,2.5892293453216553,0,1,[],[],4582.057,872.97,0.223,17905246.531,2030.024,1970.42,1.4,4000,4000,4000,4000,22.099999999999998,25.0,0.20000000298023224,4.999999873689376e-05,618.7993,0.0032031408,618.7957,-0.010857997,0.0020574522,8.521133,0.0
-261.0760775929665,-415.24365630802635,-334.0777785028992,1000.0,8,8,8000,0,8000,False,8,2,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-54-57,1642190097,2.477287769317627,5.066517114639282,172759,alfabotek,192.168.1.101,5.066517114639282,0,2,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3557.481,1124.391,0.228,17521896.606,2010.039,1990.011,1.451,8000,8000,8000,8000,40.77499999999999,23.1,0.10000000149011612,4.999999873689376e-05,842.1762,-0.007043452,842.18304,-0.045708016,0.0023401321,8.511317,0.0
-261.0760775929665,-415.24365630802635,-334.0777785028992,1000.0,0,8,12000,0,12000,False,8,3,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-54-59,1642190099,2.3522872924804688,7.418804407119751,172759,alfabotek,192.168.1.101,7.418804407119751,0,3,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",3200.154,1249.94,0.214,18675936.178,1960.96,2039.818,1.391,12000,12000,12000,12000,26.7,23.100000000000005,0.05000000074505806,4.999999873689376e-05,585.02966,-0.0077512832,585.0373,-0.14558709,0.002546914,8.498626,0.0
-249.53587940650903,-452.21225136603186,-345.4617877547041,1000.0,8,8,16000,0,16000,False,16,4,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-01,1642190101,2.3816099166870117,9.800414323806763,172759,alfabotek,192.168.1.101,9.800414323806763,0,4,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2990.4,1337.614,0.211,18973385.355,1943.142,2058.522,1.407,16000,16000,16000,16000,39.5,23.1,0.02500000037252903,4.999999873689376e-05,367.05194,0.0016679175,367.05026,-0.05787625,0.0023171785,8.489929,0.0
-249.53587940650903,-452.21225136603186,-345.4617877547041,1000.0,0,8,20000,0,20000,False,16,5,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-04,1642190104,2.371004104614258,12.17141842842102,172759,alfabotek,192.168.1.101,12.17141842842102,0,5,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2868.268,1394.57,0.206,19382181.146,1932.142,2070.241,1.403,20000,20000,20000,20000,24.299999999999997,23.100000000000005,0.012500000186264515,4.999999873689376e-05,420.2078,-0.008923594,420.21667,-0.0063790875,0.0023490326,8.500252,0.0
-249.53587940650903,-452.21225136603186,-352.01677021066786,1000.0,8,8,24000,0,24000,False,24,6,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-06,1642190106,2.405003786087036,14.576422214508057,172759,alfabotek,192.168.1.101,14.576422214508057,0,6,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084, -336.379936821589, -412.7268650065083, -324.86435316584954, -449.0578172790135, -440.30926860631894, -312.349664933545, -372.57958599704835, -272.7463891708907]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2791.025,1433.165,0.204,19576681.447,1925.975,2076.87,1.441,24000,24000,24000,24000,45.0,23.100000000000005,0.0062500000931322575,4.999999873689376e-05,171.32164,-0.0004119937,171.32204,-0.0040056813,0.0026732783,8.485091,0.0
-249.53587940650903,-452.21225136603186,-352.01677021066786,1000.0,0,8,28000,0,28000,False,24,7,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-09,1642190109,2.3793139457702637,16.95573616027832,172759,alfabotek,192.168.1.101,16.95573616027832,0,7,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084, -336.379936821589, -412.7268650065083, -324.86435316584954, -449.0578172790135, -440.30926860631894, -312.349664933545, -372.57958599704835, -272.7463891708907]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2735.545,1462.232,0.204,19638881.605,1919.258,2084.139,1.435,28000,28000,28000,28000,31.275,23.1,0.0031250000465661287,4.999999873689376e-05,283.83148,-0.017006554,283.8485,-0.089295834,0.0026477363,8.5084,0.0
-249.53587940650903,-481.2887128756336,-357.94964116272604,1000.0,8,8,32000,0,32000,False,32,8,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-11,1642190111,2.389072895050049,19.34480905532837,172759,alfabotek,192.168.1.101,19.34480905532837,0,8,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084, -336.379936821589, -412.7268650065083, -324.86435316584954, -449.0578172790135, -440.30926860631894, -312.349664933545, -372.57958599704835, -272.7463891708907, -388.21242956727605, -265.9643931177624, -317.0337088669852, -322.9515287146896, -434.8920409928402, -340.9271680733942, -454.71604994262435, -481.2887128756336]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2692.481,1485.619,0.203,19694457.52,1914.773,2089.02,1.428,32000,32000,32000,32000,41.699999999999996,23.100000000000005,0.0015625000232830644,4.999999873689376e-05,257.148,-0.0072600553,257.15527,0.015607284,0.0028547063,8.448582,0.0
-249.53587940650903,-481.2887128756336,-357.94964116272604,1000.0,0,8,36000,0,36000,False,32,9,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-13,1642190113,2.3676929473876953,21.712502002716064,172759,alfabotek,192.168.1.101,21.712502002716064,0,9,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084, -336.379936821589, -412.7268650065083, -324.86435316584954, -449.0578172790135, -440.30926860631894, -312.349664933545, -372.57958599704835, -272.7463891708907, -388.21242956727605, -265.9643931177624, -317.0337088669852, -322.9515287146896, -434.8920409928402, -340.9271680733942, -454.71604994262435, -481.2887128756336]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2658.952,1504.352,0.202,19787045.472,1909.481,2094.81,1.44,36000,36000,36000,36000,32.025,23.1,0.0007812500116415322,4.999999873689376e-05,386.67044,-0.018559594,386.68896,-0.104355186,0.0028796534,8.482637,0.0
-249.53587940650903,-481.2887128756336,-352.79621494171903,1000.0,8,8,40000,0,40000,False,40,10,default,7a56558b07b749829db31e08efee148a,2022-01-14_20-55-16,1642190116,2.4048852920532227,24.117387294769287,172759,alfabotek,192.168.1.101,24.117387294769287,0,10,"[-319.84427504157145, -289.98887282755396, -338.3071247624199, -342.72467513602624, -320.7069253405849, -261.0760775929665, -384.73062101404423, -415.24365630802635, -357.27538163464874, -352.8687764376777, -249.53587940650903, -387.9020342879208, -276.44479040382714, -452.21225136603186, -340.7408588299485, -437.7864036855084, -336.379936821589, -412.7268650065083, -324.86435316584954, -449.0578172790135, -440.30926860631894, -312.349664933545, -372.57958599704835, -272.7463891708907, -388.21242956727605, -265.9643931177624, -317.0337088669852, -322.9515287146896, -434.8920409928402, -340.9271680733942, -454.71604994262435, -481.2887128756336, -317.7735540361395, -324.39425492812, -351.93799849456184, -320.39636731124966, -364.9875027376739, -317.23078554197934, -385.9592753087641, -274.78034210303844]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",2632.192,1519.646,0.202,19849995.267,1907.282,2097.225,1.438,40000,40000,40000,40000,32.6,23.100000000000005,0.0003906250058207661,4.999999873689376e-05,333.8322,-0.008386672,333.84058,-0.14750919,0.0034129333,8.40973,0.0
