Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-615.5409	176.45657	-447.27576	-888.3388	1000.0	-0.0044971122	0.4928101	1.4413482	-1.7897931	4000	-2.2351742e-08	4096.8604	-0.114287585	-651.81714	5.5149345	0.049485233	0.34675	79.0	0.9482324123382568
1	-612.0057	92.23465	-500.34366	-716.5819	1000.0	-5.4336295	4.2525926	11.487049	-14.775101	8000	7.450581e-09	2995.4429	-0.11436704	-1354.9275	5.4629564	0.065877974	0.35475	79.0	1.6068012714385986
2	-377.72333	74.399414	-267.233	-476.1281	1000.0	-22.30409	3.2364695	17.898796	-24.050251	12000	7.450581e-09	675.1057	-0.11821787	-87.44403	5.3701167	0.06625236	0.36825	79.0	2.19578218460083
3	-371.0312	109.013336	-196.52454	-478.70398	1000.0	-26.15755	2.8103461	21.920565	-27.252462	16000	-1.8626451e-08	601.4817	-0.12065513	-45.903084	5.269443	0.049763333	0.35875	79.0	2.7861599922180176
4	-379.6899	77.19558	-298.8718	-472.05984	1000.0	-27.889643	2.4720237	-1.8582003	-29.114525	20000	-4.0978193e-08	544.04346	-0.12142752	-31.124084	5.2081137	0.06009125	0.37774998	79.0	3.387234926223755
5	-473.226	73.533424	-389.75345	-591.31494	1000.0	-30.264847	1.8195196	-3.5107594	-31.049225	24000	-1.4901161e-08	564.37585	-0.12046998	-88.60326	5.107842	0.07330428	0.38875	79.0	3.999549150466919
6	-447.8541	138.45856	-307.89505	-660.6301	1000.0	-32.957165	5.588415	29.511486	-34.88977	28000	1.4901161e-08	704.5589	-0.12009238	-45.884224	4.988857	0.06573233	0.37575	79.0	4.623581647872925
7	-277.17087	129.29008	-65.67916	-411.43124	1000.0	-34.31104	6.2836084	26.071064	-37.47573	32000	-7.450581e-09	597.17896	-0.12350471	-110.36123	4.894621	0.06546326	0.388	79.0	5.247194290161133
8	-321.67938	53.99281	-265.66776	-407.96408	1000.0	-28.229305	8.490491	29.648722	-37.141212	36000	-2.6077032e-08	368.09332	-0.11932871	-51.158348	4.8516073	0.07593259	0.39525002	62.0	5.805941581726074
9	-453.26807	54.516636	-363.83255	-499.80798	1000.0	-31.40325	7.6654263	3.879214	-37.590305	40000	-5.9604645e-08	525.53754	-0.11061559	-118.97165	4.7935514	0.0756174	0.37725002	50.0	6.363750696182251
10	-380.59863	99.04333	-274.6578	-542.83264	1000.0	-36.32729	8.837421	24.904417	-41.2373	44000	1.4901161e-08	452.20233	-0.11985444	-126.89984	4.685816	0.07614532	0.398	57.0	7.0562052726745605
11	-253.8281	119.70033	-105.370964	-392.059	1000.0	-19.380163	11.417227	26.873129	-43.21261	48000	-1.8626451e-08	588.5287	-0.1251835	-160.0616	4.617032	0.06783721	0.40324998	79.0	7.665587902069092
12	-48.948612	71.21501	21.906763	-167.6761	1000.0	-17.124016	11.869967	28.465609	-43.195377	52000	0.0	524.1324	-0.12749496	-237.3308	4.465396	0.067809984	0.39249998	79.0	8.288208723068237
13	-124.27629	46.53547	-87.59657	-203.63791	1000.0	-5.3015165	6.3703604	18.192719	-40.84258	56000	-1.1175871e-08	384.62732	-0.13236782	-76.418335	4.4347057	0.062050104	0.42624998	79.0	8.89621639251709
14	-174.50491	153.5675	31.303812	-398.49246	1000.0	-14.373369	10.470435	21.485546	-42.672516	60000	-1.7695129e-08	523.24976	-0.13233244	-163.9053	4.2597647	0.073366486	0.41	79.0	9.516297340393066
15	-280.93134	121.67925	-122.798485	-447.62872	1000.0	-25.610678	17.679653	29.577478	-43.372753	64000	-1.5948899e-08	303.2873	-0.12443581	-53.00422	4.1352587	0.07596047	0.4245	60.0	10.07629132270813
16	-145.99269	75.6115	-17.111605	-208.54634	1000.0	-10.353445	11.661277	33.11343	-44.609142	68000	-3.7252903e-09	459.0145	-0.13022554	-80.12668	4.103141	0.06496027	0.40575	79.0	10.731122493743896
17	-152.16551	124.207825	-19.464417	-329.42285	1000.0	-9.945457	11.991108	42.726257	-43.968365	72000	-2.9802322e-08	591.38007	-0.12678996	-183.72624	4.0603504	0.07474859	0.37800002	69.0	11.324199914932251
18	-120.38777	114.633484	60.97731	-243.88474	1000.0	-14.469225	8.724838	16.677416	-43.806835	76000	2.2351742e-08	429.8438	-0.13010949	-128.34146	3.9498982	0.07582763	0.42549998	76.0	11.909461736679077
19	-130.8634	140.86772	93.14284	-268.30597	1000.0	-11.685152	12.368624	26.70665	-44.425797	80000	-2.9802322e-08	466.5746	-0.13547716	-58.698944	3.8550653	0.07358982	0.4285	79.0	12.517714738845825
20	-3.5491982	111.369545	168.74835	-142.712	1000.0	-7.3615756	10.696972	23.594534	-42.95603	84000	-7.450581e-09	416.56378	-0.13557008	-117.475876	3.8146005	0.06926489	0.417	79.0	13.23478364944458
21	-23.870934	71.01658	60.514145	-126.82319	1000.0	-0.17473419	8.549165	28.747335	-42.937504	88000	7.450581e-09	554.6013	-0.13212103	-67.328995	3.6692414	0.064444564	0.4245	79.0	13.851906776428223
22	-105.80533	73.08368	-33.062927	-227.5888	1000.0	-3.9295323	9.746109	28.061316	-39.52867	92000	5.5879354e-09	326.69528	-0.13267931	-70.51764	3.617124	0.074727684	0.42000002	78.0	14.468911409378052
23	-76.77338	209.5674	128.79987	-385.79208	1000.0	-11.026063	10.828697	17.336802	-43.76098	96000	0.0	560.8854	-0.12847917	-183.65369	3.532877	0.07532604	0.40324998	59.0	15.044522523880005
24	17.899479	34.48448	71.74048	-16.228046	1000.0	-0.7205603	13.190177	36.857773	-44.543064	100000	1.4901161e-08	344.1243	-0.13328105	-105.426155	3.4554472	0.062593475	0.419	79.0	15.655797719955444
25	35.20794	28.71591	69.83443	-6.1113467	1000.0	2.4866319	6.034573	24.870039	-22.753897	104000	-1.4901161e-08	381.24414	-0.13673529	-45.789604	3.4163568	0.063419774	0.42675	79.0	16.27159810066223
26	38.171864	42.46404	91.78376	-25.487728	1000.0	4.1967373	8.153161	33.80208	-34.358467	108000	-1.4901161e-08	323.1784	-0.13568547	-34.84339	3.326461	0.068064705	0.4335	79.0	16.88323664665222
27	86.809395	80.870575	223.84383	16.358496	1000.0	3.2905722	7.7053394	36.307884	-26.96583	112000	-5.5879354e-08	399.17514	-0.13329779	-58.26762	3.2386885	0.066026926	0.4185	79.0	17.459730625152588
28	28.23868	81.61907	106.305885	-108.589386	1000.0	5.7923145	10.546909	31.015507	-43.13894	116000	-4.8428774e-08	279.99054	-0.13967562	-56.971714	3.2110734	0.07098454	0.44300002	79.0	18.087873220443726
29	-2.3649197	110.29648	181.6324	-96.70238	1000.0	2.96891	9.392114	30.778927	-43.525124	120000	-5.2154064e-08	478.24445	-0.14094041	-66.875305	3.1545763	0.06874212	0.458	79.0	18.70784091949463
30	-239.06871	269.03687	84.427956	-553.5288	1000.0	-12.908651	17.85617	33.904736	-44.92642	124000	0.0	555.17163	-0.11215328	-219.51949	3.0534132	0.07633375	0.39725	35.0	19.370791912078857
31	-16.078438	197.7538	161.13527	-346.3609	1000.0	-6.538252	23.269588	40.09165	-48.473743	128000	-1.4901161e-08	335.59244	-0.12926486	-85.54371	2.9635963	0.07526748	0.422	63.0	19.935264825820923
32	2.7679749	146.41318	168.78624	-233.27411	1000.0	-5.3980947	22.24403	30.471016	-47.980988	132000	-3.7252903e-09	376.48254	-0.13679269	-65.15761	2.8309636	0.07558502	0.45099998	78.0	20.551469087600708
33	14.948982	231.73662	187.59492	-382.9017	1000.0	2.477061	19.895432	39.69205	-45.89375	136000	3.7252903e-08	389.69257	-0.1420959	-71.40556	2.7850754	0.07565088	0.45	74.0	21.150094985961914
34	131.35513	70.03769	247.63391	63.36335	1000.0	10.721404	10.081779	37.34525	-32.178608	140000	-7.450581e-09	282.595	-0.13699916	-42.201424	2.7457037	0.07558012	0.44849998	79.0	21.75019645690918
35	-7.9810944	124.19146	150.9876	-179.80571	1000.0	3.7058268	18.65417	36.6045	-47.653416	144000	-5.5879354e-09	388.4854	-0.13435403	-69.55258	2.7088299	0.07571174	0.43600002	65.0	22.321336269378662
36	62.245934	78.538895	184.6347	-9.913016	1000.0	7.276465	9.036799	35.17089	-27.335993	148000	-3.7252903e-09	376.02713	-0.13909857	-43.87907	2.543807	0.06120241	0.43624997	79.0	22.95625615119934
37	102.826744	97.79876	248.12994	-17.722107	1000.0	7.3862658	7.9178996	30.963621	-29.661491	152000	1.4901161e-08	345.4615	-0.13211212	-43.74539	2.5317903	0.07558031	0.43525	59.0	23.513331651687622
38	162.14557	97.94299	249.86852	-1.979051	1000.0	4.71736	15.647467	35.82089	-47.851578	156000	0.0	618.07196	-0.14771408	-186.53534	2.3967938	0.07061422	0.47125	79.0	24.156341791152954
39	192.89789	75.85471	274.17697	104.24764	1000.0	20.255604	10.612982	43.018387	-30.680424	160000	2.2351742e-08	310.75803	-0.14472075	-56.5163	2.3028734	0.06979707	0.45675	79.0	24.768831253051758
40	194.16202	88.14938	319.21576	102.33316	1000.0	18.584435	7.557188	42.373123	-19.000834	164000	9.313226e-09	325.78418	-0.14485285	-39.525135	2.2005832	0.07075386	0.44825	79.0	25.521788597106934
41	253.91565	42.486797	288.1782	182.43388	1000.0	18.264711	8.036657	38.365917	-16.00851	168000	1.3038516e-08	277.61923	-0.14084028	-58.866642	2.1353464	0.06942135	0.452	79.0	26.11186909675598
42	211.59834	42.507027	283.21924	176.08606	1000.0	23.221766	7.6117206	41.082806	-15.993289	172000	-1.4901161e-08	419.1469	-0.13081053	-68.240524	2.010621	0.07527735	0.421	65.0	26.696874856948853
43	231.71678	127.05621	347.06714	22.619383	1000.0	19.03627	10.618289	41.813705	-33.651054	176000	7.450581e-09	366.4832	-0.14868501	-74.07303	1.9663329	0.0689996	0.4705	79.0	27.320085048675537
44	261.88483	60.32807	364.34082	208.39037	1000.0	21.69834	8.338959	40.69693	-19.124224	180000	3.7252903e-09	205.82668	-0.13422516	-37.000813	1.9077033	0.07530111	0.43425	60.0	27.929762601852417
45	176.84845	107.48619	324.42932	36.227333	1000.0	23.889269	6.7497306	40.474083	-8.766378	184000	1.4901161e-08	498.5951	-0.14002945	-89.873535	1.886204	0.07462418	0.44075	66.0	28.512604475021362
46	260.75772	137.71147	399.02448	34.934505	1000.0	18.45345	7.870105	39.826008	-13.768883	188000	-3.7252903e-08	362.82147	-0.13245142	-57.797684	1.7936704	0.074572474	0.43825	56.0	29.08315086364746
47	322.14124	42.968994	371.3307	263.517	1000.0	23.005363	9.056244	44.00467	-28.124561	192000	-3.7252903e-09	431.77313	-0.1428702	-76.720955	1.7603561	0.07214626	0.45499998	79.0	29.682793378829956
