Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-663.4713	89.7294	-534.93286	-782.07794	1000.0	-0.029100068	0.5035664	1.5123614	-1.8182012	4000	5.9604645e-08	55.22342	-0.04516526	-37.034264	5.5149345	0.0034795124	0.44625	79.0	3.7203519344329834
1	-662.2205	204.35233	-359.62274	-906.0433	1000.0	-4.6302824	3.129214	6.270507	-12.536337	8000	-1.4901161e-08	20.321102	-0.047319494	-10.737322	5.4871936	0.009414411	0.44849998	79.0	6.435457944869995
2	-588.46765	111.52168	-413.84286	-723.2962	1000.0	-5.613769	3.6822486	9.091861	-13.874169	12000	-9.313226e-09	10.4249525	-0.04770635	-2.2895012	5.4301696	0.009462058	0.464	79.0	9.052135229110718
3	-596.69684	75.9116	-515.5727	-688.9499	1000.0	-5.2503605	3.8337615	9.9593935	-13.938086	16000	-1.1175871e-08	9.526823	-0.048528243	-2.197359	5.3702664	0.0109156445	0.47974998	79.0	11.636293172836304
4	-420.93338	64.07406	-317.11542	-490.29376	1000.0	-4.2475038	3.7476566	8.328954	-13.61891	20000	-1.8626451e-08	8.144247	-0.048157405	-1.4336679	5.392663	0.010182768	0.46425	79.0	14.303046703338623
5	-460.07587	50.77901	-376.66602	-510.78934	1000.0	-4.106335	3.4722836	9.0713825	-13.580816	24000	1.3038516e-08	7.2816463	-0.049219392	-1.383559	5.358155	0.009573158	0.47500002	79.0	16.8415744304657
6	-386.73203	130.34488	-229.86748	-578.36316	1000.0	-3.2535644	3.220724	6.506614	-12.557116	28000	2.2351742e-08	9.213695	-0.050046965	-3.4902906	5.292018	0.01080778	0.46850002	79.0	19.41808581352234
7	-445.41956	79.205734	-354.04602	-558.0391	1000.0	-3.8478808	3.4454806	6.950355	-13.124273	32000	-7.450581e-09	8.218206	-0.04994531	-1.3935009	5.221021	0.009118195	0.49475	79.0	22.054662704467773
8	-394.56174	75.6061	-298.99963	-495.99237	1000.0	-3.657491	3.77169	8.19106	-13.995101	36000	1.7695129e-08	7.507102	-0.04787487	-1.3444595	5.1768365	0.00805968	0.46850002	79.0	24.64433979988098
9	-452.12872	39.12881	-406.39194	-513.99457	1000.0	-3.8810303	3.275429	5.22846	-13.886853	40000	2.7939677e-08	6.5222855	-0.048734322	-1.3174407	5.176774	0.010063557	0.46225	79.0	27.32316565513611
10	-227.56113	73.22679	-114.79119	-319.76794	1000.0	-2.6534698	3.3579922	7.388826	-12.559648	44000	-9.313226e-09	6.715655	-0.049709216	-1.5716604	5.1450877	0.007735479	0.4755	79.0	30.264260053634644
11	-367.77753	34.246616	-322.61426	-418.62457	1000.0	-2.8469462	3.3359222	6.791956	-12.846496	48000	-1.1175871e-08	7.163314	-0.04925101	-1.498205	5.1500473	0.010861858	0.4615	79.0	32.82610750198364
12	-219.81815	118.75202	-31.98493	-349.59216	1000.0	-2.461226	3.6722105	8.268795	-13.610911	52000	1.4901161e-08	7.11033	-0.04901701	-1.5071057	5.061489	0.008979741	0.46725	79.0	35.41936111450195
13	-275.47708	50.458755	-222.50769	-354.00702	1000.0	-2.2761264	3.5985208	8.29421	-15.158595	56000	1.8626451e-08	6.698883	-0.048848193	-1.270367	5.1039085	0.0100269765	0.462	79.0	37.84100604057312
14	-204.04645	55.012062	-121.03146	-265.0483	1000.0	-2.1781077	3.4305487	9.90413	-13.791275	60000	-4.656613e-09	6.2880936	-0.049064856	-1.3869287	4.9583864	0.006408239	0.45975	79.0	40.58703851699829
15	-104.15726	77.51549	22.046124	-181.6673	1000.0	-1.3500496	3.223654	7.175891	-11.484951	64000	-3.7252903e-09	5.746707	-0.048714012	-1.5295675	4.9197354	0.0056430274	0.476	79.0	43.276535749435425
16	-247.21341	68.341965	-152.37187	-320.46902	1000.0	-1.659726	3.3425758	10.082222	-15.4411955	68000	-1.6763806e-08	6.2715664	-0.048098132	-1.6625885	4.9247103	0.007084893	0.47500002	79.0	45.96004772186279
17	-80.97257	131.6618	19.535	-305.90866	1000.0	-1.1937087	3.120294	11.68047	-10.581245	72000	-3.7252903e-09	5.4750266	-0.049717095	-1.3541596	4.90399	0.0075295195	0.46999997	79.0	48.586092948913574
18	-118.45095	23.13572	-92.45225	-152.78778	1000.0	-1.0752841	3.3293803	9.720554	-10.74525	76000	-1.1175871e-08	5.6978483	-0.048981637	-1.2856482	4.810503	0.007520926	0.45575	79.0	51.139251708984375
19	6.4474697	95.42638	99.36506	-141.19987	1000.0	-0.22756515	3.217768	10.017321	-12.284729	80000	-3.7252903e-09	5.548167	-0.050270516	-1.2910097	4.7506714	0.0093475375	0.49125	79.0	53.73734903335571
20	-99.317955	123.94987	25.497604	-234.90504	1000.0	-0.71268284	3.2122123	9.992772	-10.27406	84000	2.2351742e-08	5.4903307	-0.0481105	-1.2088832	4.7272363	0.008421693	0.47000003	79.0	56.66927695274353
21	-218.31287	153.214	-15.363278	-367.4134	1000.0	-2.61992	3.3200996	9.01792	-11.886225	88000	-2.9802322e-08	5.6504498	-0.05023726	-2.1104534	4.656314	0.009112118	0.495	79.0	59.33735775947571
22	-92.79812	144.04436	25.546686	-339.2426	1000.0	-0.7010391	3.3421297	10.243422	-11.478392	92000	-3.7252903e-09	4.9529266	-0.049887195	-1.3846831	4.644004	0.008141306	0.47425002	79.0	62.035261154174805
23	-12.705057	75.365524	53.56902	-140.81784	1000.0	-0.37332076	3.0072625	9.281084	-12.44275	96000	-3.3527613e-08	4.8185325	-0.04730092	-1.1892663	4.570549	0.007845752	0.45625	79.0	64.90121293067932
24	-154.49673	139.94528	-26.584305	-373.19495	1000.0	-1.298793	2.9100811	8.7056675	-9.892249	100000	-7.450581e-09	4.6440926	-0.049217958	-1.1283914	4.538972	0.009870954	0.48474997	79.0	67.63312792778015
25	-123.64679	93.55744	-45.169624	-282.07837	1000.0	-1.0732124	3.3096824	13.683926	-11.342236	104000	9.778887e-09	4.920586	-0.04951529	-1.240535	4.554497	0.009443048	0.4935	79.0	70.2694947719574
